date,distance_from_estuary_km,ecoli_max,enterococcus_max,ecoli_exceed,enterococcus_exceed,any_exceed,precip_daily,temp_daily,wind_max,gijang_discharge_m3_day,year,discharge_95th_thresh,precip_1d_lag,precip_2d_sum_lag,precip_3d_sum_lag,precip_5d_sum_lag,temp_1d_lag,wind_max_1d_lag,gijang_discharge_1d_lag,gijang_thresh_1d_lag,CSO_Flag_Rain,Dual_CSO_Flag
2024-07-18,0.0,63.0,49.0,False,False,False,7.7,25.104166666666668,28.1,,,,1.2,19.10000000000004,38.80000000000001,67.9,25.775000000000002,26.3,,,1,0
2024-07-18,0.5,31.0,0.0,False,False,False,7.7,25.104166666666668,28.1,,,,1.2,19.10000000000004,38.80000000000001,67.9,25.775000000000002,26.3,,,1,0
2024-07-18,1.0,52.0,43.0,False,False,False,7.7,25.104166666666668,28.1,,,,1.2,19.10000000000004,38.80000000000001,67.9,25.775000000000002,26.3,,,1,0
2024-07-31,0.0,0.0,0.0,False,False,False,0.0,29.233333333333334,16.7,,,,0.0,0.0,0.30000000000001337,8.800000000000015,29.429166666666664,15.1,,,0,0
2024-07-31,0.5,0.0,0.0,False,False,False,0.0,29.233333333333334,16.7,,,,0.0,0.0,0.30000000000001337,8.800000000000015,29.429166666666664,15.1,,,0,0
2024-07-31,1.0,0.0,0.0,False,False,False,0.0,29.233333333333334,16.7,,,,0.0,0.0,0.30000000000001337,8.800000000000015,29.429166666666664,15.1,,,0,0
2024-08-14,0.0,0.0,0.0,False,False,False,0.6000000000000001,27.34583333333333,19.7,,,,0.0,0.0,0.0,2.3000000000000145,27.2625,21.5,,,0,0
2024-08-14,0.5,0.0,5.0,False,False,False,0.6000000000000001,27.34583333333333,19.7,,,,0.0,0.0,0.0,2.3000000000000145,27.2625,21.5,,,0,0
2024-08-14,1.0,0.0,0.0,False,False,False,0.6000000000000001,27.34583333333333,19.7,,,,0.0,0.0,0.0,2.3000000000000145,27.2625,21.5,,,0,0
2024-08-27,0.0,504.0,80.0,True,False,True,6.6000000000000005,25.55,24.0,,,,0.0,0.0,0.20000000000001777,6.700000000000011,27.4875,10.8,,,0,0
2024-08-27,0.5,479.0,72.0,False,False,False,6.6000000000000005,25.55,24.0,,,,0.0,0.0,0.20000000000001777,6.700000000000011,27.4875,10.8,,,0,0
2024-08-27,1.0,122.0,10.0,False,False,False,6.6000000000000005,25.55,24.0,,,,0.0,0.0,0.20000000000001777,6.700000000000011,27.4875,10.8,,,0,0
2024-09-20,0.0,488.0,55.0,False,False,False,24.0,26.729166666666668,23.6,,,,0.0,0.0,0.20000000000002133,20.50000000000001,27.712500000000002,11.8,,,0,0
2024-09-20,0.5,754.0,322.0,True,True,True,24.0,26.729166666666668,23.6,,,,0.0,0.0,0.20000000000002133,20.50000000000001,27.712500000000002,11.8,,,0,0
2024-09-20,1.0,173.0,15.0,False,False,False,24.0,26.729166666666668,23.6,,,,0.0,0.0,0.20000000000002133,20.50000000000001,27.712500000000002,11.8,,,0,0
2025-06-13,0.0,146.0,5.0,False,False,False,5.4,19.837500000000002,7.8,,,,0.0,0.0,0.0,0.0,21.224999999999998,12.0,,,0,0
2025-06-13,0.5,95.0,5.0,False,False,False,5.4,19.837500000000002,7.8,,,,0.0,0.0,0.0,0.0,21.224999999999998,12.0,,,0,0
2025-06-13,1.0,86.0,5.0,False,False,False,5.4,19.837500000000002,7.8,,,,0.0,0.0,0.0,0.0,21.224999999999998,12.0,,,0,0
2025-07-03,0.0,0.0,5.0,False,False,False,0.0,28.816666666666666,18.7,,,,0.0,0.0,0.0,0.0,28.8,17.5,,,0,0
2025-07-03,0.5,0.0,0.0,False,False,False,0.0,28.816666666666666,18.7,,,,0.0,0.0,0.0,0.0,28.8,17.5,,,0,0
2025-07-03,1.0,0.0,0.0,False,False,False,0.0,28.816666666666666,18.7,,,,0.0,0.0,0.0,0.0,28.8,17.5,,,0,0
2025-07-17,0.0,465.0,55.0,False,False,False,16.2,25.625,19.7,,,,3.0,5.6000000000000565,57.20000000000003,82.70000000000003,24.84166666666667,20.3,,,1,0
2025-07-17,0.5,339.0,114.0,False,True,True,16.2,25.625,19.7,,,,3.0,5.6000000000000565,57.20000000000003,82.70000000000003,24.84166666666667,20.3,,,1,0
2025-07-17,1.0,683.0,123.0,True,True,True,16.2,25.625,19.7,,,,3.0,5.6000000000000565,57.20000000000003,82.70000000000003,24.84166666666667,20.3,,,1,0
2025-07-22,0.0,31.0,26.0,False,False,False,0.30000000000000004,27.808333333333334,11.6,7484.0,2025.0,8725.25,1.4,1.4000000000000568,24.800000000000026,62.80000000000003,27.2,17.5,,,1,0
2025-07-22,0.5,41.0,66.0,False,False,False,0.30000000000000004,27.808333333333334,11.6,7484.0,2025.0,8725.25,1.4,1.4000000000000568,24.800000000000026,62.80000000000003,27.2,17.5,,,1,0
2025-07-22,1.0,110.0,54.0,False,False,False,0.30000000000000004,27.808333333333334,11.6,7484.0,2025.0,8725.25,1.4,1.4000000000000568,24.800000000000026,62.80000000000003,27.2,17.5,,,1,0
2025-07-30,0.0,31.0,10.0,False,False,False,0.0,27.65833333333333,13.7,,,,0.0,0.0,0.0,0.20000000000003554,27.745833333333334,10.7,,,0,0
2025-07-30,0.5,134.0,5.0,False,False,False,0.0,27.65833333333333,13.7,,,,0.0,0.0,0.0,0.20000000000003554,27.745833333333334,10.7,,,0,0
2025-07-30,1.0,144.0,0.0,False,False,False,0.0,27.65833333333333,13.7,,,,0.0,0.0,0.0,0.20000000000003554,27.745833333333334,10.7,,,0,0
2025-08-13,0.0,2098.0,2080.0,True,True,True,0.9,26.97083333333333,20.7,,,,45.3,82.70000000000005,148.3,185.60000000000002,22.662499999999998,15.7,,,1,0
2025-08-13,0.5,3609.0,433.0,True,True,True,0.9,26.97083333333333,20.7,,,,45.3,82.70000000000005,148.3,185.60000000000002,22.662499999999998,15.7,,,1,0
2025-08-13,1.0,1223.0,589.0,True,True,True,0.9,26.97083333333333,20.7,,,,45.3,82.70000000000005,148.3,185.60000000000002,22.662499999999998,15.7,,,1,0
2025-08-20,0.0,30.0,5.0,False,False,False,2.0,28.025000000000002,14.8,,,,0.2,0.20000000000005685,0.20000000000002932,6.100000000000029,28.166666666666668,17.4,,,0,0
2025-08-20,0.5,10.0,21.0,False,False,False,2.0,28.025000000000002,14.8,,,,0.2,0.20000000000005685,0.20000000000002932,6.100000000000029,28.166666666666668,17.4,,,0,0
2025-08-20,1.0,10.0,16.0,False,False,False,2.0,28.025000000000002,14.8,,,,0.2,0.20000000000005685,0.20000000000002932,6.100000000000029,28.166666666666668,17.4,,,0,0
2025-08-26,0.5,96.0,26.0,False,False,False,1.4,28.433333333333334,22.9,,,,0.30000000000000004,1.000000000000057,1.1000000000000294,1.4000000000000292,28.77916666666667,18.8,5333.0,8725.25,0,0
2025-08-26,1.0,250.0,54.0,False,False,False,1.4,28.433333333333334,22.9,,,,0.30000000000000004,1.000000000000057,1.1000000000000294,1.4000000000000292,28.77916666666667,18.8,5333.0,8725.25,0,0
2025-09-25,0.0,0.0,53.0,False,False,False,11.6,24.2,10.3,5652.0,2025.0,8725.25,1.3,1.3000000000000569,2.1000000000000285,10.000000000000028,24.504166666666666,17.6,5944.0,8725.25,0,0
2025-09-25,0.5,0.0,42.0,False,False,False,11.6,24.2,10.3,5652.0,2025.0,8725.25,1.3,1.3000000000000569,2.1000000000000285,10.000000000000028,24.504166666666666,17.6,5944.0,8725.25,0,0
2025-09-25,1.0,30.0,10.0,False,False,False,11.6,24.2,10.3,5652.0,2025.0,8725.25,1.3,1.3000000000000569,2.1000000000000285,10.000000000000028,24.504166666666666,17.6,5944.0,8725.25,0,0
