date,ecoli_max,enterococcus_max,any_exceed,distance_to_outfall,precip_daily,temp_daily,wind_speed,precip_1d_lag,precip_2d_sum_lag,precip_3d_sum_lag,precip_5d_sum_lag,temp_1d_lag,month,year,is_weekend,CSO_Flag_Rain,dry_days_count,관측소코드_x,기압(hPa)_x,습도(%)_x,기온(℃)_x,수온(℃)_x,최대파고(m)_x,풍속(m/s)_x,위도_x,경도_x,gijang_관측소코드_1d_lag,gijang_관측소코드_3d_mean,gijang_관측소코드_7d_mean,gijang_기압(hPa)_1d_lag,gijang_기압(hPa)_3d_mean,gijang_기압(hPa)_7d_mean,gijang_습도(%)_1d_lag,gijang_습도(%)_3d_mean,gijang_습도(%)_7d_mean,gijang_기온(℃)_1d_lag,gijang_기온(℃)_3d_mean,gijang_기온(℃)_7d_mean,gijang_수온(℃)_1d_lag,gijang_수온(℃)_3d_mean,gijang_수온(℃)_7d_mean,gijang_최대파고(m)_1d_lag,gijang_최대파고(m)_3d_mean,gijang_최대파고(m)_7d_mean,gijang_풍속(m/s)_1d_lag,gijang_풍속(m/s)_3d_mean,gijang_풍속(m/s)_7d_mean,gijang_위도_1d_lag,gijang_위도_3d_mean,gijang_위도_7d_mean,gijang_경도_1d_lag,gijang_경도_3d_mean,gijang_경도_7d_mean,관측소코드_y,기압(hPa)_y,습도(%)_y,기온(℃)_y,수온(℃)_y,최대파고(m)_y,풍속(m/s)_y,위도_y,경도_y,meis_관측소코드_1d_lag,meis_관측소코드_3d_mean,meis_관측소코드_7d_mean,meis_기압(hPa)_1d_lag,meis_기압(hPa)_3d_mean,meis_기압(hPa)_7d_mean,meis_습도(%)_1d_lag,meis_습도(%)_3d_mean,meis_습도(%)_7d_mean,meis_기온(℃)_1d_lag,meis_기온(℃)_3d_mean,meis_기온(℃)_7d_mean,meis_수온(℃)_1d_lag,meis_수온(℃)_3d_mean,meis_수온(℃)_7d_mean,meis_최대파고(m)_1d_lag,meis_최대파고(m)_3d_mean,meis_최대파고(m)_7d_mean,meis_풍속(m/s)_1d_lag,meis_풍속(m/s)_3d_mean,meis_풍속(m/s)_7d_mean,meis_위도_1d_lag,meis_위도_3d_mean,meis_위도_7d_mean,meis_경도_1d_lag,meis_경도_3d_mean,meis_경도_7d_mean,gijang_discharge_m3_day,gijang_discharge_1d_lag,gijang_discharge_3d_mean,tide_range,tide_range_1d_lag,avg_water_temp,avg_water_temp_1d_lag,wind_sin,wind_cos,wind_sin_1d_lag,wind_cos_1d_lag,log_ecoli
2017-09-20,62,,0,0.5,0.0,22.554166666666664,11.441666666666668,0.1,0.1,8.0,8.4,22.645833333333332,9.0,2017.0,0.0,0.0,1.0,22106.0,1010.1,51.0,23.8,24.8,2.1,5.3,36.35,129.7833,22106.0,22106.0,22106.0,1008.7,1006.7999999999998,1012.9285714285714,70.0,76.66666666666667,69.71428571428571,24.5,23.400000000000002,23.22857142857143,24.3,24.53333333333333,23.671428571428574,2.2,4.266666666666667,3.557142857142857,6.0,7.7,6.985714285714286,36.35,36.35,36.35,129.7833,129.7833,129.7833,22189.0,1010.3,63.0,25.7,25.1,3.0,7.8,35.3453,129.8414,22189.0,22189.0,22189.0,1009.8,1006.7333333333332,1012.1285714285715,75.0,79.66666666666667,73.0,25.8,25.099999999999998,25.057142857142857,25.4,25.266666666666666,25.542857142857144,2.4,5.266666666666666,4.314285714285714,7.6,8.53333333333333,8.6,35.3453,35.3453,35.3453,129.8414,129.8414,129.8414,25867.0,26426.0,27525.666666666668,125.0,118.0,23.0,24.1,-0.9892723329629883,0.1460830285624112,-0.8821268660176677,0.47101188121941034,4.143134726391533
2018-06-04,31,,0,0.5,0.0,21.766666666666666,10.7875,0.0,0.0,0.0,1.7,21.754166666666666,6.0,2018.0,0.0,0.0,5.0,22106.0,1011.6,89.0,18.4,16.6,0.8,6.5,36.35,129.7833,22106.0,22106.0,22106.0,1011.9,1013.0000000000001,1011.4857142857143,86.0,83.0,86.28571428571429,19.6,19.966666666666665,19.257142857142856,19.1,19.566666666666666,19.214285714285715,1.2,1.1000000000000016,1.1142857142857143,6.8,5.766666666666672,4.8999999999999995,36.35,36.35,36.35,129.7833,129.7833,129.7833,22189.0,1012.6,87.0,22.2,20.2,1.2,6.3,35.3453,129.8414,22189.0,22189.0,22189.0,1013.0,1013.7999999999998,1011.9142857142858,87.0,85.33333333333333,88.57142857142857,22.2,21.933333333333337,21.371428571428574,20.3,20.333333333333332,20.02857142857143,1.4,1.066666666666668,1.1,6.0,4.133333333333332,4.114285714285714,35.3453,35.3453,35.3453,129.8414,129.8414,129.8414,26335.0,27813.0,28051.666666666668,72.0,81.0,15.3,15.4,-0.9809551553491916,-0.19423435121997154,0.04884976979561345,-0.998806137341434,3.4657359027997265
2019-06-17,110,,0,0.5,1.0,20.275000000000002,9.695833333333333,1.8,13.500000000000002,23.300000000000004,23.300000000000004,19.1125,6.0,2019.0,0.0,0.0,0.0,22106.0,1011.7,82.0,20.2,20.1,5.6,6.4,36.35,129.7833,22106.0,22106.0,22106.0,1007.5,1004.2666666666669,,78.0,80.33333333333333,77.28571428571429,18.9,19.599999999999998,18.828571428571426,19.9,20.2,19.614285714285717,5.1,3.233333333333333,2.6571428571428575,7.6,6.300000000000007,6.157142857142857,36.35,36.35,36.35,129.7833,129.7833,129.7833,22189.0,1012.0,82.0,20.5,21.1,3.9,5.3,35.3453,129.8414,22189.0,22189.0,22189.0,1007.3,1003.6666666666665,1006.8142857142857,79.0,85.0,80.14285714285714,19.6,19.8,19.285714285714285,20.3,20.033333333333335,19.97142857142857,4.2,2.800000000000002,2.442857142857143,6.0,5.633333333333328,5.9142857142857155,35.3453,35.3453,35.3453,129.8414,129.8414,129.8414,26303.0,26868.0,26841.333333333332,106.0,107.0,19.3,19.3,-0.74080459628675,-0.6717205893229903,0.8309844692743282,-0.5562956155003048,4.709530201312334
2019-07-04,173,,0,0.5,0.0,23.804166666666664,5.766666666666667,0.0,0.0,1.0,84.4,22.383333333333336,7.0,2019.0,0.0,0.0,3.0,22106.0,1006.0,82.0,22.9,22.9,0.5,2.6,36.35,129.7833,22106.0,22106.0,22106.0,1007.6,1006.6000000000003,,87.0,81.33333333333333,85.28571428571429,21.8,22.83333333333334,22.342857142857145,22.3,22.3,22.12857142857143,0.8,1.0666666666666667,1.5857142857142859,3.8,4.400000000000007,4.742857142857143,36.35,36.35,36.35,129.7833,129.7833,129.7833,22189.0,1005.7,91.0,22.9,23.0,0.7,2.9,35.3453,129.8414,22189.0,22189.0,22189.0,1007.5,1006.6999999999998,1003.1999999999999,93.0,92.66666666666667,92.71428571428571,22.1,22.433333333333334,22.371428571428574,22.3,22.26666666666667,22.3,1.4,1.7000000000000017,2.1999999999999997,4.6,5.733333333333327,5.485714285714287,35.3453,35.3453,35.3453,129.8414,129.8414,129.8414,31384.0,30734.0,29669.0,122.0,119.0,16.9,16.7,-0.5562956155003048,-0.8309844692743282,-1.0,-1.8369701987210297e-16,5.159055299214529
2019-07-16,41,,0,0.5,0.1,22.866666666666664,11.362499999999999,1.5999999999999999,1.5999999999999999,3.5,13.3,22.695833333333336,7.0,2019.0,0.0,0.0,0.0,22106.0,1012.5,82.0,22.9,23.6,1.4,2.3,36.35,129.7833,22106.0,22106.0,22106.0,1008.8,1004.7666666666669,1005.4,82.0,83.66666666666667,84.42857142857143,23.2,22.83333333333334,22.3,23.2,22.7,22.385714285714283,1.2,1.2999999999999998,2.3714285714285714,2.5,3.500000000000007,5.5857142857142845,36.35,36.35,36.35,129.7833,129.7833,129.7833,22189.0,1011.3,86.0,23.5,23.4,1.7,4.3,35.3453,129.8414,22189.0,22189.0,22189.0,1007.8,1004.1666666666664,1004.5714285714286,86.0,85.66666666666667,87.85714285714286,23.4,23.066666666666663,22.77142857142857,23.5,23.266666666666666,22.785714285714285,1.6,1.6333333333333353,2.4857142857142853,4.0,4.299999999999994,6.1000000000000005,35.3453,35.3453,35.3453,129.8414,129.8414,129.8414,30390.0,29123.0,28983.666666666668,95.0,90.0,22.3,22.0,1.0,6.123233995736766e-17,0.8821268660176678,-0.47101188121941007,3.7376696182833684
2019-07-30,31,,0,0.5,2.5,26.991666666666664,18.7625,1.1,4.2,21.099999999999998,22.799999999999997,26.65833333333333,7.0,2019.0,0.0,0.0,0.0,22106.0,1008.0,88.0,23.1,21.1,2.0,7.1,36.35,129.7833,22106.0,22106.0,22106.0,1009.9,1008.566666666667,1006.3428571428573,89.0,89.66666666666667,88.85714285714286,22.9,23.166666666666668,23.357142857142858,21.5,22.0,21.599999999999998,1.4,1.5,1.4142857142857144,6.7,6.5666666666666735,6.0,36.35,36.35,36.35,129.7833,129.7833,129.7833,22189.0,1009.4,95.0,26.8,25.8,2.0,9.3,35.3453,129.8414,22189.0,22189.0,22189.0,1010.8,1009.4666666666666,1007.2714285714286,96.0,94.66666666666667,95.28571428571429,26.1,26.03333333333333,25.314285714285717,25.3,24.96666666666667,24.342857142857145,1.9,1.6000000000000016,1.842857142857143,7.2,7.06666666666666,7.742857142857143,35.3453,35.3453,35.3453,129.8414,129.8414,129.8414,29448.0,29398.0,28737.666666666668,96.0,78.0,20.4,20.7,-0.8821268660176679,-0.4710118812194099,-0.74080459628675,-0.6717205893229903,3.4657359027997265
2019-08-13,414,,0,0.5,0.0,28.379166666666666,14.191666666666668,0.1,0.2,0.2,1.6,28.145833333333332,8.0,2019.0,0.0,0.0,1.0,22106.0,,,,,,,36.35,129.7833,22106.0,22106.0,22106.0,,,,,,,,,,,,,,,,,,,36.35,36.35,36.35,129.7833,129.7833,129.7833,22189.0,,,,,,,35.3453,129.8414,22189.0,22189.0,22189.0,,,,,,,,,,,,,,,,,,,35.3453,35.3453,35.3453,129.8414,129.8414,129.8414,30969.0,30322.0,30049.333333333332,87.0,71.0,26.6,26.5,0.9040825496607784,0.4273578633871923,-0.3370952584230819,-0.941470544812038,6.028278520230698
2019-08-20,414,,0,0.5,3.0,25.454166666666666,19.104166666666668,2.9,3.1,3.1,18.1,25.933333333333334,8.0,2019.0,0.0,1.0,0.0,22106.0,,,,,,,36.35,129.7833,22106.0,22106.0,22106.0,,,,,,,,,,,,,,,,,,,36.35,36.35,36.35,129.7833,129.7833,129.7833,22189.0,,,,,,,35.3453,129.8414,22189.0,22189.0,22189.0,,,,,,,,,,,,,,,,,,,35.3453,35.3453,35.3453,129.8414,129.8414,129.8414,28388.0,28687.0,28778.0,85.0,93.0,25.6,24.8,-0.33709525842308224,0.9414705448120378,0.6347305132022676,0.7727335734973511,6.028278520230698
2019-09-25,134,,0,0.5,0.0,19.829166666666666,11.779166666666667,0.0,8.2,181.29999999999998,227.29999999999998,18.808333333333334,9.0,2019.0,0.0,0.0,2.0,22106.0,,,,,,,36.35,129.7833,22106.0,22106.0,22106.0,,,,,,,,,,,,,,,,,,,36.35,36.35,36.35,129.7833,129.7833,129.7833,22189.0,1021.3,70.0,23.0,25.5,2.4,5.7,35.3453,129.8414,22189.0,22189.0,22189.0,1017.7,1010.9666666666666,1013.8285714285714,65.0,78.0,73.0,21.9,21.5,22.557142857142857,29.4,27.26666666666667,25.77142857142857,5.6,10.000000000000002,6.6571428571428575,4.0,11.599999999999994,9.814285714285713,35.3453,35.3453,35.3453,129.8414,129.8414,129.8414,32825.0,30843.0,31096.666666666668,73.0,56.0,22.8,22.8,0.9568135840576074,-0.2907021935982525,0.9238795325112867,-0.3826834323650897,4.90527477843843
2020-06-17,97,,0,0.5,0.0,21.1875,6.0249999999999995,0.0,0.0,33.8,185.7,22.316666666666666,6.0,2020.0,0.0,0.0,3.0,22106.0,1006.1,94.0,20.5,19.9,0.9,4.4,36.35,129.7833,22106.0,22106.0,22106.0,1006.5,1004.3666666666668,1005.4571428571429,79.0,80.0,88.0,20.8,21.966666666666672,21.457142857142856,19.7,20.266666666666666,20.271428571428572,0.8,1.166666666666667,1.0142857142857142,4.0,5.433333333333342,4.814285714285715,36.35,36.35,36.35,129.7833,129.7833,129.7833,22189.0,1006.5,88.0,21.9,21.1,1.1,2.4,35.3453,129.8414,22189.0,22189.0,22189.0,1006.4,1005.1999999999999,1005.9428571428572,84.0,85.66666666666667,90.0,21.9,22.366666666666664,22.485714285714284,20.9,21.000000000000004,21.22857142857143,1.8,2.5000000000000018,1.942857142857143,4.2,6.599999999999994,4.928571428571429,35.3453,35.3453,35.3453,129.8414,129.8414,129.8414,28149.0,27727.0,27780.666666666668,65.0,54.0,,,-0.858064905723645,0.5135412520581694,0.9952273999818312,-0.09758289975914933,4.584967478670572
2020-07-09,141,,0,0.5,9.399999999999999,22.287499999999998,12.091666666666667,0.4,1.1,4.6,13.7,23.72083333333333,7.0,2020.0,0.0,1.0,0.0,22106.0,1006.8,95.0,22.1,22.3,0.4,2.0,36.35,129.7833,22106.0,22106.0,22106.0,1005.2,1003.3666666666668,1006.8142857142857,95.0,95.0,94.85714285714286,21.2,21.33333333333334,20.62857142857143,20.4,20.566666666666663,19.97142857142857,1.0,1.3000000000000005,1.5571428571428574,1.7,3.9666666666666757,3.9285714285714284,36.35,36.35,36.35,129.7833,129.7833,129.7833,22189.0,1006.2,91.0,22.3,21.4,0.9,3.4,35.3453,129.8414,22189.0,22189.0,22189.0,1005.2,1003.8000000000001,1006.7285714285714,91.0,93.66666666666667,91.0,22.5,22.63333333333333,22.04285714285714,21.6,21.76666666666667,21.485714285714284,1.3,1.3666666666666687,1.7428571428571427,2.9,4.233333333333328,4.3428571428571425,35.3453,35.3453,35.3453,129.8414,129.8414,129.8414,29488.0,28926.0,28721.666666666668,89.0,98.0,16.7,16.2,0.6717205893229902,0.7408045962867501,-0.47101188121941073,0.8821268660176674,4.955827057601261
2020-07-17,131,,0,0.5,0.0,20.724999999999998,11.329166666666666,0.30000000000000004,5.3,9.2,159.3,20.375,7.0,2020.0,0.0,0.0,1.0,22106.0,1010.4,93.0,21.3,22.3,1.3,2.3,36.35,129.7833,22106.0,22106.0,22106.0,1008.3,1005.9666666666668,1006.5,90.0,93.0,93.85714285714286,20.8,20.26666666666667,20.599999999999998,21.6,20.799999999999997,20.8,2.4,3.8333333333333335,4.071428571428571,1.9,5.666666666666676,6.171428571428571,36.35,36.35,36.35,129.7833,129.7833,129.7833,22189.0,1009.7,82.0,22.5,22.9,1.7,5.1,35.3453,129.8414,22189.0,22189.0,22189.0,1007.8,1005.6,1005.8857142857142,81.0,,,21.9,21.333333333333332,21.8,22.7,22.333333333333332,22.12857142857143,1.9,3.0666666666666687,3.4142857142857146,4.4,6.233333333333328,7.028571428571429,35.3453,35.3453,35.3453,129.8414,129.8414,129.8414,31253.0,30608.0,30353.0,68.0,50.0,21.1,20.7,0.5548444274479992,-0.8319541221304826,0.9040825496607784,-0.4273578633871924,4.882801922586371
2020-07-21,74,,0,0.5,15.2,25.15833333333333,8.345833333333333,5.8,12.1,13.8,14.100000000000001,25.224999999999998,7.0,2020.0,0.0,1.0,0.0,22106.0,1011.6,94.0,24.1,23.0,1.2,2.4,36.35,129.7833,22106.0,22106.0,22106.0,1006.0,1008.8000000000002,1007.8142857142858,95.0,93.33333333333333,93.14285714285714,24.4,23.133333333333336,21.642857142857142,22.3,22.73333333333333,21.842857142857145,2.7,1.7000000000000002,2.557142857142857,9.7,5.500000000000008,5.114285714285714,36.35,36.35,36.35,129.7833,129.7833,129.7833,22189.0,1011.7,91.0,24.3,23.4,1.8,4.1,35.3453,129.8414,22189.0,22189.0,22189.0,1008.1,1009.4,1007.8142857142857,93.0,89.66666666666667,,25.1,24.099999999999998,22.685714285714287,23.0,23.133333333333336,22.75714285714286,2.9,1.8666666666666687,2.357142857142857,9.6,6.133333333333328,6.028571428571429,35.3453,35.3453,35.3453,129.8414,129.8414,129.8414,30360.0,31189.0,30114.0,113.0,105.0,18.0,19.3,1.2246467991473532e-16,-1.0,-0.8580649057236444,-0.5135412520581705,4.31748811353631
2020-08-04,52,,0,0.5,1.1,26.766666666666666,15.362499999999999,0.5,1.2,3.4000000000000004,16.9,26.8,8.0,2020.0,0.0,0.0,0.0,22106.0,1012.1,95.0,23.6,22.1,1.4,6.7,36.35,129.7833,22106.0,22106.0,22106.0,1009.2,1009.9000000000002,1011.7571428571429,94.0,94.66666666666667,94.42857142857143,24.2,24.700000000000006,23.571428571428573,23.0,23.399999999999995,22.514285714285712,1.7,1.4333333333333336,1.3285714285714287,7.4,5.633333333333343,4.585714285714286,36.35,36.35,36.35,129.7833,129.7833,129.7833,22189.0,1013.7,92.0,26.6,25.3,1.3,6.9,35.3453,129.8414,22189.0,22189.0,22189.0,1010.8,1011.1666666666666,1012.4285714285714,92.0,93.33333333333333,93.85714285714286,26.5,25.966666666666665,24.871428571428574,24.4,23.900000000000002,23.599999999999998,1.5,1.4000000000000021,1.342857142857143,8.4,7.333333333333329,5.457142857142857,35.3453,35.3453,35.3453,129.8414,129.8414,129.8414,26070.0,25721.0,28655.0,106.0,101.0,15.7,16.1,-0.74080459628675,-0.6717205893229903,0.6717205893229903,-0.7408045962867501,3.970291913552122
2020-08-14,86,,0,0.5,0.2,27.9375,20.175,0.0,3.0,15.1,53.300000000000004,27.820833333333336,8.0,2020.0,0.0,0.0,0.0,22106.0,1006.0,95.0,23.3,21.2,2.2,7.0,36.35,129.7833,22106.0,22106.0,22106.0,1009.8,1010.6,1007.9,95.0,95.0,94.85714285714286,22.9,22.033333333333342,21.5,20.9,19.533333333333328,19.32857142857143,1.2,1.566666666666667,2.2857142857142856,4.3,5.066666666666676,5.114285714285714,36.35,36.35,36.35,129.7833,129.7833,129.7833,22189.0,1007.8,90.0,27.1,25.1,2.0,10.2,35.3453,129.8414,22189.0,22189.0,22189.0,1011.0,1011.9333333333334,1008.8571428571429,96.0,95.33333333333333,93.85714285714286,26.3,25.96666666666667,26.142857142857142,23.8,23.400000000000002,24.08571428571429,1.6,2.100000000000002,2.7857142857142856,8.0,7.866666666666661,7.914285714285714,35.3453,35.3453,35.3453,129.8414,129.8414,129.8414,31379.0,31699.0,31367.0,43.0,35.0,12.9,13.7,-0.9952273999818312,-0.09758289975914979,-1.0,-1.8369701987210297e-16,4.465908118654584
2020-08-19,17329,,1,0.5,0.0,28.791666666666668,6.579166666666667,0.0,0.0,0.0,0.2,27.974999999999998,8.0,2020.0,0.0,0.0,5.0,22106.0,1009.5,95.0,25.2,22.5,0.7,4.0,36.35,129.7833,22106.0,22106.0,22106.0,1011.9,1011.7000000000002,1010.1999999999999,95.0,95.0,94.85714285714286,24.2,24.76666666666667,23.8,22.2,22.266666666666662,21.357142857142858,0.5,0.7000000000000003,1.157142857142857,3.7,3.633333333333342,4.357142857142857,36.35,36.35,36.35,129.7833,129.7833,129.7833,22189.0,1010.2,,28.3,27.1,0.8,4.4,35.3453,129.8414,22189.0,22189.0,22189.0,1012.3,1012.1333333333333,1011.1428571428571,92.0,90.66666666666667,92.0,28.0,27.166666666666668,26.75714285714286,27.5,25.83333333333334,24.885714285714283,0.4,1.1333333333333353,1.6,4.0,5.033333333333328,7.214285714285714,35.3453,35.3453,35.3453,129.8414,129.8414,129.8414,31327.0,30044.0,30267.666666666668,127.0,108.0,17.1,15.6,-0.38268343236508967,-0.9238795325112868,-0.47101188121941,-0.8821268660176678,9.760194382709651
2020-08-21,809,,1,0.5,0.0,26.02916666666667,11.920833333333334,0.0,0.0,0.0,0.0,28.079166666666666,8.0,2020.0,0.0,0.0,7.0,22106.0,1015.4,95.0,24.5,23.8,2.6,4.1,36.35,129.7833,22106.0,22106.0,22106.0,1012.2,1011.2000000000002,1010.1428571428571,95.0,95.0,94.85714285714286,25.4,24.933333333333337,24.54285714285714,24.0,22.899999999999995,22.228571428571428,0.7,0.6333333333333336,1.0,3.0,3.5666666666666758,4.142857142857143,36.35,36.35,36.35,129.7833,129.7833,129.7833,22189.0,1014.5,90.0,26.6,28.0,2.4,6.5,35.3453,129.8414,22189.0,22189.0,22189.0,1011.9,1011.4666666666667,1010.8000000000001,,,,27.9,28.066666666666663,27.342857142857145,27.3,27.3,25.942857142857143,0.6,0.6000000000000021,1.2571428571428573,3.5,3.9666666666666615,6.1000000000000005,35.3453,35.3453,35.3453,129.8414,129.8414,129.8414,31264.0,31961.0,31110.666666666668,130.0,130.0,18.7,17.2,-0.5548444274479993,0.8319541221304825,0.9040825496607784,0.4273578633871923,6.697034247666484
2020-09-15,2098,,1,0.5,0.7,22.145833333333332,7.2250000000000005,0.2,0.8,13.100000000000001,21.500000000000004,21.59166666666667,9.0,2020.0,0.0,0.0,0.0,22106.0,1014.2,93.0,21.3,21.3,4.1,2.4,36.35,129.7833,22106.0,22106.0,22106.0,1014.4,1015.0000000000001,1012.8142857142857,93.0,93.33333333333333,93.28571428571429,20.9,20.06666666666667,21.5,20.7,20.566666666666663,21.257142857142856,5.9,6.566666666666667,4.457142857142857,3.5,7.133333333333343,6.057142857142858,36.35,36.35,36.35,129.7833,129.7833,129.7833,22189.0,1013.9,79.0,24.1,23.5,4.0,2.9,35.3453,129.8414,22189.0,22189.0,22189.0,1014.6,1014.1333333333333,1012.6000000000001,76.0,81.33333333333333,85.85714285714286,23.1,22.333333333333332,23.400000000000002,23.6,23.700000000000003,23.328571428571426,6.2,6.200000000000002,4.128571428571428,3.1,7.533333333333329,6.6,35.3453,35.3453,35.3453,129.8414,129.8414,129.8414,30969.0,31775.0,31573.0,96.0,71.0,,,0.980614658546613,-0.19594614424251758,0.24361501178602243,-0.9698720152847468,7.649216319820633
2021-06-01,3,,0,0.5,0.0,19.745833333333334,7.7749999999999995,0.0,0.0,0.0,4.7,18.808333333333334,6.0,2021.0,0.0,0.0,4.0,22106.0,1014.6,85.0,19.4,18.8,1.5,3.8,36.35,129.7833,22106.0,22106.0,22106.0,1012.5,1009.0333333333334,1006.2571428571429,84.0,75.33333333333333,70.71428571428571,18.9,18.766666666666673,18.571428571428573,18.2,17.766666666666666,17.571428571428573,1.3,1.4000000000000001,1.8285714285714285,3.8,3.6000000000000063,5.0857142857142845,36.35,36.35,36.35,129.7833,129.7833,129.7833,22189.0,1014.8,89.0,19.2,19.5,1.3,2.7,35.3453,129.8414,22189.0,22189.0,22189.0,1012.4,1009.3333333333335,1006.9714285714286,84.0,76.0,77.28571428571429,19.2,19.099999999999998,18.614285714285717,19.6,19.366666666666667,18.74285714285714,1.3,1.6666666666666685,2.3,3.1,4.466666666666663,5.428571428571428,35.3453,35.3453,35.3453,129.8414,129.8414,129.8414,24416.0,25972.0,26702.333333333332,69.0,88.0,16.2,15.7,0.7071067811865476,0.7071067811865476,0.3826834323650898,0.9238795325112867,1.3862943611198906
2021-06-08,1,,0,0.5,0.0,22.2,8.508333333333333,0.0,0.0,0.0,13.5,22.120833333333334,6.0,2021.0,0.0,0.0,4.0,22106.0,1015.8,87.0,19.6,17.2,0.6,2.2,36.35,129.7833,22106.0,22106.0,22106.0,1012.4,1006.4000000000001,1007.4714285714286,84.0,82.0,83.71428571428571,19.2,19.16666666666667,19.442857142857143,16.7,17.2,18.057142857142857,0.9,1.7666666666666666,2.028571428571429,4.4,5.900000000000007,5.371428571428572,36.35,36.35,36.35,129.7833,129.7833,129.7833,22189.0,,,,,,,35.3453,129.8414,22189.0,22189.0,22189.0,,,,,,,,,,,,,,,,,,,35.3453,35.3453,35.3453,129.8414,129.8414,129.8414,26278.0,27476.0,29017.666666666668,91.0,77.0,15.4,15.2,0.5962248749656158,0.8028174751911146,0.14608302856241193,-0.9892723329629882,0.6931471805599453
2021-07-15,2755,,1,0.5,1.5,26.979166666666668,6.470833333333334,1.7,3.5999999999999996,7.299999999999999,8.799999999999999,27.191666666666666,7.0,2021.0,0.0,0.0,0.0,22106.0,1015.2,94.0,25.5,23.7,0.4,1.8,36.35,129.7833,22106.0,22106.0,22106.0,1012.8,1011.0333333333334,1008.8999999999999,96.0,91.66666666666667,91.71428571428571,24.8,25.133333333333336,24.11428571428571,22.4,22.83333333333333,22.24285714285714,0.5,0.6,0.9000000000000001,1.7,2.700000000000007,2.9428571428571426,36.35,36.35,36.35,129.7833,129.7833,129.7833,22189.0,1015.0,95.0,28.0,26.9,1.0,2.3,35.3453,129.8414,22189.0,22189.0,22189.0,1012.9,,,97.0,,,28.0,,,25.6,,,1.3,,,5.8,,,35.3453,35.3453,35.3453,129.8414,129.8414,129.8414,30869.0,32278.0,31776.666666666668,95.0,97.0,17.6,17.5,-0.19594614424251772,-0.980614658546613,-0.7727335734973511,-0.6347305132022676,7.9215356321335495
2021-07-22,5172,,1,0.5,0.0,26.554166666666664,17.995833333333334,0.0,0.2,4.9,24.8,26.525000000000002,7.0,2021.0,0.0,0.0,2.0,22106.0,1012.0,84.0,28.1,26.9,1.3,4.8,36.35,129.7833,22106.0,22106.0,22106.0,1013.6,1014.0333333333334,1014.0571428571429,82.0,82.33333333333333,84.57142857142857,28.1,28.13333333333334,27.400000000000002,27.2,27.266666666666666,26.3,1.1,0.7000000000000001,0.7000000000000002,4.5,2.8333333333333406,2.8428571428571425,36.35,36.35,36.35,129.7833,129.7833,129.7833,22189.0,1011.1,91.0,28.9,27.5,1.8,6.0,35.3453,129.8414,22189.0,22189.0,22189.0,1012.6,1013.4333333333335,1013.5857142857143,90.0,88.33333333333333,88.57142857142857,28.8,28.933333333333337,28.614285714285717,27.1,27.400000000000002,27.142857142857142,1.5,1.1333333333333353,1.157142857142857,6.3,4.3333333333333295,3.6857142857142855,35.3453,35.3453,35.3453,129.8414,129.8414,129.8414,29722.0,30518.0,30007.0,93.0,83.0,25.9,25.8,,,,,8.551208070003515
2021-07-29,657,,1,0.5,0.0,26.820833333333336,6.2749999999999995,1.0,1.3,1.3,1.4000000000000001,26.554166666666664,7.0,2021.0,0.0,0.0,1.0,22106.0,1002.2,79.0,28.6,28.1,1.4,3.3,36.35,129.7833,22106.0,22106.0,22106.0,1003.4,1004.3000000000002,1007.5428571428571,82.0,81.66666666666667,82.42857142857143,28.3,28.466666666666672,28.185714285714287,27.7,27.63333333333333,27.385714285714283,1.3,0.9,0.8571428571428573,4.0,3.1666666666666736,3.0,36.35,36.35,36.35,129.7833,129.7833,129.7833,22189.0,1002.5,79.0,29.4,28.2,1.3,1.9,35.3453,129.8414,22189.0,22189.0,22189.0,1003.0,1003.8000000000002,1006.9285714285714,84.0,84.0,86.57142857142857,29.7,29.7,29.4,27.9,27.866666666666664,27.685714285714287,1.5,1.6666666666666685,1.5285714285714285,4.6,4.6666666666666625,4.799999999999999,35.3453,35.3453,35.3453,129.8414,129.8414,129.8414,25341.0,26859.0,26668.0,83.0,92.0,26.3,26.0,0.9455185755993168,-0.32556815445715664,0.9998766324816606,-0.015707317311820748,6.489204931325317
2021-08-03,148,,0,0.5,0.30000000000000004,27.291666666666668,8.204166666666667,6.1,30.1,33.4,33.4,27.9875,8.0,2021.0,0.0,0.0,0.0,22106.0,1007.5,89.0,27.2,24.9,1.5,4.5,36.35,129.7833,22106.0,22106.0,22106.0,1003.2,1001.4000000000002,1001.9857142857143,90.0,88.66666666666667,84.28571428571429,28.2,28.533333333333342,28.557142857142857,26.4,27.03333333333333,27.457142857142856,0.9,0.9,1.1,4.5,4.33333333333334,4.285714285714286,36.35,36.35,36.35,129.7833,129.7833,129.7833,22189.0,1008.0,86.0,30.2,28.5,1.6,3.7,35.3453,129.8414,22189.0,22189.0,22189.0,1003.5,1001.6333333333336,1002.1142857142858,91.0,92.0,87.28571428571429,30.3,30.03333333333333,29.771428571428572,28.7,28.36666666666667,28.185714285714287,1.1,1.2333333333333352,1.3714285714285717,5.1,5.099999999999995,4.814285714285714,35.3453,35.3453,35.3453,129.8414,129.8414,129.8414,26033.0,27740.0,27576.0,35.0,33.0,25.8,25.4,-0.44463517918492756,-0.8957117602394128,-0.08715574274765794,-0.9961946980917455,5.003946305945459
