ctprvnNm,gugunNm,beachKoreanNm,ctprvnCode,gugunCode,stnpntCode,examinOdr,examinLcSeCode,coliDetectCn,entrcccsDetectCn,examinYear,examinDe,examinKnd,examinKndKor,stbltAt,examinLcDetail,la,lo,tempbtn,examinReExamCnt
부산,사하구,다대포서측,04,02,001,3,C,52,<1,2016,2016-07-26,2,개장중,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,2,A,31,21,2016,2016-07-19,2,개장중,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,2,B,10,37,2016,2016-07-19,2,개장중,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,2,C,<1,31,2016,2016-07-19,2,개장중,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,A,52,15,2016,2016-07-11,2,개장중,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,B,740,150,2016,2016-07-11,2,개장중,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,C,480,60,2016,2016-07-11,2,개장중,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,A,650,21,2016,2016-05-12,1,개장전,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,B,241,10,2016,2016-05-12,1,개장전,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,C,345,21,2016,2016-05-12,1,개장전,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,4,A,10,31,2017,2017-07-13,2,개장중,적합,인명구조장비함앞,,,상세보기,0
부산,사하구,다대포서측,04,02,001,4,B,10,41,2017,2017-07-13,2,개장중,적합,중앙주차장앞,,,상세보기,0
부산,사하구,다대포서측,04,02,001,4,C,15,30,2017,2017-07-13,2,개장중,적합,동편두번째돌계단,,,상세보기,0
부산,사하구,다대포서측,04,02,001,3,A,10,75,2017,2017-07-07,2,개장중,적합,인명구조장비함앞,,,상세보기,0
부산,사하구,다대포서측,04,02,001,3,B,10,97,2017,2017-07-07,2,개장중,적합,중앙주차장앞,,,상세보기,0
부산,사하구,다대포서측,04,02,001,3,C,16,108,2017,2017-07-07,2,개장중,부적합,동편두번째돌계단,,,상세보기,0
부산,사하구,다대포서측,04,02,001,2,A,26,121,2017,2017-06-09,1,개장전,부적합,인명구조장비함앞,,,상세보기,0
부산,사하구,다대포서측,04,02,001,2,B,21,52,2017,2017-06-09,1,개장전,적합,중앙주차장앞,,,상세보기,0
부산,사하구,다대포서측,04,02,001,2,C,21,63,2017,2017-06-09,1,개장전,적합,동편두번째돌계단,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,A,121,26,2017,2017-05-15,1,개장전,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,B,52,21,2017,2017-05-15,1,개장전,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,C,63,21,2017,2017-05-15,1,개장전,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,8,A,638,138,2018,2018-09-12,3,폐장후,적합,인면구조장비함앞,,,상세보기,0
부산,사하구,다대포서측,04,02,001,8,B,309,86,2018,2018-09-12,3,폐장후,적합,중앙공영주차장앞,,,상세보기,0
부산,사하구,다대포서측,04,02,001,8,C,183,72,2018,2018-09-12,3,폐장후,적합,두번째돌계단앞,,,상세보기,0
부산,사하구,다대포서측,04,02,001,7,A,20,21,2018,2018-08-22,2,개장중,적합,인면구조장비함앞,,,상세보기,0
부산,사하구,다대포서측,04,02,001,7,B,41,16,2018,2018-08-22,2,개장중,적합,중앙공영주차장앞,,,상세보기,0
부산,사하구,다대포서측,04,02,001,7,C,74,21,2018,2018-08-22,2,개장중,적합,두번째돌계단앞,,,상세보기,0
부산,사하구,다대포서측,04,02,001,6,A,41,5,2018,2018-08-09,2,개장중,적합,인면구조장비함앞,,,상세보기,0
부산,사하구,다대포서측,04,02,001,6,B,120,10,2018,2018-08-09,2,개장중,적합,중앙공영주차장앞,,,상세보기,0
부산,사하구,다대포서측,04,02,001,6,C,52,1,2018,2018-08-09,2,개장중,적합,두번째돌계단앞,,,상세보기,0
부산,사하구,다대포서측,04,02,001,5,A,84,5,2018,2018-08-02,2,개장중,적합,인면구조장비함앞,,,상세보기,0
부산,사하구,다대포서측,04,02,001,5,B,41,1,2018,2018-08-02,2,개장중,적합,중앙공영주차장앞,,,상세보기,0
부산,사하구,다대포서측,04,02,001,5,C,20,5,2018,2018-08-02,2,개장중,적합,두번째돌계단앞,,,상세보기,0
부산,사하구,다대포서측,04,02,001,4,A,399,116,2018,2018-07-26,2,개장중,적합,인면구조장비함앞,,,상세보기,0
부산,사하구,다대포서측,04,02,001,4,B,355,95,2018,2018-07-26,2,개장중,적합,중앙공영주차장앞,,,상세보기,0
부산,사하구,다대포서측,04,02,001,4,C,399,32,2018,2018-07-26,2,개장중,적합,두번째돌계단앞,,,상세보기,0
부산,사하구,다대포서측,04,02,001,3,A,30,10,2018,2018-07-19,2,개장중,적합,인면구조장비함앞,,,상세보기,0
부산,사하구,다대포서측,04,02,001,3,B,10,1,2018,2018-07-19,2,개장중,적합,중앙공영주차장앞,,,상세보기,0
부산,사하구,다대포서측,04,02,001,3,C,52,1,2018,2018-07-19,2,개장중,적합,두번째돌계단앞,,,상세보기,0
부산,사하구,다대포서측,04,02,001,2,A,345,21,2018,2018-06-04,2,개장중,적합,인면구조장비함앞,,,상세보기,0
부산,사하구,다대포서측,04,02,001,2,B,291,21,2018,2018-06-04,2,개장중,적합,중앙공영주차장앞,,,상세보기,0
부산,사하구,다대포서측,04,02,001,2,C,292,536,2018,2018-06-04,2,개장중,적합,두번째돌계단앞,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,A,62,5,2018,2018-06-04,1,개장전,적합,인면구조장비함앞,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,B,97,5,2018,2018-06-04,1,개장전,적합,중앙공영주차장앞,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,C,86,1,2018,2018-06-04,1,개장전,적합,두번째돌계단앞,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,A,2987,1038,2019,2019-09-25,3,폐장후,적합,A,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,B,238,93,2019,2019-09-25,3,폐장후,적합,B,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,C,256,95,2019,2019-09-25,3,폐장후,적합,C,,,상세보기,0
부산,사하구,다대포서측,04,02,001,5,A,<1,<1,2019,2019-08-20,2,개장중,적합,A,,,상세보기,0
부산,사하구,다대포서측,04,02,001,5,B,<1,<1,2019,2019-08-20,2,개장중,적합,B,,,상세보기,0
부산,사하구,다대포서측,04,02,001,5,C,<1,5,2019,2019-08-20,2,개장중,적합,C,,,상세보기,0
부산,사하구,다대포서측,04,02,001,4,A,<1,<1,2019,2019-08-13,2,개장중,적합,A,,,상세보기,0
부산,사하구,다대포서측,04,02,001,4,B,<1,5,2019,2019-08-13,2,개장중,적합,B,,,상세보기,0
부산,사하구,다대포서측,04,02,001,4,C,<1,<1,2019,2019-08-13,2,개장중,적합,C,,,상세보기,0
부산,사하구,다대포서측,04,02,001,3,A,<1,<1,2019,2019-08-01,2,개장중,적합,A,,,상세보기,0
부산,사하구,다대포서측,04,02,001,3,B,<1,<1,2019,2019-08-01,2,개장중,적합,B,,,상세보기,0
부산,사하구,다대포서측,04,02,001,3,C,<1,<1,2019,2019-08-01,2,개장중,적합,C,,,상세보기,0
부산,사하구,다대포서측,04,02,001,2,A,63,93,2019,2019-07-16,2,개장중,적합,A,,,상세보기,0
부산,사하구,다대포서측,04,02,001,2,B,62,269,2019,2019-07-16,2,개장중,적합,B,,,상세보기,0
부산,사하구,다대포서측,04,02,001,2,C,63,430,2019,2019-07-16,2,개장중,적합,C,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,A,20,433,2019,2019-07-09,2,개장중,적합,A,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,B,20,362,2019,2019-07-09,2,개장중,적합,B,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,C,20,86,2019,2019-07-09,2,개장중,적합,C,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,A,<1,10,2019,2019-06-17,1,개장전,적합,A,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,B,<1,10,2019,2019-06-17,1,개장전,적합,B,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,C,20,<1,2019,2019-06-17,1,개장전,적합,C,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,A,638,1180,2020,2020-09-15,3,폐장후,적합,A,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,B,8164,12098,2020,2020-09-15,3,폐장후,적합,B,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,C,161,3066,2020,2020-09-15,3,폐장후,적합,C,,,상세보기,0
부산,사하구,다대포서측,04,02,001,6,A,<1,<1,2020,2020-08-19,2,개장중,적합,A,,,상세보기,0
부산,사하구,다대포서측,04,02,001,6,B,<1,<1,2020,2020-08-19,2,개장중,적합,B,,,상세보기,0
부산,사하구,다대포서측,04,02,001,6,C,<1,<1,2020,2020-08-19,2,개장중,적합,C,,,상세보기,0
부산,사하구,다대포서측,04,02,001,5,A,41,26,2020,2020-08-14,2,개장중,적합,A,,,상세보기,0
부산,사하구,다대포서측,04,02,001,5,B,20,5,2020,2020-08-14,2,개장중,적합,B,,,상세보기,0
부산,사하구,다대포서측,04,02,001,5,C,20,<1,2020,2020-08-14,2,개장중,적합,C,,,상세보기,0
부산,사하구,다대포서측,04,02,001,4,A,<1,15,2020,2020-08-04,2,개장중,적합,A,,,상세보기,0
부산,사하구,다대포서측,04,02,001,4,B,<1,5,2020,2020-08-04,2,개장중,적합,B,,,상세보기,0
부산,사하구,다대포서측,04,02,001,4,C,<1,15,2020,2020-08-04,2,개장중,적합,C,,,상세보기,0
부산,사하구,다대포서측,04,02,001,3,A,86,5,2020,2020-07-21,2,개장중,적합,A,,,상세보기,0
부산,사하구,다대포서측,04,02,001,3,B,31,16,2020,2020-07-21,2,개장중,적합,B,,,상세보기,0
부산,사하구,다대포서측,04,02,001,3,C,86,16,2020,2020-07-21,2,개장중,적합,C,,,상세보기,0
부산,사하구,다대포서측,04,02,001,2,A,10,<1,2020,2020-07-17,2,개장중,적합,A,,,상세보기,0
부산,사하구,다대포서측,04,02,001,2,B,20,10,2020,2020-07-17,2,개장중,적합,B,,,상세보기,0
부산,사하구,다대포서측,04,02,001,2,C,41,<1,2020,2020-07-17,2,개장중,적합,C,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,A,10,10,2020,2020-07-09,2,개장중,적합,A,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,B,20,10,2020,2020-07-09,2,개장중,적합,B,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,C,10,<1,2020,2020-07-09,2,개장중,적합,C,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,A,135,10,2020,2020-06-17,1,개장전,적합,A,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,B,135,<1,2020,2020-06-17,1,개장전,적합,B,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,C,86,48,2020,2020-06-17,1,개장전,적합,C,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,B,10,20,2021,2021-09-29,3,폐장후,적합,다대B,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,C,5,10,2021,2021-09-29,3,폐장후,적합,다대C,,,상세보기,0
부산,사하구,다대포서측,04,02,001,6,A,<1,<1,2021,2021-08-31,2,개장중,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,6,B,<1,10,2021,2021-08-31,2,개장중,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,6,C,10,5,2021,2021-08-31,2,개장중,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,5,A,<1,<1,2021,2021-08-10,2,개장중,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,5,B,52,26,2021,2021-08-10,2,개장중,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,5,C,41,5,2021,2021-08-10,2,개장중,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,4,A,<1,10,2021,2021-08-03,2,개장중,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,4,B,<1,5,2021,2021-08-03,2,개장중,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,4,C,<1,<1,2021,2021-08-03,2,개장중,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,3,A,10,<1,2021,2021-07-29,2,개장중,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,3,B,<1,<1,2021,2021-07-29,2,개장중,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,3,C,41,<1,2021,2021-07-29,2,개장중,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,2,A,1467,135,2021,2021-07-22,2,개장중,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,2,B,2486,92,2021,2021-07-22,2,개장중,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,2,C,2755,162,2021,2021-07-22,2,개장중,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,A,10,5,2021,2021-07-15,2,개장중,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,B,<1,<1,2021,2021-07-15,2,개장중,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,C,10,<1,2021,2021-07-15,2,개장중,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,A,11199,<1,2021,2021-06-08,1,개장전,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,B,9208,<1,2021,2021-06-08,1,개장전,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,C,8164,<1,2021,2021-06-08,1,개장전,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,A,63,10,2022,2022-09-26,3,폐장후,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,B,246,10,2022,2022-09-26,3,폐장후,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,C,74,26,2022,2022-09-26,3,폐장후,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,6,A,110,43,2022,2022-08-30,2,개장중,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,6,B,75,32,2022,2022-08-30,2,개장중,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,6,C,74,10,2022,2022-08-30,2,개장중,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,5,A,41,48,2022,2022-08-16,2,개장중,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,5,B,155,42,2022,2022-08-16,2,개장중,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,5,C,20,42,2022,2022-08-16,2,개장중,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,4,A,<1,87,2022,2022-08-09,2,개장중,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,4,B,<1,68,2022,2022-08-09,2,개장중,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,4,C,<1,89,2022,2022-08-09,2,개장중,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,3,A,10,5,2022,2022-07-26,2,개장중,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,3,B,20,<1,2022,2022-07-26,2,개장중,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,3,C,10,5,2022,2022-07-26,2,개장중,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,2,A,10,10,2022,2022-07-20,2,개장중,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,2,B,30,5,2022,2022-07-20,2,개장중,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,2,C,<1,<1,2022,2022-07-20,2,개장중,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,A,20,5,2022,2022-07-07,2,개장중,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,B,<1,5,2022,2022-07-07,2,개장중,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,C,<1,<1,2022,2022-07-07,2,개장중,적합,,,,상세보기,0
부산,사하구,다대포서측,04,02,001,2,A,20,10,2022,2022-06-13,1,개장전,적합,다대포A,,,상세보기,0
부산,사하구,다대포서측,04,02,001,2,B,5,<1,2022,2022-06-13,1,개장전,적합,다대포B,,,상세보기,0
부산,사하구,다대포서측,04,02,001,2,C,16,<1,2022,2022-06-13,1,개장전,적합,다대포C,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,A,15,<1,2023,2023-09-12,3,폐장후,적합,다대포 A2,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,B,21,<1,2023,2023-09-12,3,폐장후,적합,다대포 B2,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,C,5,31,2023,2023-09-12,3,폐장후,적합,다대포 C2,,,상세보기,0
부산,사하구,다대포서측,04,02,001,8,A,441,223,2023,2023-08-28,2,개장중,적합,다대포 A2,,,상세보기,0
부산,사하구,다대포서측,04,02,001,8,B,277,238,2023,2023-08-28,2,개장중,적합,다대포 B2,,,상세보기,0
부산,사하구,다대포서측,04,02,001,8,C,319,169,2023,2023-08-28,2,개장중,적합,다대포 C2,,,상세보기,0
부산,사하구,다대포서측,04,02,001,6,A,910,605,2023,2023-08-16,2,개장중,적합,다대포 A1,,,상세보기,0
부산,사하구,다대포서측,04,02,001,6,B,1032,638,2023,2023-08-16,2,개장중,적합,다대포 B2,,,상세보기,0
부산,사하구,다대포서측,04,02,001,6,C,1715,958,2023,2023-08-16,2,개장중,적합,다대포 C2,,,상세보기,0
부산,사하구,다대포서측,04,02,001,5,A,26,20,2023,2023-08-08,2,개장중,적합,다대포  A1,,,상세보기,0
부산,사하구,다대포서측,04,02,001,5,B,49,63,2023,2023-08-08,2,개장중,적합,다대포  B1,,,상세보기,0
부산,사하구,다대포서측,04,02,001,5,C,21,41,2023,2023-08-08,2,개장중,적합,다대포  C1,,,상세보기,0
부산,사하구,다대포서측,04,02,001,4,A,21,10,2023,2023-08-01,2,개장중,적합,다대포 A1,,,상세보기,0
부산,사하구,다대포서측,04,02,001,4,B,31,10,2023,2023-08-01,2,개장중,적합,다대포 B1,,,상세보기,0
부산,사하구,다대포서측,04,02,001,4,C,67,31,2023,2023-08-01,2,개장중,적합,다대포 C1,,,상세보기,0
부산,사하구,다대포서측,04,02,001,3,A,5,<1,2023,2023-07-27,2,개장중,적합,다대포 A2,,,상세보기,0
부산,사하구,다대포서측,04,02,001,3,B,5,10,2023,2023-07-27,2,개장중,적합,다대포 B2,,,상세보기,0
부산,사하구,다대포서측,04,02,001,3,C,16,10,2023,2023-07-27,2,개장중,적합,다대포 C2,,,상세보기,0
부산,사하구,다대포서측,04,02,001,2,A,11008,26490,2023,2023-07-19,2,개장중,적합,다대A2,,,상세보기,0
부산,사하구,다대포서측,04,02,001,2,B,8742,26490,2023,2023-07-19,2,개장중,적합,다대B2,,,상세보기,0
부산,사하구,다대포서측,04,02,001,2,C,15830,39575,2023,2023-07-19,2,개장중,적합,다대C2,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,A,36,428,2023,2023-07-04,2,개장중,적합,다대포 A2,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,B,32,226,2023,2023-07-04,2,개장중,적합,다대포 B2,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,C,241,1785,2023,2023-07-04,2,개장중,적합,다대포 C2,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,A,5,10,2023,2023-06-07,1,개장전,적합,다대포A,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,B,26,10,2023,2023-06-07,1,개장전,적합,다대포B,,,상세보기,0
부산,사하구,다대포서측,04,02,001,1,C,<1,20,2023,2023-06-07,1,개장전,적합,다대포C,,,상세보기,0
부산,사하구,다대포서측,04,02,001,8,A,5,74,2024,2024-09-05,3,폐장후,적합,a2,,,상세보기,0
부산,사하구,다대포서측,04,02,001,8,B,37,41,2024,2024-09-05,3,폐장후,적합,b2,,,상세보기,0
부산,사하구,다대포서측,04,02,001,8,C,16,63,2024,2024-09-05,3,폐장후,적합,c2,,,상세보기,0
부산,사하구,다대포서측,04,02,001,7,A,79,<1,2024,2024-08-19,2,개장중,적합,a1,,,상세보기,0
부산,사하구,다대포서측,04,02,001,7,B,80,41,2024,2024-08-19,2,개장중,적합,b1,,,상세보기,0
부산,사하구,다대포서측,04,02,001,7,C,61,63,2024,2024-08-19,2,개장중,적합,c1,,,상세보기,0
