date,solar_radiation_sum
2021-04-19,25.451999999999998
2021-04-20,22.7304
2021-04-21,23.5944
2021-04-22,17.1036
2021-04-23,10.4796
2021-04-24,21.311999999999998
2021-04-25,23.3064
2021-04-26,24.5124
2021-04-27,18.6408
2021-04-28,24.346799999999998
2021-04-29,19.206
2021-04-30,24.3612
2021-05-01,15.767999999999999
2021-05-02,18.5148
2021-05-03,26.3556
2021-05-04,9.5076
2021-05-05,25.581599999999998
2021-05-06,24.84
2021-05-07,23.0112
2021-05-08,26.8812
2021-05-09,26.928
2021-05-10,15.764399999999998
2021-05-11,10.983600000000001
2021-05-12,23.8284
2021-05-13,25.6356
2021-05-14,22.3092
2021-05-15,3.636
2021-05-16,3.9059999999999997
2021-05-17,6.0084
2021-05-18,8.405999999999999
2021-05-19,24.587999999999997
2021-05-20,3.7079999999999997
2021-05-21,16.956
2021-05-22,26.892
2021-05-23,24.357599999999998
2021-05-24,13.1076
2021-05-25,24.2928
2021-05-26,15.8544
2021-05-27,16.6644
2021-05-28,21.5208
2021-05-29,27.3024
2021-05-30,27.6696
2021-05-31,25.002
2021-06-01,27.323999999999998
2021-06-02,21.2472
2021-06-03,5.4216
2021-06-04,23.2488
2021-06-05,24.447599999999998
2021-06-06,26.3448
2021-06-07,27.504
2021-06-08,27.176399999999997
2021-06-09,27.1296
2021-06-10,20.782799999999998
2021-06-11,4.6116
2021-06-12,6.3288
2021-06-13,20.4372
2021-06-14,19.5408
2021-06-15,4.0572
2021-06-16,15.6204
2021-06-17,10.44
2021-06-18,13.14
2021-06-19,25.74
2021-06-20,27.0576
2021-06-21,26.1144
2021-06-22,24.1632
2021-06-23,16.398
2021-06-24,19.5012
2021-06-25,25.1964
2021-06-26,18.2988
2021-06-27,27.0396
2021-06-28,24.5052
2021-06-29,24.1308
2021-06-30,21.15
2021-07-01,24.4296
2021-07-02,16.9776
2021-07-03,6.6924
2021-07-04,15.6312
2021-07-05,4.7268
2021-07-06,2.9196
2021-07-07,8.7012
2021-07-08,11.9088
2021-07-09,13.2876
2021-07-10,21.276
2021-07-11,20.843999999999998
2021-07-12,19.299599999999998
2021-07-13,17.2044
2021-07-14,21.7512
2021-07-15,21.7044
2021-07-16,22.5
2021-07-17,14.3316
2021-07-18,20.4516
2021-07-19,10.836
2021-07-20,25.5312
2021-07-21,22.2552
2021-07-22,23.115599999999997
2021-07-23,21.5064
2021-07-24,17.5932
2021-07-25,22.1256
2021-07-26,26.3952
2021-07-27,25.326
2021-07-28,21.3624
2021-07-29,24.8616
2021-07-30,24.119999999999997
2021-07-31,13.878
2021-08-01,15.4188
2021-08-02,21.7908
2021-08-03,21.5316
2021-08-04,25.1892
2021-08-05,25.073999999999998
2021-08-06,25.8192
2021-08-07,18.9432
2021-08-08,5.4432
2021-08-09,18.3168
2021-08-10,17.2656
2021-08-11,11.930399999999999
2021-08-12,16.272
2021-08-13,11.6208
2021-08-14,5.9472
2021-08-15,14.4324
2021-08-16,21.924
2021-08-17,9.0036
2021-08-18,8.1108
2021-08-19,15.9048
2021-08-20,19.2924
2021-08-21,3.672
2021-08-22,16.38
2021-08-23,7.002
2021-08-24,6.0948
2021-08-25,6.57
2021-08-26,22.4532
2021-08-27,16.6392
2021-08-28,22.4496
2021-08-29,17.8308
2021-08-30,15.7068
2021-08-31,16.6932
2021-09-01,7.1028
2021-09-02,7.8264
2021-09-03,11.3868
2021-09-04,12.8268
2021-09-05,12.6108
2021-09-06,12.2328
2021-09-07,14.112
2021-09-08,15.1128
2021-09-09,19.6092
2021-09-10,5.4612
2021-09-11,22.3812
2021-09-12,18.6408
2021-09-13,7.9452
2021-09-14,4.8924
2021-09-15,14.907599999999999
2021-09-16,12.6036
2021-09-17,2.1708
2021-09-18,19.1052
2021-09-19,19.548
2021-09-20,14.637599999999999
2021-09-21,8.888399999999999
2021-09-22,18.5364
2021-09-23,20.6676
2021-09-24,16.8408
2021-09-25,11.5776
2021-09-26,13.86
2021-09-27,14.9688
2021-09-28,9.5796
2021-09-29,13.294799999999999
2021-09-30,6.606
2021-10-01,19.368
2021-10-02,18.1044
2021-10-03,18.543599999999998
2021-10-04,17.1648
2021-10-05,17.4132
2021-10-06,12.9816
2021-10-07,17.1936
2021-10-08,14.6736
2021-10-09,12.6936
2021-10-10,16.938
2021-10-11,6.4692
2021-10-12,7.56
2021-10-13,10.0404
2021-10-14,14.4972
2021-10-15,14.5368
2021-10-16,2.4984
2021-10-17,17.496
2021-10-18,16.891199999999998
2021-10-19,16.0416
2021-10-20,15.606
2021-10-21,2.1204
2021-10-22,15.548399999999999
2021-10-23,15.7968
2021-10-24,12.153599999999999
2021-10-25,13.5216
2021-10-26,15.832799999999999
2021-10-27,15.3216
2021-10-28,15.130799999999999
2021-10-29,11.4408
2021-10-30,8.604
2021-10-31,14.5764
2021-11-01,13.266
2021-11-02,14.572799999999999
2021-11-03,13.8096
2021-11-04,12.765600000000001
2021-11-05,12.798
2021-11-06,12.1896
2021-11-07,11.3148
2021-11-08,1.7207999999999999
2021-11-09,9.3672
2021-11-10,12.564
2021-11-11,10.1808
2021-11-12,10.764
2021-11-13,12.0816
2021-11-14,12.7188
2021-11-15,12.5928
2021-11-16,12.254399999999999
2021-11-17,12.6432
2021-11-18,12.4596
2021-11-19,12.4164
2021-11-20,12.0312
2021-11-21,6.5268
2021-11-22,8.081999999999999
2021-11-23,10.7388
2021-11-24,10.35
2021-11-25,10.9764
2021-11-26,12.074399999999999
2021-11-27,12.0168
2021-11-28,11.3292
2021-11-29,11.5056
2021-11-30,0.8675999999999999
2021-12-01,10.4112
2021-12-02,11.6892
2021-12-03,11.0916
2021-12-04,11.242799999999999
2021-12-05,10.8864
2021-12-06,8.3988
2021-12-07,10.5696
2021-12-08,10.0656
2021-12-09,6.6815999999999995
2021-12-10,10.1232
2021-12-11,10.1592
2021-12-12,5.2307999999999995
2021-12-13,11.4912
2021-12-14,10.8468
2021-12-15,8.2728
2021-12-16,1.5479999999999998
2021-12-17,11.0916
2021-12-18,11.268
2021-12-19,10.6776
2021-12-20,10.62
2021-12-21,10.6884
2021-12-22,10.9188
2021-12-23,10.864799999999999
2021-12-24,7.5132
2021-12-25,11.5488
2021-12-26,11.5704
2021-12-27,11.304
2021-12-28,10.3248
2021-12-29,8.406
2021-12-30,11.3004
2021-12-31,11.5092
2022-01-01,11.347199999999999
2022-01-02,10.850399999999999
2022-01-03,11.4588
2022-01-04,9.8568
2022-01-05,5.3316
2022-01-06,11.2536
2022-01-07,11.5452
2022-01-08,11.840399999999999
