date,examinLcDetail,ecoli_max,enterococcus_max
2018-08-02,아쿠리아팰리스호텔삼거리앞,41.0,5.0
2018-08-02,칠성횟집(라스코스웨딩홀),10.0,5.0
2018-07-26,고마대구탕,20.0,15.0
2018-07-26,썬시티모텔,0.5,0.5
2018-07-26,투썸플레이스(비치비키니),10.0,10.0
2018-07-26,아쿠리아팰리스호텔삼거리앞,0.5,16.0
2018-07-26,칠성횟집(라스코스웨딩홀),20.0,15.0
2018-07-19,고마대구탕,73.0,16.0
2018-07-19,썬시티모텔,75.0,0.5
2018-07-19,투썸플레이스(비치비키니),63.0,5.0
2018-07-19,아쿠리아팰리스호텔삼거리앞,74.0,5.0
2018-07-19,칠성횟집(라스코스웨딩홀),148.0,0.5
2018-07-12,고마대구탕,10.0,0.5
2018-07-12,썬시티모텔,10.0,0.5
2018-07-12,투썸플레이스(비치비키니),10.0,0.5
2018-07-12,아쿠리아팰리스호텔삼거리앞,0.5,5.0
2018-07-12,칠성횟집(라스코스웨딩홀),20.0,0.5
2018-06-04,고마대구탕,1.0,1.0
2018-06-04,썬시티모텔,1.0,1.0
2018-06-04,투썸플레이스(비치비키니),10.0,1.0
2018-06-04,아쿠리아팰리스호텔삼거리앞,145.0,10.0
2018-06-04,칠성횟집(라스코스웨딩홀),231.0,5.0
2019-09-25,A,132.0,99.0
2019-09-25,B,52.0,0.5
2019-09-25,C,31.0,0.5
2019-09-25,D,41.0,10.0
2019-09-25,E,171.0,21.0
2019-08-20,A,10.0,38.0
2019-08-20,B,10.0,10.0
2019-08-20,C,86.0,43.0
2019-08-20,D,109.0,15.0
2019-08-20,E,292.0,32.0
2019-08-13,A,10.0,38.0
2019-08-13,B,10.0,10.0
2019-08-13,C,86.0,43.0
2019-08-13,D,109.0,15.0
2019-08-13,E,292.0,32.0
2019-07-30,A,0.5,22.0
2019-07-30,B,30.0,67.0
2019-07-30,C,41.0,10.0
2019-07-30,D,41.0,79.0
2019-07-30,E,110.0,480.0
2019-07-16,A,0.5,286.0
2019-07-16,B,30.0,78.0
2019-07-16,C,20.0,26.0
2019-07-16,D,31.0,146.0
2019-07-16,E,0.5,49.0
2019-07-04,A,108.0,86.0
2019-07-04,B,84.0,61.0
2019-07-04,C,41.0,37.0
2019-07-04,D,63.0,31.0
2019-07-04,E,52.0,21.0
2019-06-17,A,0.5,0.5
2019-06-17,B,10.0,5.0
2019-06-17,C,0.5,0.5
2019-06-17,D,10.0,0.5
2019-06-17,E,20.0,10.0
2020-09-15,,96.0,150.0
2020-09-15,,291.0,1191.0
2020-09-15,,169.0,556.0
2020-09-15,,10.0,15.0
2020-09-15,,31.0,10.0
2020-08-19,,246.0,37.0
2020-08-19,,121.0,26.0
2020-08-19,,108.0,10.0
2020-08-19,,292.0,10.0
2020-08-19,,96.0,10.0
2020-08-14,,144.0,21.0
2020-08-14,,146.0,26.0
2020-08-14,,63.0,26.0
2020-08-14,,187.0,10.0
2020-08-14,,86.0,15.0
2020-08-04,,404.0,60.0
2020-08-04,,122.0,72.0
2020-08-04,,20.0,26.0
2020-08-04,,20.0,42.0
2020-08-04,,148.0,16.0
2020-07-21,,122.0,15.0
2020-07-21,,169.0,16.0
2020-07-21,,63.0,26.0
2020-07-21,,75.0,16.0
2020-07-21,,132.0,10.0
