date,examinLcDetail,ecoli_max,enterococcus_max,distance_from_estuary_km,ecoli_exceed,enterococcus_exceed,any_exceed,precip_daily,temp_daily,wind_max,wind_dir,solar_radiation_sum,suyeong_vol,avg_water_temp,gijang_buoy_관측소코드,gijang_buoy_기압(hPa),gijang_buoy_습도(%),gijang_buoy_기온(℃),gijang_buoy_수온(℃),gijang_buoy_최대파고(m),gijang_buoy_풍속(m/s),gijang_buoy_위도,gijang_buoy_경도,meis_buoy_관측소코드,meis_buoy_기압(hPa),meis_buoy_습도(%),meis_buoy_기온(℃),meis_buoy_수온(℃),meis_buoy_최대파고(m),meis_buoy_풍속(m/s),meis_buoy_위도,meis_buoy_경도,year,month,precip_1d_lag,precip_2d_sum_lag,precip_3d_sum_lag,precip_5d_sum_lag,CSO_Flag_Rain,temp_1d_lag,wind_max_1d_lag,solar_radiation_1d_lag,suyeong_vol_1d_lag,suyeong_cap,CSO_Flag_Suyeong
2023-07-04,조선비치호텔,10.0,1.0,0.0,False,False,0,15.5,23.0,13.4,115,14.46,357692,18.8,22106.0,1003.4,,25.9,22.4,0.9,4.7,36.35,129.7833,22189.0,1003.5,99.0,22.3,24.3,1.5,2.5,35.3453,129.8414,2023,7,0.9,0.9000000000000711,5.100000000000008,28.1,0,23.4,13.5,13.09,370596.0,444413.0,0
2023-07-04,파라다이스 호텔,20.0,16.0,0.75,False,False,0,15.5,23.0,13.4,115,14.46,357692,18.8,22106.0,1003.4,,25.9,22.4,0.9,4.7,36.35,129.7833,22189.0,1003.5,99.0,22.3,24.3,1.5,2.5,35.3453,129.8414,2023,7,0.9,0.9000000000000711,5.100000000000008,28.1,0,23.4,13.5,13.09,370596.0,444413.0,0
2023-07-27,부산아쿠아리움,86.0,10.0,0.25,False,False,0,0.0,27.1,11.9,200,25.94,439085,13.9,22106.0,1014.4,93.0,27.3,22.6,0.7,3.6,36.35,129.7833,22189.0,1014.8,,26.2,27.3,0.7,3.4,35.3453,129.8414,2023,7,1.6,3.800000000000064,8.1,18.199999999999985,0,26.0,13.2,17.83,422267.0,444413.0,0
2023-07-27,조선비치호텔,160.0,10.0,0.0,False,False,0,0.0,27.1,11.9,200,25.94,439085,13.9,22106.0,1014.4,93.0,27.3,22.6,0.7,3.6,36.35,129.7833,22189.0,1014.8,,26.2,27.3,0.7,3.4,35.3453,129.8414,2023,7,1.6,3.800000000000064,8.1,18.199999999999985,0,26.0,13.2,17.83,422267.0,444413.0,0
2023-07-27,파라다이스호텔,108.0,5.0,0.75,False,False,0,0.0,27.1,11.9,200,25.94,439085,13.9,22106.0,1014.4,93.0,27.3,22.6,0.7,3.6,36.35,129.7833,22189.0,1014.8,,26.2,27.3,0.7,3.4,35.3453,129.8414,2023,7,1.6,3.800000000000064,8.1,18.199999999999985,0,26.0,13.2,17.83,422267.0,444413.0,0
2023-08-01,부산아쿠아리움,1.0,5.0,0.25,False,False,0,0.0,27.8,13.8,53,25.39,383089,17.8,22106.0,1011.5,,29.0,25.1,0.6,2.5,36.35,129.7833,22189.0,1011.2,,27.5,29.1,0.7,3.1,35.3453,129.8414,2023,8,0.0,0.0,0.0,0.0,0,28.0,13.6,25.32,413663.0,444413.0,0
2023-08-01,조선비치호텔,10.0,21.0,0.0,False,False,0,0.0,27.8,13.8,53,25.39,383089,17.8,22106.0,1011.5,,29.0,25.1,0.6,2.5,36.35,129.7833,22189.0,1011.2,,27.5,29.1,0.7,3.1,35.3453,129.8414,2023,8,0.0,0.0,0.0,0.0,0,28.0,13.6,25.32,413663.0,444413.0,0
2023-08-01,파라다이스호텔,1.0,1.0,0.75,False,False,0,0.0,27.8,13.8,53,25.39,383089,17.8,22106.0,1011.5,,29.0,25.1,0.6,2.5,36.35,129.7833,22189.0,1011.2,,27.5,29.1,0.7,3.1,35.3453,129.8414,2023,8,0.0,0.0,0.0,0.0,0,28.0,13.6,25.32,413663.0,444413.0,0
2023-08-08,부산아쿠아리움,10.0,1.0,0.25,False,False,0,0.0,27.9,33.6,33,23.72,348140,,22106.0,1003.5,94.0,27.8,25.7,4.9,11.0,36.35,129.7833,22189.0,1001.5,,25.9,28.3,5.0,10.8,35.3453,129.8414,2023,8,0.0,0.10000000000006395,0.1,0.0999999999999858,0,28.9,27.8,25.03,339911.0,444413.0,0
2023-08-08,조선비치호텔,10.0,1.0,0.0,False,False,0,0.0,27.9,33.6,33,23.72,348140,,22106.0,1003.5,94.0,27.8,25.7,4.9,11.0,36.35,129.7833,22189.0,1001.5,,25.9,28.3,5.0,10.8,35.3453,129.8414,2023,8,0.0,0.10000000000006395,0.1,0.0999999999999858,0,28.9,27.8,25.03,339911.0,444413.0,0
2023-08-08,파라다이스호텔,1.0,1.0,0.75,False,False,0,0.0,27.9,33.6,33,23.72,348140,,22106.0,1003.5,94.0,27.8,25.7,4.9,11.0,36.35,129.7833,22189.0,1001.5,,25.9,28.3,5.0,10.8,35.3453,129.8414,2023,8,0.0,0.10000000000006395,0.1,0.0999999999999858,0,28.9,27.8,25.03,339911.0,444413.0,0
2024-05-03,부산아쿠아리움,1.0,1.0,0.25,False,False,0,0.0,14.5,10.1,164,26.64,350915,16.0,22106.0,1018.1,80.0,17.0,16.7,1.2,1.5,36.35,129.7833,22189.0,1018.7,76.0,15.1,17.9,1.2,2.6,35.3453,129.8414,2024,5,0.0,0.9000000000000711,1.8000000000000071,32.59999999999999,0,13.4,18.6,26.29,355082.0,418786.0,0
2024-05-03,조선비치호텔,1.0,1.0,0.0,False,False,0,0.0,14.5,10.1,164,26.64,350915,16.0,22106.0,1018.1,80.0,17.0,16.7,1.2,1.5,36.35,129.7833,22189.0,1018.7,76.0,15.1,17.9,1.2,2.6,35.3453,129.8414,2024,5,0.0,0.9000000000000711,1.8000000000000071,32.59999999999999,0,13.4,18.6,26.29,355082.0,418786.0,0
2024-05-03,파라다이스호텔,1.0,5.0,0.75,False,False,0,0.0,14.5,10.1,164,26.64,350915,16.0,22106.0,1018.1,80.0,17.0,16.7,1.2,1.5,36.35,129.7833,22189.0,1018.7,76.0,15.1,17.9,1.2,2.6,35.3453,129.8414,2024,5,0.0,0.9000000000000711,1.8000000000000071,32.59999999999999,0,13.4,18.6,26.29,355082.0,418786.0,0
2024-06-03,LCT 앞,1.0,1.0,0.5,False,False,0,0.7,17.7,20.3,55,22.45,333797,17.4,22106.0,1012.4,72.0,18.9,19.7,1.7,4.5,36.35,129.7833,22189.0,1012.1,78.0,16.7,20.6,1.9,5.9,35.3453,129.8414,2024,6,1.8,1.800000000000071,2.000000000000007,2.199999999999986,0,18.2,16.4,20.68,323661.0,418786.0,0
2024-06-03,아쿠아리움 앞,1.0,5.0,0.25,False,False,0,0.7,17.7,20.3,55,22.45,333797,17.4,22106.0,1012.4,72.0,18.9,19.7,1.7,4.5,36.35,129.7833,22189.0,1012.1,78.0,16.7,20.6,1.9,5.9,35.3453,129.8414,2024,6,1.8,1.800000000000071,2.000000000000007,2.199999999999986,0,18.2,16.4,20.68,323661.0,418786.0,0
2024-06-03,조선비치 호텔 앞,1.0,1.0,0.0,False,False,0,0.7,17.7,20.3,55,22.45,333797,17.4,22106.0,1012.4,72.0,18.9,19.7,1.7,4.5,36.35,129.7833,22189.0,1012.1,78.0,16.7,20.6,1.9,5.9,35.3453,129.8414,2024,6,1.8,1.800000000000071,2.000000000000007,2.199999999999986,0,18.2,16.4,20.68,323661.0,418786.0,0
2024-06-03,파라다이스 호텔 앞,1.0,1.0,0.75,False,False,0,0.7,17.7,20.3,55,22.45,333797,17.4,22106.0,1012.4,72.0,18.9,19.7,1.7,4.5,36.35,129.7833,22189.0,1012.1,78.0,16.7,20.6,1.9,5.9,35.3453,129.8414,2024,6,1.8,1.800000000000071,2.000000000000007,2.199999999999986,0,18.2,16.4,20.68,323661.0,418786.0,0
2024-06-17,LCT 더 샾,1.0,1.0,0.5,False,False,0,0.0,22.8,16.1,215,14.0,337904,17.2,22106.0,1006.7,77.0,22.9,21.3,0.9,4.1,36.35,129.7833,22189.0,1007.7,86.0,21.6,22.9,1.5,4.8,35.3453,129.8414,2024,6,5.2,12.600000000000072,12.600000000000009,12.599999999999987,0,24.1,18.7,24.6,344418.0,418786.0,0
2024-06-17,부산 아쿠아리움,1.0,1.0,0.25,False,False,0,0.0,22.8,16.1,215,14.0,337904,17.2,22106.0,1006.7,77.0,22.9,21.3,0.9,4.1,36.35,129.7833,22189.0,1007.7,86.0,21.6,22.9,1.5,4.8,35.3453,129.8414,2024,6,5.2,12.600000000000072,12.600000000000009,12.599999999999987,0,24.1,18.7,24.6,344418.0,418786.0,0
2024-06-17,조선비치 호텔,122.0,1.0,0.0,False,False,0,0.0,22.8,16.1,215,14.0,337904,17.2,22106.0,1006.7,77.0,22.9,21.3,0.9,4.1,36.35,129.7833,22189.0,1007.7,86.0,21.6,22.9,1.5,4.8,35.3453,129.8414,2024,6,5.2,12.600000000000072,12.600000000000009,12.599999999999987,0,24.1,18.7,24.6,344418.0,418786.0,0
2024-06-26,LCT 더 샵,1.0,1.0,0.5,False,False,0,0.0,21.8,12.8,173,21.69,331931,15.4,22106.0,1015.1,81.0,22.7,20.3,2.5,2.2,36.35,129.7833,22189.0,1015.3,76.0,21.5,22.8,1.8,2.2,35.3453,129.8414,2024,6,0.0,0.0,2.100000000000007,57.39999999999999,0,22.8,15.7,17.13,341952.0,418786.0,0
2024-06-26,부산 아쿠아리움,10.0,1.0,0.25,False,False,0,0.0,21.8,12.8,173,21.69,331931,15.4,22106.0,1015.1,81.0,22.7,20.3,2.5,2.2,36.35,129.7833,22189.0,1015.3,76.0,21.5,22.8,1.8,2.2,35.3453,129.8414,2024,6,0.0,0.0,2.100000000000007,57.39999999999999,0,22.8,15.7,17.13,341952.0,418786.0,0
2024-06-26,조선비치 호텔,52.0,1.0,0.0,False,False,0,0.0,21.8,12.8,173,21.69,331931,15.4,22106.0,1015.1,81.0,22.7,20.3,2.5,2.2,36.35,129.7833,22189.0,1015.3,76.0,21.5,22.8,1.8,2.2,35.3453,129.8414,2024,6,0.0,0.0,2.100000000000007,57.39999999999999,0,22.8,15.7,17.13,341952.0,418786.0,0
2024-06-26,파라다이스 호텔,10.0,1.0,0.75,False,False,0,0.0,21.8,12.8,173,21.69,331931,15.4,22106.0,1015.1,81.0,22.7,20.3,2.5,2.2,36.35,129.7833,22189.0,1015.3,76.0,21.5,22.8,1.8,2.2,35.3453,129.8414,2024,6,0.0,0.0,2.100000000000007,57.39999999999999,0,22.8,15.7,17.13,341952.0,418786.0,0
2024-07-08,LCT 더 샵,20.0,5.0,0.5,False,False,0,0.4,24.8,31.0,225,10.57,367126,11.9,22106.0,1003.5,99.0,20.2,18.7,2.2,4.7,36.35,129.7833,22189.0,1005.3,99.0,22.3,22.1,2.6,9.1,35.3453,129.8414,2024,7,0.1,0.3000000000000711,0.30000000000000004,3.1999999999999855,0,25.2,28.5,18.54,381548.0,418786.0,0
2024-07-08,부산 아쿠아리움,20.0,1.0,0.25,False,False,0,0.4,24.8,31.0,225,10.57,367126,11.9,22106.0,1003.5,99.0,20.2,18.7,2.2,4.7,36.35,129.7833,22189.0,1005.3,99.0,22.3,22.1,2.6,9.1,35.3453,129.8414,2024,7,0.1,0.3000000000000711,0.30000000000000004,3.1999999999999855,0,25.2,28.5,18.54,381548.0,418786.0,0
2024-07-08,조선비치 호텔,41.0,10.0,0.0,False,False,0,0.4,24.8,31.0,225,10.57,367126,11.9,22106.0,1003.5,99.0,20.2,18.7,2.2,4.7,36.35,129.7833,22189.0,1005.3,99.0,22.3,22.1,2.6,9.1,35.3453,129.8414,2024,7,0.1,0.3000000000000711,0.30000000000000004,3.1999999999999855,0,25.2,28.5,18.54,381548.0,418786.0,0
2024-07-08,파라다이스 호텔,86.0,5.0,0.75,False,False,0,0.4,24.8,31.0,225,10.57,367126,11.9,22106.0,1003.5,99.0,20.2,18.7,2.2,4.7,36.35,129.7833,22189.0,1005.3,99.0,22.3,22.1,2.6,9.1,35.3453,129.8414,2024,7,0.1,0.3000000000000711,0.30000000000000004,3.1999999999999855,0,25.2,28.5,18.54,381548.0,418786.0,0
2024-07-22,LCT 더 샵,10.0,5.0,0.5,False,False,0,0.5,26.9,24.7,226,20.82,393066,14.8,22106.0,1007.0,93.0,21.1,18.2,1.8,6.5,36.35,129.7833,22189.0,,,,,,,35.3453,129.8414,2024,7,0.4,9.300000000000072,39.699999999999996,58.29999999999998,1,27.1,28.3,23.04,405832.0,418786.0,0
2024-07-22,부산 아쿠아리움,10.0,1.0,0.25,False,False,0,0.5,26.9,24.7,226,20.82,393066,14.8,22106.0,1007.0,93.0,21.1,18.2,1.8,6.5,36.35,129.7833,22189.0,,,,,,,35.3453,129.8414,2024,7,0.4,9.300000000000072,39.699999999999996,58.29999999999998,1,27.1,28.3,23.04,405832.0,418786.0,0
2024-07-22,조선비치 호텔,1.0,,0.0,False,False,0,0.5,26.9,24.7,226,20.82,393066,14.8,22106.0,1007.0,93.0,21.1,18.2,1.8,6.5,36.35,129.7833,22189.0,,,,,,,35.3453,129.8414,2024,7,0.4,9.300000000000072,39.699999999999996,58.29999999999998,1,27.1,28.3,23.04,405832.0,418786.0,0
2024-07-22,파라다이스 호텔,20.0,1.0,0.75,False,False,0,0.5,26.9,24.7,226,20.82,393066,14.8,22106.0,1007.0,93.0,21.1,18.2,1.8,6.5,36.35,129.7833,22189.0,,,,,,,35.3453,129.8414,2024,7,0.4,9.300000000000072,39.699999999999996,58.29999999999998,1,27.1,28.3,23.04,405832.0,418786.0,0
2024-08-05,LCT 더 샵,1.0,1.0,0.5,False,False,0,0.0,27.7,13.8,56,24.51,362525,21.6,22106.0,1009.2,90.0,27.2,26.6,,,36.35,129.7833,22189.0,1008.7,85.0,27.0,29.5,1.7,4.1,35.3453,129.8414,2024,8,0.8,5.100000000000071,5.1,5.099999999999985,0,28.5,15.5,22.47,368717.0,418786.0,0
2024-08-05,부산 아쿠아리움,1.0,16.0,0.25,False,False,0,0.0,27.7,13.8,56,24.51,362525,21.6,22106.0,1009.2,90.0,27.2,26.6,,,36.35,129.7833,22189.0,1008.7,85.0,27.0,29.5,1.7,4.1,35.3453,129.8414,2024,8,0.8,5.100000000000071,5.1,5.099999999999985,0,28.5,15.5,22.47,368717.0,418786.0,0
2024-08-05,조선비치 호텔,1.0,1.0,0.0,False,False,0,0.0,27.7,13.8,56,24.51,362525,21.6,22106.0,1009.2,90.0,27.2,26.6,,,36.35,129.7833,22189.0,1008.7,85.0,27.0,29.5,1.7,4.1,35.3453,129.8414,2024,8,0.8,5.100000000000071,5.1,5.099999999999985,0,28.5,15.5,22.47,368717.0,418786.0,0
2024-08-05,파라다이스 호텔,1.0,1.0,0.75,False,False,0,0.0,27.7,13.8,56,24.51,362525,21.6,22106.0,1009.2,90.0,27.2,26.6,,,36.35,129.7833,22189.0,1008.7,85.0,27.0,29.5,1.7,4.1,35.3453,129.8414,2024,8,0.8,5.100000000000071,5.1,5.099999999999985,0,28.5,15.5,22.47,368717.0,418786.0,0
2024-08-19,LCT 더 샵,1.0,1.0,0.5,False,False,0,2.0,28.4,17.4,84,22.61,351046,27.8,22106.0,1009.8,83.0,29.0,29.0,1.3,2.7,36.35,129.7833,22189.0,1009.4,84.0,27.8,30.0,1.8,4.1,35.3453,129.8414,2024,8,0.0,0.4000000000000711,0.5000000000000004,3.699999999999986,0,27.2,19.0,23.53,337645.0,418786.0,0
2024-08-19,부산 아쿠아리움,1.0,1.0,0.25,False,False,0,2.0,28.4,17.4,84,22.61,351046,27.8,22106.0,1009.8,83.0,29.0,29.0,1.3,2.7,36.35,129.7833,22189.0,1009.4,84.0,27.8,30.0,1.8,4.1,35.3453,129.8414,2024,8,0.0,0.4000000000000711,0.5000000000000004,3.699999999999986,0,27.2,19.0,23.53,337645.0,418786.0,0
2024-08-19,조선비치 호텔,1.0,10.0,0.0,False,False,0,2.0,28.4,17.4,84,22.61,351046,27.8,22106.0,1009.8,83.0,29.0,29.0,1.3,2.7,36.35,129.7833,22189.0,1009.4,84.0,27.8,30.0,1.8,4.1,35.3453,129.8414,2024,8,0.0,0.4000000000000711,0.5000000000000004,3.699999999999986,0,27.2,19.0,23.53,337645.0,418786.0,0
2024-08-19,파라다이스 호텔,1.0,5.0,0.75,False,False,0,2.0,28.4,17.4,84,22.61,351046,27.8,22106.0,1009.8,83.0,29.0,29.0,1.3,2.7,36.35,129.7833,22189.0,1009.4,84.0,27.8,30.0,1.8,4.1,35.3453,129.8414,2024,8,0.0,0.4000000000000711,0.5000000000000004,3.699999999999986,0,27.2,19.0,23.53,337645.0,418786.0,0
2024-09-06,LCT 더 샵,1.0,1.0,0.5,False,False,0,0.2,26.0,15.7,56,18.21,336549,26.2,22106.0,1012.2,87.0,25.2,25.7,2.2,5.7,36.35,129.7833,22189.0,1011.5,86.0,25.7,27.9,2.0,5.9,35.3453,129.8414,2024,9,0.0,0.0,0.7,2.999999999999986,0,25.3,15.5,23.0,356876.0,418786.0,0
2024-09-06,부산 아쿠아리움,1.0,1.0,0.25,False,False,0,0.2,26.0,15.7,56,18.21,336549,26.2,22106.0,1012.2,87.0,25.2,25.7,2.2,5.7,36.35,129.7833,22189.0,1011.5,86.0,25.7,27.9,2.0,5.9,35.3453,129.8414,2024,9,0.0,0.0,0.7,2.999999999999986,0,25.3,15.5,23.0,356876.0,418786.0,0
2024-09-06,조선비치 호텔,1.0,1.0,0.0,False,False,0,0.2,26.0,15.7,56,18.21,336549,26.2,22106.0,1012.2,87.0,25.2,25.7,2.2,5.7,36.35,129.7833,22189.0,1011.5,86.0,25.7,27.9,2.0,5.9,35.3453,129.8414,2024,9,0.0,0.0,0.7,2.999999999999986,0,25.3,15.5,23.0,356876.0,418786.0,0
2024-09-06,파라다이스 호텔,10.0,1.0,0.75,False,False,0,0.2,26.0,15.7,56,18.21,336549,26.2,22106.0,1012.2,87.0,25.2,25.7,2.2,5.7,36.35,129.7833,22189.0,1011.5,86.0,25.7,27.9,2.0,5.9,35.3453,129.8414,2024,9,0.0,0.0,0.7,2.999999999999986,0,25.3,15.5,23.0,356876.0,418786.0,0
2025-06-11,LCT 더 샵,10.0,5.0,0.5,False,False,0,0.0,23.7,15.7,232,24.62,311426,15.7,22106.0,1010.4,77.0,20.0,17.8,1.0,3.7,36.35,129.7833,22189.0,1010.8,82.0,21.1,20.6,1.3,4.3,35.3453,129.8414,2025,6,0.1,0.10000000000008438,0.1,0.09999999999997158,0,22.8,16.2,23.64,342802.0,415838.60000000003,0
2025-06-11,부산 아쿠아리움,10.0,5.0,0.25,False,False,0,0.0,23.7,15.7,232,24.62,311426,15.7,22106.0,1010.4,77.0,20.0,17.8,1.0,3.7,36.35,129.7833,22189.0,1010.8,82.0,21.1,20.6,1.3,4.3,35.3453,129.8414,2025,6,0.1,0.10000000000008438,0.1,0.09999999999997158,0,22.8,16.2,23.64,342802.0,415838.60000000003,0
2025-06-11,조선비치 호텔,1.0,1.0,0.0,False,False,0,0.0,23.7,15.7,232,24.62,311426,15.7,22106.0,1010.4,77.0,20.0,17.8,1.0,3.7,36.35,129.7833,22189.0,1010.8,82.0,21.1,20.6,1.3,4.3,35.3453,129.8414,2025,6,0.1,0.10000000000008438,0.1,0.09999999999997158,0,22.8,16.2,23.64,342802.0,415838.60000000003,0
2025-06-11,파라다이스 호텔,1.0,5.0,0.75,False,False,0,0.0,23.7,15.7,232,24.62,311426,15.7,22106.0,1010.4,77.0,20.0,17.8,1.0,3.7,36.35,129.7833,22189.0,1010.8,82.0,21.1,20.6,1.3,4.3,35.3453,129.8414,2025,6,0.1,0.10000000000008438,0.1,0.09999999999997158,0,22.8,16.2,23.64,342802.0,415838.60000000003,0
2025-06-30,"A1,A2",171.0,1.0,0.0,False,False,0,0.0,26.5,15.1,231,26.02,390293,14.3,22106.0,1010.3,90.0,23.1,21.0,1.1,4.0,36.35,129.7833,22189.0,1011.3,99.0,22.2,20.5,1.2,6.7,35.3453,129.8414,2025,6,0.0,0.0,0.0,16.39999999999997,0,25.7,13.9,25.59,389966.0,415838.60000000003,0
2025-06-30,"B1,B2",122.0,1.0,0.25,False,False,0,0.0,26.5,15.1,231,26.02,390293,14.3,22106.0,1010.3,90.0,23.1,21.0,1.1,4.0,36.35,129.7833,22189.0,1011.3,99.0,22.2,20.5,1.2,6.7,35.3453,129.8414,2025,6,0.0,0.0,0.0,16.39999999999997,0,25.7,13.9,25.59,389966.0,415838.60000000003,0
2025-06-30,"C1,C2",63.0,1.0,0.5,False,False,0,0.0,26.5,15.1,231,26.02,390293,14.3,22106.0,1010.3,90.0,23.1,21.0,1.1,4.0,36.35,129.7833,22189.0,1011.3,99.0,22.2,20.5,1.2,6.7,35.3453,129.8414,2025,6,0.0,0.0,0.0,16.39999999999997,0,25.7,13.9,25.59,389966.0,415838.60000000003,0
2025-06-30,"D1,D2",295.0,1.0,0.75,False,False,0,0.0,26.5,15.1,231,26.02,390293,14.3,22106.0,1010.3,90.0,23.1,21.0,1.1,4.0,36.35,129.7833,22189.0,1011.3,99.0,22.2,20.5,1.2,6.7,35.3453,129.8414,2025,6,0.0,0.0,0.0,16.39999999999997,0,25.7,13.9,25.59,389966.0,415838.60000000003,0
2025-06-30,"E1,E2",238.0,5.0,1.0,False,False,0,0.0,26.5,15.1,231,26.02,390293,14.3,22106.0,1010.3,90.0,23.1,21.0,1.1,4.0,36.35,129.7833,22189.0,1011.3,99.0,22.2,20.5,1.2,6.7,35.3453,129.8414,2025,6,0.0,0.0,0.0,16.39999999999997,0,25.7,13.9,25.59,389966.0,415838.60000000003,0
2025-07-14,"A1,A2",1.0,1.0,0.0,False,False,0,43.8,23.6,14.5,15,20.42,405354,24.3,22106.0,993.3,92.0,21.4,21.2,2.9,9.0,36.35,129.7833,22189.0,993.4,90.0,22.7,24.1,3.6,8.6,35.3453,129.8414,2025,7,28.1,28.100000000000087,28.1,28.099999999999973,1,25.5,14.2,21.89,348961.0,415838.60000000003,0
2025-07-14,"B1,B2",1.0,5.0,0.25,False,False,0,43.8,23.6,14.5,15,20.42,405354,24.3,22106.0,993.3,92.0,21.4,21.2,2.9,9.0,36.35,129.7833,22189.0,993.4,90.0,22.7,24.1,3.6,8.6,35.3453,129.8414,2025,7,28.1,28.100000000000087,28.1,28.099999999999973,1,25.5,14.2,21.89,348961.0,415838.60000000003,0
2025-07-14,"C1,C2",10.0,5.0,0.5,False,False,0,43.8,23.6,14.5,15,20.42,405354,24.3,22106.0,993.3,92.0,21.4,21.2,2.9,9.0,36.35,129.7833,22189.0,993.4,90.0,22.7,24.1,3.6,8.6,35.3453,129.8414,2025,7,28.1,28.100000000000087,28.1,28.099999999999973,1,25.5,14.2,21.89,348961.0,415838.60000000003,0
2025-07-14,"D1,D2",1.0,5.0,0.75,False,False,0,43.8,23.6,14.5,15,20.42,405354,24.3,22106.0,993.3,92.0,21.4,21.2,2.9,9.0,36.35,129.7833,22189.0,993.4,90.0,22.7,24.1,3.6,8.6,35.3453,129.8414,2025,7,28.1,28.100000000000087,28.1,28.099999999999973,1,25.5,14.2,21.89,348961.0,415838.60000000003,0
2025-07-14,"E1,E2",1.0,5.0,1.0,False,False,0,43.8,23.6,14.5,15,20.42,405354,24.3,22106.0,993.3,92.0,21.4,21.2,2.9,9.0,36.35,129.7833,22189.0,993.4,90.0,22.7,24.1,3.6,8.6,35.3453,129.8414,2025,7,28.1,28.100000000000087,28.1,28.099999999999973,1,25.5,14.2,21.89,348961.0,415838.60000000003,0
2025-07-28,"A1,A2",1.0,5.0,0.0,False,False,0,0.0,29.0,12.2,94,26.65,372304,20.8,22106.0,1003.7,87.0,27.2,26.8,1.2,5.2,36.35,129.7833,22189.0,1004.3,82.0,28.0,28.1,1.2,2.8,35.3453,129.8414,2025,7,0.0,0.0,0.1,0.09999999999997869,0,29.1,15.7,26.38,364549.0,415838.60000000003,0
2025-07-28,"B1,B2",10.0,10.0,0.25,False,False,0,0.0,29.0,12.2,94,26.65,372304,20.8,22106.0,1003.7,87.0,27.2,26.8,1.2,5.2,36.35,129.7833,22189.0,1004.3,82.0,28.0,28.1,1.2,2.8,35.3453,129.8414,2025,7,0.0,0.0,0.1,0.09999999999997869,0,29.1,15.7,26.38,364549.0,415838.60000000003,0
2025-07-28,"C1,C2",10.0,5.0,0.5,False,False,0,0.0,29.0,12.2,94,26.65,372304,20.8,22106.0,1003.7,87.0,27.2,26.8,1.2,5.2,36.35,129.7833,22189.0,1004.3,82.0,28.0,28.1,1.2,2.8,35.3453,129.8414,2025,7,0.0,0.0,0.1,0.09999999999997869,0,29.1,15.7,26.38,364549.0,415838.60000000003,0
2025-07-28,"D1,D2",1.0,1.0,0.75,False,False,0,0.0,29.0,12.2,94,26.65,372304,20.8,22106.0,1003.7,87.0,27.2,26.8,1.2,5.2,36.35,129.7833,22189.0,1004.3,82.0,28.0,28.1,1.2,2.8,35.3453,129.8414,2025,7,0.0,0.0,0.1,0.09999999999997869,0,29.1,15.7,26.38,364549.0,415838.60000000003,0
2025-07-28,"E1,E2",1.0,1.0,1.0,False,False,0,0.0,29.0,12.2,94,26.65,372304,20.8,22106.0,1003.7,87.0,27.2,26.8,1.2,5.2,36.35,129.7833,22189.0,1004.3,82.0,28.0,28.1,1.2,2.8,35.3453,129.8414,2025,7,0.0,0.0,0.1,0.09999999999997869,0,29.1,15.7,26.38,364549.0,415838.60000000003,0
2025-08-11,"A1,A2",20.0,5.0,0.0,False,False,0,37.9,24.1,14.7,44,18.11,422754,18.3,22106.0,1006.2,81.0,25.7,27.0,1.6,2.6,36.35,129.7833,22189.0,1005.6,87.0,25.8,27.8,2.1,4.6,35.3453,129.8414,2025,8,72.5,103.00000000000009,103.8,114.99999999999997,1,23.4,14.7,9.76,425298.0,415838.60000000003,1
2025-08-11,"B1,B2",20.0,5.0,0.25,False,False,0,37.9,24.1,14.7,44,18.11,422754,18.3,22106.0,1006.2,81.0,25.7,27.0,1.6,2.6,36.35,129.7833,22189.0,1005.6,87.0,25.8,27.8,2.1,4.6,35.3453,129.8414,2025,8,72.5,103.00000000000009,103.8,114.99999999999997,1,23.4,14.7,9.76,425298.0,415838.60000000003,1
2025-08-11,"C1,C2",1.0,1.0,0.5,False,False,0,37.9,24.1,14.7,44,18.11,422754,18.3,22106.0,1006.2,81.0,25.7,27.0,1.6,2.6,36.35,129.7833,22189.0,1005.6,87.0,25.8,27.8,2.1,4.6,35.3453,129.8414,2025,8,72.5,103.00000000000009,103.8,114.99999999999997,1,23.4,14.7,9.76,425298.0,415838.60000000003,1
2025-08-11,"D1,D2",10.0,16.0,0.75,False,False,0,37.9,24.1,14.7,44,18.11,422754,18.3,22106.0,1006.2,81.0,25.7,27.0,1.6,2.6,36.35,129.7833,22189.0,1005.6,87.0,25.8,27.8,2.1,4.6,35.3453,129.8414,2025,8,72.5,103.00000000000009,103.8,114.99999999999997,1,23.4,14.7,9.76,425298.0,415838.60000000003,1
2025-08-11,"E1,E2",10.0,5.0,1.0,False,False,0,37.9,24.1,14.7,44,18.11,422754,18.3,22106.0,1006.2,81.0,25.7,27.0,1.6,2.6,36.35,129.7833,22189.0,1005.6,87.0,25.8,27.8,2.1,4.6,35.3453,129.8414,2025,8,72.5,103.00000000000009,103.8,114.99999999999997,1,23.4,14.7,9.76,425298.0,415838.60000000003,1
2025-08-25,LCT,1.0,1.0,0.5,False,False,0,0.3,29.0,19.2,227,22.68,349051,13.3,22106.0,1009.9,90.0,25.5,24.2,1.7,5.3,36.35,129.7833,22189.0,1011.2,89.0,28.0,27.2,1.3,7.8,35.3453,129.8414,2025,8,0.8,0.9000000000000853,1.6,2.5999999999999712,0,29.3,15.1,22.48,351933.0,415838.60000000003,0
