date,examinLcDetail,ecoli_max,enterococcus_max,ecoli_exceed,enterococcus_exceed,any_exceed,precip_daily,temp_daily,wind_max,wind_dir,solar_radiation_sum,jungang_discharge_m3_day,감천항_정점명,감천항_정점코드,감천항_유속(cm/s),감천항_유향(deg),감천항_수온(℃),감천항_염분(PSU),감천항_유의파고(m),감천항_유의파주기(sec),감천항_최대파고(m),감천항_최대파주기(sec),감천항_풍속(m/s),감천항_풍향(deg),감천항_기온(℃),감천항_기압(hPa),감천항_시정(m),부산항_정점명,부산항_정점코드,부산항_유속(cm/s),부산항_유향(deg),부산항_수온(℃),부산항_염분(PSU),부산항_유의파고(m),부산항_유의파주기(sec),부산항_최대파고(m),부산항_최대파주기(sec),부산항_풍속(m/s),부산항_풍향(deg),부산항_기온(℃),부산항_기압(hPa),부산항_시정(m),year,month,is_weekend,precip_1d_lag,precip_2d_sum_lag,precip_3d_sum_lag,precip_5d_sum_lag,CSO_Flag_Rain,dry_days_count,temp_1d_lag,wind_max_1d_lag,solar_radiation_1d_lag,jungang_discharge_1d_lag,jungang_discharge_3d_mean,감천항_정점명_1d_lag,감천항_정점코드_1d_lag,감천항_유속(cm/s)_1d_lag,감천항_유향(deg)_1d_lag,감천항_수온(℃)_1d_lag,감천항_염분(PSU)_1d_lag,감천항_유의파고(m)_1d_lag,감천항_유의파주기(sec)_1d_lag,감천항_최대파고(m)_1d_lag,감천항_최대파주기(sec)_1d_lag,감천항_풍속(m/s)_1d_lag,감천항_풍향(deg)_1d_lag,감천항_기온(℃)_1d_lag,감천항_기압(hPa)_1d_lag,감천항_시정(m)_1d_lag,부산항_정점명_1d_lag,부산항_정점코드_1d_lag,부산항_유속(cm/s)_1d_lag,부산항_유향(deg)_1d_lag,부산항_수온(℃)_1d_lag,부산항_염분(PSU)_1d_lag,부산항_유의파고(m)_1d_lag,부산항_유의파주기(sec)_1d_lag,부산항_최대파고(m)_1d_lag,부산항_최대파주기(sec)_1d_lag,부산항_풍속(m/s)_1d_lag,부산항_풍향(deg)_1d_lag,부산항_기온(℃)_1d_lag,부산항_기압(hPa)_1d_lag,부산항_시정(m)_1d_lag
2021-07-22,C,30.0,1.0,False,False,0,0.0,26.9,21.6,54,22.22,78854,,,3.5734265734265733,155.14685314685315,23.192307692307693,,0.2,,0.3,,,,,,,,,6.612500000000001,120.28472222222224,26.035416666666663,30.946527777777774,,,,,,,,,,2021,7,0,0.0,0.40000000000004265,5.999999999999986,13.900000000000041,0,2,26.9,22.4,22.78,83536.0,84237.33333333333,,,4.427083333333333,157.02777777777777,21.94305555555556,,0.2,,0.2,,,,,,,,,7.702083333333332,159.76388888888889,25.75208333333333,31.11736111111112,,,,,,,,,
2021-07-29,A,20.0,1.0,False,False,0,0.2,26.5,12.3,176,24.91,82610,,,3.939583333333333,155.85416666666666,22.09722222222222,,0.2,,0.2,,,,,,,,,8.117361111111112,181.88194444444449,26.34652777777778,27.313194444444445,,,,,,,,,,2021,7,0,0.2,0.20000000000004264,0.1999999999999858,0.20000000000004264,0,0,27.0,13.7,21.53,81609.0,83144.0,,,4.719444444444445,139.18055555555554,21.788194444444443,,0.2,,0.3,,,,,,,,,6.027083333333334,174.75694444444446,26.36458333333333,28.829166666666666,,,,,,,,,
2021-07-29,B,10.0,10.0,False,False,0,0.2,26.5,12.3,176,24.91,82610,,,3.939583333333333,155.85416666666666,22.09722222222222,,0.2,,0.2,,,,,,,,,8.117361111111112,181.88194444444449,26.34652777777778,27.313194444444445,,,,,,,,,,2021,7,0,0.2,0.20000000000004264,0.1999999999999858,0.20000000000004264,0,0,27.0,13.7,21.53,81609.0,83144.0,,,4.719444444444445,139.18055555555554,21.788194444444443,,0.2,,0.3,,,,,,,,,6.027083333333334,174.75694444444446,26.36458333333333,28.829166666666666,,,,,,,,,
2021-07-29,C,96.0,1.0,False,False,0,0.2,26.5,12.3,176,24.91,82610,,,3.939583333333333,155.85416666666666,22.09722222222222,,0.2,,0.2,,,,,,,,,8.117361111111112,181.88194444444449,26.34652777777778,27.313194444444445,,,,,,,,,,2021,7,0,0.2,0.20000000000004264,0.1999999999999858,0.20000000000004264,0,0,27.0,13.7,21.53,81609.0,83144.0,,,4.719444444444445,139.18055555555554,21.788194444444443,,0.2,,0.3,,,,,,,,,6.027083333333334,174.75694444444446,26.36458333333333,28.829166666666666,,,,,,,,,
2021-08-03,A,52.0,1.0,False,False,0,0.7,27.5,17.7,192,21.68,82552,,,4.127777777777777,188.38888888888889,23.039583333333333,,0.2,,0.2,,,,,,,,,6.216666666666667,171.85416666666666,26.14583333333333,20.915972222222223,,,,,,,,,,2021,8,0,5.9,10.800000000000043,11.499999999999986,11.700000000000042,0,0,27.8,13.8,21.55,74978.0,77075.66666666667,,,2.9312500000000004,152.22916666666666,22.90625,,0.2,,0.2,,,,,,,,,7.25625,173.125,25.665277777777774,21.18402777777778,,,,,,,,,
2021-08-03,B,31.0,1.0,False,False,0,0.7,27.5,17.7,192,21.68,82552,,,4.127777777777777,188.38888888888889,23.039583333333333,,0.2,,0.2,,,,,,,,,6.216666666666667,171.85416666666666,26.14583333333333,20.915972222222223,,,,,,,,,,2021,8,0,5.9,10.800000000000043,11.499999999999986,11.700000000000042,0,0,27.8,13.8,21.55,74978.0,77075.66666666667,,,2.9312500000000004,152.22916666666666,22.90625,,0.2,,0.2,,,,,,,,,7.25625,173.125,25.665277777777774,21.18402777777778,,,,,,,,,
2021-08-03,C,168.0,21.0,False,False,0,0.7,27.5,17.7,192,21.68,82552,,,4.127777777777777,188.38888888888889,23.039583333333333,,0.2,,0.2,,,,,,,,,6.216666666666667,171.85416666666666,26.14583333333333,20.915972222222223,,,,,,,,,,2021,8,0,5.9,10.800000000000043,11.499999999999986,11.700000000000042,0,0,27.8,13.8,21.55,74978.0,77075.66666666667,,,2.9312500000000004,152.22916666666666,22.90625,,0.2,,0.2,,,,,,,,,7.25625,173.125,25.665277777777774,21.18402777777778,,,,,,,,,
2021-08-10,A,160.0,1.0,False,False,0,7.5,25.4,14.1,101,18.3,85653,,,4.604166666666667,156.69444444444446,25.802777777777777,,0.5,,0.7,,,,,,,,,4.152777777777778,117.97222222222224,27.427777777777777,17.93402777777778,,,,,,,,,,2021,8,0,10.4,50.20000000000004,55.399999999999984,55.500000000000036,1,0,26.4,20.2,18.53,83615.0,81291.33333333333,,,4.5302816901408445,166.2112676056338,24.63169014084507,,0.5,,0.8,,,,,,,,,3.701388888888889,164.61111111111111,27.51805555555556,16.820833333333333,,,,,,,,,
2021-08-10,B,265.0,5.0,False,False,0,7.5,25.4,14.1,101,18.3,85653,,,4.604166666666667,156.69444444444446,25.802777777777777,,0.5,,0.7,,,,,,,,,4.152777777777778,117.97222222222224,27.427777777777777,17.93402777777778,,,,,,,,,,2021,8,0,10.4,50.20000000000004,55.399999999999984,55.500000000000036,1,0,26.4,20.2,18.53,83615.0,81291.33333333333,,,4.5302816901408445,166.2112676056338,24.63169014084507,,0.5,,0.8,,,,,,,,,3.701388888888889,164.61111111111111,27.51805555555556,16.820833333333333,,,,,,,,,
2021-08-10,C,197.0,1.0,False,False,0,7.5,25.4,14.1,101,18.3,85653,,,4.604166666666667,156.69444444444446,25.802777777777777,,0.5,,0.7,,,,,,,,,4.152777777777778,117.97222222222224,27.427777777777777,17.93402777777778,,,,,,,,,,2021,8,0,10.4,50.20000000000004,55.399999999999984,55.500000000000036,1,0,26.4,20.2,18.53,83615.0,81291.33333333333,,,4.5302816901408445,166.2112676056338,24.63169014084507,,0.5,,0.8,,,,,,,,,3.701388888888889,164.61111111111111,27.51805555555556,16.820833333333333,,,,,,,,,
2021-08-31,A,292.0,1.0,False,False,0,7.5,25.1,13.6,85,17.05,78731,,,4.519444444444444,203.61805555555557,20.722916666666663,,0.2,,0.2,,,,,,,,,4.872222222222223,184.51388888888889,23.265972222222224,22.22152777777778,,,,,,,,,,2021,8,0,3.6,4.600000000000035,6.899999999999986,14.10000000000005,1,0,26.0,12.6,16.24,83487.0,83815.33333333333,,,3.564583333333333,148.41666666666666,20.035416666666663,,0.1,,0.2,,,,,,,,,4.786111111111111,186.80555555555557,21.83055555555556,21.12986111111111,,,,,,,,,
2021-08-31,B,309.0,10.0,False,False,0,7.5,25.1,13.6,85,17.05,78731,,,4.519444444444444,203.61805555555557,20.722916666666663,,0.2,,0.2,,,,,,,,,4.872222222222223,184.51388888888889,23.265972222222224,22.22152777777778,,,,,,,,,,2021,8,0,3.6,4.600000000000035,6.899999999999986,14.10000000000005,1,0,26.0,12.6,16.24,83487.0,83815.33333333333,,,3.564583333333333,148.41666666666666,20.035416666666663,,0.1,,0.2,,,,,,,,,4.786111111111111,186.80555555555557,21.83055555555556,21.12986111111111,,,,,,,,,
2021-08-31,C,327.0,26.0,False,False,0,7.5,25.1,13.6,85,17.05,78731,,,4.519444444444444,203.61805555555557,20.722916666666663,,0.2,,0.2,,,,,,,,,4.872222222222223,184.51388888888889,23.265972222222224,22.22152777777778,,,,,,,,,,2021,8,0,3.6,4.600000000000035,6.899999999999986,14.10000000000005,1,0,26.0,12.6,16.24,83487.0,83815.33333333333,,,3.564583333333333,148.41666666666666,20.035416666666663,,0.1,,0.2,,,,,,,,,4.786111111111111,186.80555555555557,21.83055555555556,21.12986111111111,,,,,,,,,
2021-09-29,C,86.0,5.0,False,False,0,12.1,23.4,18.8,224,13.53,80781,,,2.586111111111111,152.79166666666666,23.25,,0.2,,0.3,,,,,,,,,10.50625,184.82638888888889,23.36180555555556,,,,,,,,,,,2021,9,0,4.6,4.600000000000035,4.599999999999985,6.200000000000049,1,0,22.1,18.8,9.77,79261.0,75163.0,,,3.1605633802816904,146.23239436619718,23.23732394366197,,0.2,,0.3,,,,,,,,,8.36111111111111,179.22916666666666,23.26875,,,,,,,,,,
2022-06-29,A,400.0,155.0,False,True,1,4.6,24.6,29.8,211,12.34,92732,,,5.8221428571428575,155.56428571428572,20.70642857142857,,1.7,,2.5,,,,,,,,,8.727777777777778,161.28472222222223,18.65625,,,,,,,,,,,2022,6,0,1.6,43.50000000000004,45.29999999999998,79.20000000000003,1,0,24.9,32.5,20.82,88000.0,86362.66666666667,,,5.013868613138686,156.05839416058393,20.58248175182482,,1.3,,2.0,,,,,,,,,8.947101449275362,148.52173913043478,18.58043478260869,,,,,,,,,,
2022-06-29,B,384.0,78.0,False,False,0,4.6,24.6,29.8,211,12.34,92732,,,5.8221428571428575,155.56428571428572,20.70642857142857,,1.7,,2.5,,,,,,,,,8.727777777777778,161.28472222222223,18.65625,,,,,,,,,,,2022,6,0,1.6,43.50000000000004,45.29999999999998,79.20000000000003,1,0,24.9,32.5,20.82,88000.0,86362.66666666667,,,5.013868613138686,156.05839416058393,20.58248175182482,,1.3,,2.0,,,,,,,,,8.947101449275362,148.52173913043478,18.58043478260869,,,,,,,,,,
2022-06-29,C,422.0,43.0,False,False,0,4.6,24.6,29.8,211,12.34,92732,,,5.8221428571428575,155.56428571428572,20.70642857142857,,1.7,,2.5,,,,,,,,,8.727777777777778,161.28472222222223,18.65625,,,,,,,,,,,2022,6,0,1.6,43.50000000000004,45.29999999999998,79.20000000000003,1,0,24.9,32.5,20.82,88000.0,86362.66666666667,,,5.013868613138686,156.05839416058393,20.58248175182482,,1.3,,2.0,,,,,,,,,8.947101449275362,148.52173913043478,18.58043478260869,,,,,,,,,,
2022-07-07,A,31.0,5.0,False,False,0,1.4,26.9,20.3,196,21.01,74783,,,4.447857142857143,160.02142857142857,23.44,,0.7,,1.0,,,,,,,,,12.716197183098592,153.1338028169014,21.994366197183098,,,,,,,,,,,2022,7,0,0.5,4.3000000000000425,6.499999999999986,6.500000000000043,0,0,26.5,12.6,17.3,78240.0,83426.33333333333,,,3.4971830985915493,119.90845070422536,22.73380281690141,,0.8,,1.2,,,,,,,,,15.745833333333334,147.46527777777777,21.251388888888886,,,,,,,,,,
2022-07-07,B,41.0,1.0,False,False,0,1.4,26.9,20.3,196,21.01,74783,,,4.447857142857143,160.02142857142857,23.44,,0.7,,1.0,,,,,,,,,12.716197183098592,153.1338028169014,21.994366197183098,,,,,,,,,,,2022,7,0,0.5,4.3000000000000425,6.499999999999986,6.500000000000043,0,0,26.5,12.6,17.3,78240.0,83426.33333333333,,,3.4971830985915493,119.90845070422536,22.73380281690141,,0.8,,1.2,,,,,,,,,15.745833333333334,147.46527777777777,21.251388888888886,,,,,,,,,,
2022-07-07,C,10.0,5.0,False,False,0,1.4,26.9,20.3,196,21.01,74783,,,4.447857142857143,160.02142857142857,23.44,,0.7,,1.0,,,,,,,,,12.716197183098592,153.1338028169014,21.994366197183098,,,,,,,,,,,2022,7,0,0.5,4.3000000000000425,6.499999999999986,6.500000000000043,0,0,26.5,12.6,17.3,78240.0,83426.33333333333,,,3.4971830985915493,119.90845070422536,22.73380281690141,,0.8,,1.2,,,,,,,,,15.745833333333334,147.46527777777777,21.251388888888886,,,,,,,,,,
2022-07-20,A,121.0,1.0,False,False,0,0.4,26.5,18.0,241,25.22,89145,,,4.096376811594203,179.2753623188406,23.102898550724635,,1.7,,2.5,,,,,,,,,11.801408450704225,139.7887323943662,20.035915492957745,,,,,,,,,,,2022,7,0,1.9,74.40000000000005,74.69999999999999,75.50000000000006,0,0,25.7,15.1,18.14,82782.0,85569.33333333333,,,4.847517730496454,160.7163120567376,23.108510638297872,,2.8,,4.2,,,,,,,,,11.7556338028169,149.28169014084506,20.03098591549296,,,,,,,,,,
2022-07-20,B,1.0,1.0,False,False,0,0.4,26.5,18.0,241,25.22,89145,,,4.096376811594203,179.2753623188406,23.102898550724635,,1.7,,2.5,,,,,,,,,11.801408450704225,139.7887323943662,20.035915492957745,,,,,,,,,,,2022,7,0,1.9,74.40000000000005,74.69999999999999,75.50000000000006,0,0,25.7,15.1,18.14,82782.0,85569.33333333333,,,4.847517730496454,160.7163120567376,23.108510638297872,,2.8,,4.2,,,,,,,,,11.7556338028169,149.28169014084506,20.03098591549296,,,,,,,,,,
2022-07-20,C,1.0,1.0,False,False,0,0.4,26.5,18.0,241,25.22,89145,,,4.096376811594203,179.2753623188406,23.102898550724635,,1.7,,2.5,,,,,,,,,11.801408450704225,139.7887323943662,20.035915492957745,,,,,,,,,,,2022,7,0,1.9,74.40000000000005,74.69999999999999,75.50000000000006,0,0,25.7,15.1,18.14,82782.0,85569.33333333333,,,4.847517730496454,160.7163120567376,23.108510638297872,,2.8,,4.2,,,,,,,,,11.7556338028169,149.28169014084506,20.03098591549296,,,,,,,,,,
2022-07-26,A,97.0,21.0,False,False,0,0.1,25.3,16.9,88,22.52,80771,,,3.7107913669064745,167.53237410071944,25.10215827338129,,1.6,,2.3,,,,,,,,,4.02463768115942,139.19565217391303,21.88913043478261,,,,,,,,,,,2022,7,0,1.9,28.40000000000004,28.899999999999984,38.600000000000044,0,0,25.6,16.3,18.72,79752.0,85838.66666666667,,,4.576978417266187,158.41007194244605,25.053237410071944,,0.7,,1.1,,,,,,,,,4.717730496453901,186.80851063829783,21.509929078014185,,,,,,,,,,
2022-07-26,B,460.0,5.0,False,False,0,0.1,25.3,16.9,88,22.52,80771,,,3.7107913669064745,167.53237410071944,25.10215827338129,,1.6,,2.3,,,,,,,,,4.02463768115942,139.19565217391303,21.88913043478261,,,,,,,,,,,2022,7,0,1.9,28.40000000000004,28.899999999999984,38.600000000000044,0,0,25.6,16.3,18.72,79752.0,85838.66666666667,,,4.576978417266187,158.41007194244605,25.053237410071944,,0.7,,1.1,,,,,,,,,4.717730496453901,186.80851063829783,21.509929078014185,,,,,,,,,,
2022-07-26,C,256.0,10.0,False,False,0,0.1,25.3,16.9,88,22.52,80771,,,3.7107913669064745,167.53237410071944,25.10215827338129,,1.6,,2.3,,,,,,,,,4.02463768115942,139.19565217391303,21.88913043478261,,,,,,,,,,,2022,7,0,1.9,28.40000000000004,28.899999999999984,38.600000000000044,0,0,25.6,16.3,18.72,79752.0,85838.66666666667,,,4.576978417266187,158.41007194244605,25.053237410071944,,0.7,,1.1,,,,,,,,,4.717730496453901,186.80851063829783,21.509929078014185,,,,,,,,,,
2022-08-03,A,323.0,5.0,False,False,0,8.2,27.4,23.4,240,20.42,79618,,,4.08978102189781,143.37956204379563,25.27883211678832,,0.3,,0.4,,,,,,,,,8.035211267605634,131.43661971830986,24.00774647887324,,,,,,,,,,,2022,8,0,8.7,13.900000000000041,33.69999999999999,34.700000000000045,1,0,27.2,26.8,16.58,78113.0,80935.33333333333,,,5.323741007194244,118.863309352518,26.800719424460432,,0.7,,1.1,,,,,,,,,7.861428571428571,156.57142857142858,25.15928571428572,,,,,,,,,,
2022-08-03,B,63.0,1.0,False,False,0,8.2,27.4,23.4,240,20.42,79618,,,4.08978102189781,143.37956204379563,25.27883211678832,,0.3,,0.4,,,,,,,,,8.035211267605634,131.43661971830986,24.00774647887324,,,,,,,,,,,2022,8,0,8.7,13.900000000000041,33.69999999999999,34.700000000000045,1,0,27.2,26.8,16.58,78113.0,80935.33333333333,,,5.323741007194244,118.863309352518,26.800719424460432,,0.7,,1.1,,,,,,,,,7.861428571428571,156.57142857142858,25.15928571428572,,,,,,,,,,
2022-08-03,C,160.0,5.0,False,False,0,8.2,27.4,23.4,240,20.42,79618,,,4.08978102189781,143.37956204379563,25.27883211678832,,0.3,,0.4,,,,,,,,,8.035211267605634,131.43661971830986,24.00774647887324,,,,,,,,,,,2022,8,0,8.7,13.900000000000041,33.69999999999999,34.700000000000045,1,0,27.2,26.8,16.58,78113.0,80935.33333333333,,,5.323741007194244,118.863309352518,26.800719424460432,,0.7,,1.1,,,,,,,,,7.861428571428571,156.57142857142858,25.15928571428572,,,,,,,,,,
2022-08-09,A,109.0,1.0,False,False,0,0.0,28.3,24.3,227,11.68,76100,,,4.782352941176471,162.38970588235293,24.580882352941178,,0.3,,0.4,,,,,,,,,11.312142857142858,136.92857142857142,21.47285714285714,,,,,,,,,,,2022,8,0,0.5,0.7000000000000426,1.3999999999999857,6.3000000000000425,0,1,29.1,25.8,20.06,74480.0,78455.66666666667,,,5.702158273381295,154.0503597122302,25.83021582733813,,0.4,,0.5,,,,,,,,,10.8645390070922,132.72340425531914,22.134751773049647,,,,,,,,,,
2022-08-09,B,75.0,1.0,False,False,0,0.0,28.3,24.3,227,11.68,76100,,,4.782352941176471,162.38970588235293,24.580882352941178,,0.3,,0.4,,,,,,,,,11.312142857142858,136.92857142857142,21.47285714285714,,,,,,,,,,,2022,8,0,0.5,0.7000000000000426,1.3999999999999857,6.3000000000000425,0,1,29.1,25.8,20.06,74480.0,78455.66666666667,,,5.702158273381295,154.0503597122302,25.83021582733813,,0.4,,0.5,,,,,,,,,10.8645390070922,132.72340425531914,22.134751773049647,,,,,,,,,,
2022-08-09,C,97.0,10.0,False,False,0,0.0,28.3,24.3,227,11.68,76100,,,4.782352941176471,162.38970588235293,24.580882352941178,,0.3,,0.4,,,,,,,,,11.312142857142858,136.92857142857142,21.47285714285714,,,,,,,,,,,2022,8,0,0.5,0.7000000000000426,1.3999999999999857,6.3000000000000425,0,1,29.1,25.8,20.06,74480.0,78455.66666666667,,,5.702158273381295,154.0503597122302,25.83021582733813,,0.4,,0.5,,,,,,,,,10.8645390070922,132.72340425531914,22.134751773049647,,,,,,,,,,
2022-08-16,A,326.0,112.0,False,True,1,9.8,27.1,30.1,248,7.82,79373,,,0.0,0.0,24.116326530612245,,0.7,,1.0,,,,,,,,,8.792086330935252,132.83453237410072,18.015107913669063,,,,,,,,,,,2022,8,0,1.1,4.700000000000043,15.099999999999987,31.60000000000004,1,0,28.9,30.3,22.49,79667.0,81842.33333333333,,,2.2610169491525425,73.45762711864407,24.15593220338983,,0.4,,0.6,,,,,,,,,8.527464788732395,137.09154929577466,18.36830985915493,,,,,,,,,,
2022-08-16,B,156.0,49.0,False,False,0,9.8,27.1,30.1,248,7.82,79373,,,0.0,0.0,24.116326530612245,,0.7,,1.0,,,,,,,,,8.792086330935252,132.83453237410072,18.015107913669063,,,,,,,,,,,2022,8,0,1.1,4.700000000000043,15.099999999999987,31.60000000000004,1,0,28.9,30.3,22.49,79667.0,81842.33333333333,,,2.2610169491525425,73.45762711864407,24.15593220338983,,0.4,,0.6,,,,,,,,,8.527464788732395,137.09154929577466,18.36830985915493,,,,,,,,,,
2022-08-16,C,226.0,26.0,False,False,0,9.8,27.1,30.1,248,7.82,79373,,,0.0,0.0,24.116326530612245,,0.7,,1.0,,,,,,,,,8.792086330935252,132.83453237410072,18.015107913669063,,,,,,,,,,,2022,8,0,1.1,4.700000000000043,15.099999999999987,31.60000000000004,1,0,28.9,30.3,22.49,79667.0,81842.33333333333,,,2.2610169491525425,73.45762711864407,24.15593220338983,,0.4,,0.6,,,,,,,,,8.527464788732395,137.09154929577466,18.36830985915493,,,,,,,,,,
2022-08-30,A,20.0,5.0,False,False,0,8.9,23.6,20.9,57,11.74,83242,,,6.019259259259259,147.01481481481483,34.13407407407408,,1.7,,2.4,,,,,,,,,5.534722222222222,158.125,24.28472222222222,,,,,,,,,,,2022,8,0,0.0,0.0,0.0,0.0,1,0,23.4,13.7,15.3,85829.0,85815.0,,,6.906474820143885,152.3021582733813,32.7,,1.6,,2.3,,,,,,,,,8.087412587412587,152.55944055944056,23.93146853146853,,,,,,,,,,
2022-08-30,B,75.0,1.0,False,False,0,8.9,23.6,20.9,57,11.74,83242,,,6.019259259259259,147.01481481481483,34.13407407407408,,1.7,,2.4,,,,,,,,,5.534722222222222,158.125,24.28472222222222,,,,,,,,,,,2022,8,0,0.0,0.0,0.0,0.0,1,0,23.4,13.7,15.3,85829.0,85815.0,,,6.906474820143885,152.3021582733813,32.7,,1.6,,2.3,,,,,,,,,8.087412587412587,152.55944055944056,23.93146853146853,,,,,,,,,,
2022-08-30,C,209.0,5.0,False,False,0,8.9,23.6,20.9,57,11.74,83242,,,6.019259259259259,147.01481481481483,34.13407407407408,,1.7,,2.4,,,,,,,,,5.534722222222222,158.125,24.28472222222222,,,,,,,,,,,2022,8,0,0.0,0.0,0.0,0.0,1,0,23.4,13.7,15.3,85829.0,85815.0,,,6.906474820143885,152.3021582733813,32.7,,1.6,,2.3,,,,,,,,,8.087412587412587,152.55944055944056,23.93146853146853,,,,,,,,,,
2022-09-26,A,41.0,10.0,False,False,0,1.2,19.8,10.2,4,9.39,79565,,,8.529496402877697,242.63309352517985,34.6,,0.3,,0.4,,,,,,,,,8.86474820143885,151.0935251798561,22.640287769784173,,,,,,,,,,,2022,9,0,0.1,0.10000000000004264,0.1,0.10000000000004264,0,0,19.3,16.5,8.87,84708.0,85058.66666666667,,,9.005263157894737,294.6390977443609,,,0.2,,0.3,,,,,,,,,7.531468531468532,137.05594405594405,22.916783216783216,,,,,,,,,,
2022-09-26,B,72.0,15.0,False,False,0,1.2,19.8,10.2,4,9.39,79565,,,8.529496402877697,242.63309352517985,34.6,,0.3,,0.4,,,,,,,,,8.86474820143885,151.0935251798561,22.640287769784173,,,,,,,,,,,2022,9,0,0.1,0.10000000000004264,0.1,0.10000000000004264,0,0,19.3,16.5,8.87,84708.0,85058.66666666667,,,9.005263157894737,294.6390977443609,,,0.2,,0.3,,,,,,,,,7.531468531468532,137.05594405594405,22.916783216783216,,,,,,,,,,
2022-09-26,C,84.0,31.0,False,False,0,1.2,19.8,10.2,4,9.39,79565,,,8.529496402877697,242.63309352517985,34.6,,0.3,,0.4,,,,,,,,,8.86474820143885,151.0935251798561,22.640287769784173,,,,,,,,,,,2022,9,0,0.1,0.10000000000004264,0.1,0.10000000000004264,0,0,19.3,16.5,8.87,84708.0,85058.66666666667,,,9.005263157894737,294.6390977443609,,,0.2,,0.3,,,,,,,,,7.531468531468532,137.05594405594405,22.916783216783216,,,,,,,,,,
2023-06-07,A,31.0,1.0,False,False,0,0.0,20.2,14.6,237,21.72,56742,,,7.382142857142857,257.0285714285714,15.805714285714288,,0.2,,0.4,,,,,,,,,15.910416666666666,146.19444444444446,17.665277777777778,,,,,,,,,,,2023,6,0,0.4,0.40000000000004265,0.4,7.600000000000043,0,1,19.4,18.4,20.26,56605.0,57751.666666666664,,,7.73093525179856,281.431654676259,15.781294964028776,,0.2,,0.3,,,,,,,,,14.299305555555556,130.6875,17.70486111111111,,,,,,,,,,
2023-06-07,B,1.0,1.0,False,False,0,0.0,20.2,14.6,237,21.72,56742,,,7.382142857142857,257.0285714285714,15.805714285714288,,0.2,,0.4,,,,,,,,,15.910416666666666,146.19444444444446,17.665277777777778,,,,,,,,,,,2023,6,0,0.4,0.40000000000004265,0.4,7.600000000000043,0,1,19.4,18.4,20.26,56605.0,57751.666666666664,,,7.73093525179856,281.431654676259,15.781294964028776,,0.2,,0.3,,,,,,,,,14.299305555555556,130.6875,17.70486111111111,,,,,,,,,,
2023-06-07,C,1.0,1.0,False,False,0,0.0,20.2,14.6,237,21.72,56742,,,7.382142857142857,257.0285714285714,15.805714285714288,,0.2,,0.4,,,,,,,,,15.910416666666666,146.19444444444446,17.665277777777778,,,,,,,,,,,2023,6,0,0.4,0.40000000000004265,0.4,7.600000000000043,0,1,19.4,18.4,20.26,56605.0,57751.666666666664,,,7.73093525179856,281.431654676259,15.781294964028776,,0.2,,0.3,,,,,,,,,14.299305555555556,130.6875,17.70486111111111,,,,,,,,,,
2023-07-04,A,70.0,52.0,False,False,0,13.8,23.4,16.3,122,12.8,62354,,,13.521428571428572,259.76428571428573,16.295714285714286,,0.2,,0.3,,,,,,,,,4.9,159.39716312056737,19.43049645390071,,,,,,,,,,,2023,7,0,0.6,0.6000000000000284,2.0,20.40000000000004,1,0,24.2,15.5,15.11,64275.0,65527.333333333336,,,12.518840579710144,242.91304347826087,16.26159420289855,,0.2,,0.3,,,,,,,,,7.814583333333333,204.84027777777777,19.402083333333334,,,,,,,,,,
2023-07-04,B,39.0,10.0,False,False,0,13.8,23.4,16.3,122,12.8,62354,,,13.521428571428572,259.76428571428573,16.295714285714286,,0.2,,0.3,,,,,,,,,4.9,159.39716312056737,19.43049645390071,,,,,,,,,,,2023,7,0,0.6,0.6000000000000284,2.0,20.40000000000004,1,0,24.2,15.5,15.11,64275.0,65527.333333333336,,,12.518840579710144,242.91304347826087,16.26159420289855,,0.2,,0.3,,,,,,,,,7.814583333333333,204.84027777777777,19.402083333333334,,,,,,,,,,
2023-07-04,C,28.0,31.0,False,False,0,13.8,23.4,16.3,122,12.8,62354,,,13.521428571428572,259.76428571428573,16.295714285714286,,0.2,,0.3,,,,,,,,,4.9,159.39716312056737,19.43049645390071,,,,,,,,,,,2023,7,0,0.6,0.6000000000000284,2.0,20.40000000000004,1,0,24.2,15.5,15.11,64275.0,65527.333333333336,,,12.518840579710144,242.91304347826087,16.26159420289855,,0.2,,0.3,,,,,,,,,7.814583333333333,204.84027777777777,19.402083333333334,,,,,,,,,,
2023-07-19,A,923.0,293.0,True,True,1,10.3,24.2,18.6,83,13.82,86843,,,13.07323943661972,246.9788732394366,15.080985915492958,,0.3,,0.4,,,,,,,,,12.993055555555555,182.8125,18.936805555555555,,,,,,,,,,,2023,7,0,58.6,67.00000000000003,117.6,141.10000000000002,1,0,24.7,25.3,6.69,83580.0,83818.0,,,8.824113475177306,218.5744680851064,14.931205673758866,,0.3,,0.4,,,,,,,,,11.372727272727271,189.4825174825175,17.86923076923077,,,,,,,,,,
2023-07-19,B,1245.0,308.0,True,True,1,10.3,24.2,18.6,83,13.82,86843,,,13.07323943661972,246.9788732394366,15.080985915492958,,0.3,,0.4,,,,,,,,,12.993055555555555,182.8125,18.936805555555555,,,,,,,,,,,2023,7,0,58.6,67.00000000000003,117.6,141.10000000000002,1,0,24.7,25.3,6.69,83580.0,83818.0,,,8.824113475177306,218.5744680851064,14.931205673758866,,0.3,,0.4,,,,,,,,,11.372727272727271,189.4825174825175,17.86923076923077,,,,,,,,,,
