date,examinLcDetail,distance_to_outfall,ecoli,any_exceed,precipitation_mm,temperature_2m,wind_speed_m_s,wind_direction_deg,precip_1d_lag,precip_3d_sum_lag,precip_5d_sum_lag,temp_1d_lag,temp_daily,wind_speed_1d_lag,wind_dir_1d_lag,month,중앙사업단_vol,중앙사업단_vol_1d_lag,중앙사업단_vol_3d_sum_lag,영도사업단_vol,영도사업단_vol_1d_lag,영도사업단_vol_3d_sum_lag,log_ecoli
2015-07-16,,0.0,20.0,0,0.0,21.525000000000002,7.832182191666668,27.333333333333332,0.0,5.1,82.6,23.8125,21.525000000000002,2.8263911500000005,158.95833333333334,7,84295.0,85406.0,286831.0,,,,3.044522437723423
2015-07-02,,0.0,10.0,0,0.0,21.4875,2.3032425833333336,233.25,2.4000000000000004,42.099999999999994,42.29999999999999,21.900000000000002,21.4875,3.5868084250000005,219.75,7,83252.0,84764.0,252687.0,,,,2.3978952727983707
2015-07-02,,0.0,1.0,0,0.0,21.4875,2.3032425833333336,233.25,2.4000000000000004,42.099999999999994,42.29999999999999,21.900000000000002,21.4875,3.5868084250000005,219.75,7,83252.0,84764.0,252687.0,,,,0.6931471805599453
2015-07-02,,0.0,10.0,0,0.0,21.4875,2.3032425833333336,233.25,2.4000000000000004,42.099999999999994,42.29999999999999,21.900000000000002,21.4875,3.5868084250000005,219.75,7,83252.0,84764.0,252687.0,,,,2.3978952727983707
2015-06-16,,0.0,170.0,0,1.3,20.829166666666666,1.6469920583333335,176.625,0.3,1.299999999999993,4.0999999999999925,21.204166666666666,20.829166666666666,3.2708359500000004,215.75,6,79744.0,82344.0,240535.0,,,,5.14166355650266
2015-06-16,,0.0,130.0,0,1.3,20.829166666666666,1.6469920583333335,176.625,0.3,1.299999999999993,4.0999999999999925,21.204166666666666,20.829166666666666,3.2708359500000004,215.75,6,79744.0,82344.0,240535.0,,,,4.875197323201151
2015-06-16,,0.0,250.0,0,1.3,20.829166666666666,1.6469920583333335,176.625,0.3,1.299999999999993,4.0999999999999925,21.204166666666666,20.829166666666666,3.2708359500000004,215.75,6,79744.0,82344.0,240535.0,,,,5.5254529391317835
2016-10-04,,0.0,390.0,0,0.3,22.4875,4.914355783333334,103.45833333333333,0.0,8.5,55.5,24.075,22.4875,2.738428116666667,229.0,10,87991.0,89850.0,271714.0,,,,5.968707559985366
2016-10-04,,0.0,170.0,0,0.3,22.4875,4.914355783333334,103.45833333333333,0.0,8.5,55.5,24.075,22.4875,2.738428116666667,229.0,10,87991.0,89850.0,271714.0,,,,5.14166355650266
2016-10-04,,0.0,220.0,0,0.3,22.4875,4.914355783333334,103.45833333333333,0.0,8.5,55.5,24.075,22.4875,2.738428116666667,229.0,10,87991.0,89850.0,271714.0,,,,5.3981627015177525
2016-09-07,,0.0,150.0,0,0.1,25.308333333333334,1.3425936666666667,215.16666666666666,0.0,18.7,207.7,24.900000000000002,25.308333333333334,1.1134268166666668,230.25,9,91531.0,90705.0,279092.0,,,,5.017279836814924
2016-09-07,,0.0,150.0,0,0.1,25.308333333333334,1.3425936666666667,215.16666666666666,0.0,18.7,207.7,24.900000000000002,25.308333333333334,1.1134268166666668,230.25,9,91531.0,90705.0,279092.0,,,,5.017279836814924
2016-09-07,,0.0,160.0,0,0.1,25.308333333333334,1.3425936666666667,215.16666666666666,0.0,18.7,207.7,24.900000000000002,25.308333333333334,1.1134268166666668,230.25,9,91531.0,90705.0,279092.0,,,,5.081404364984463
2016-08-22,,0.0,74.0,0,0.0,27.495833333333334,3.3402804500000003,37.375,0.0,0.0,0.0,27.587500000000002,27.495833333333334,4.13194775,41.041666666666664,8,90448.0,91866.0,272884.0,,,,4.31748811353631
