date,감천항_정점명,감천항_정점코드,감천항_유속(cm/s),감천항_유향(deg),감천항_수온(℃),감천항_염분(PSU),감천항_유의파고(m),감천항_유의파주기(sec),감천항_최대파고(m),감천항_최대파주기(sec),감천항_풍속(m/s),감천항_풍향(deg),감천항_기온(℃),감천항_기압(hPa),감천항_시정(m),부산항_정점명,부산항_정점코드,부산항_유속(cm/s),부산항_유향(deg),부산항_수온(℃),부산항_염분(PSU),부산항_유의파고(m),부산항_유의파주기(sec),부산항_최대파고(m),부산항_최대파주기(sec),부산항_풍속(m/s),부산항_풍향(deg),부산항_기온(℃),부산항_기압(hPa),부산항_시정(m),sensor_temp_mean
2018-06-01,,,,,15.560992907801419,,,,,,,,,,,,,,,16.522916666666667,28.506249999999998,,,,,,,,,,16.041954787234044
2018-06-02,,,,,15.53111111111111,,,,,,,,,,,,,,,16.697916666666668,28.806250000000002,,,,,,,,,,16.11451388888889
2018-06-03,,,,,15.557462686567163,,,,,,,,,,,,,,,16.879166666666666,29.510416666666668,,,,,,,,,,16.218314676616913
2018-06-04,,,,,15.494852941176472,,,,,,,,,,,,,,,17.035416666666666,29.558333333333334,,,,,,,,,,16.26513480392157
2018-06-05,,,,,15.52661870503597,,,,,,,,,,,,,,,16.96382978723404,29.22978723404255,,,,,,,,,,16.245224246135006
2018-06-06,,,,,15.53913043478261,,,,,,,,,,,,,,,17.202083333333334,28.433333333333334,,,,,,,,,,16.37060688405797
2018-06-07,,,,,15.676470588235293,,,,,,,,,,,,,,,17.772916666666667,26.835416666666664,,,,,,,,,,16.724693627450982
2018-06-08,,,,,15.79621212121212,,,,,,,,,,,,,,,17.819148936170212,30.051063829787235,,,,,,,,,,16.807680528691165
2018-06-09,,,,,16.081884057971017,,,,,,,,,,,,,,,17.5875,33.479166666666664,,,,,,,,,,16.834692028985508
2018-06-10,,,,,16.971942446043165,,,,,,,,,,,,,,,17.145833333333332,33.49166666666667,,,,,,,,,,17.05888788968825
2018-06-11,,,,,17.817777777777778,,,,,,,,,,,,,,,17.2468085106383,33.34255319148936,,,,,,,,,,17.53229314420804
2018-06-12,,,,,18.36456692913386,,,,,,,,,,,,,,,17.46875,33.35,,,,,,,,,,17.91665846456693
2018-06-13,,,,,18.399236641221375,,,,,,,,,,,,,,,17.578260869565216,33.313043478260866,,,,,,,,,,17.988748755393296
2018-06-14,,,,,18.1875,,,,,,,,,,,,,,,17.747826086956522,33.29565217391304,,,,,,,,,,17.96766304347826
2018-06-15,,,,,18.761363636363637,,,,,,,,,,,,,,,17.883333333333333,33.208333333333336,,,,,,,,,,18.322348484848483
2018-06-16,,,,,19.03037037037037,,,,,,,,,,,,,,,18.04375,33.041666666666664,,,,,,,,,,18.537060185185183
2018-06-17,,,,,19.0,,,,,,,,,,,,,,,18.0,33.1,,,,,,,,,,18.5
2018-06-18,,,,,19.024060150375938,,,,,,,,,,,,,,,18.504347826086956,32.90217391304348,,,,,,,,,,18.764203988231447
2018-06-19,,,,,17.49496402877698,,,,,,,,,,,,,,,18.76875,32.75833333333333,,,,,,,,,,18.13185701438849
2018-06-20,,,,,16.374418604651165,,,,,,,,,,,,,,,19.071739130434782,32.5804347826087,,,,,,,,,,17.723078867542974
2018-06-21,,,,,,,,,,,,,,,,,,,,19.479166666666668,32.5,,,,,,,,,,19.479166666666668
2018-06-22,,,,,,,,,,,,,,,,,,,,19.727659574468085,32.41702127659574,,,,,,,,,,19.727659574468085
2018-06-23,,,,,,,,,,,,,,,,,,,,19.966666666666665,32.295833333333334,,,,,,,,,,19.966666666666665
2018-06-24,,,,,17.929787234042553,,,,,,,,,,,,,,,20.266666666666666,32.1875,,,,,,,,,,19.098226950354608
2018-06-25,,,,,17.055555555555557,,,,,,,,,,,,,,,20.20212765957447,32.14042553191489,,,,,,,,,,18.628841607565015
2018-06-26,,,,,17.115384615384617,,,,,,,,,,,,,,,19.940425531914894,32.00851063829787,,,,,,,,,,18.527905073649755
2018-06-27,,,,,17.231250000000003,,,,,,,,,,,,,,,19.95531914893617,31.893617021276597,,,,,,,,,,18.593284574468086
2018-06-28,,,,,16.317605633802817,,,,,,,,,,,,,,,19.98125,31.289583333333336,,,,,,,,,,18.149427816901408
2018-06-29,,,,,16.257638888888888,,,,,,,,,,,,,,,19.633333333333333,31.24791666666667,,,,,,,,,,17.94548611111111
2018-06-30,,,,,15.958333333333334,,,,,,,,,,,,,,,19.122916666666665,30.631249999999998,,,,,,,,,,17.540625
2018-07-01,,,,,16.413380281690138,,,,,,,,,,,,,,,19.40869565217391,29.256521739130434,,,,,,,,,,17.911037966932025
2018-07-02,,,,,16.613986013986015,,,,,,,,,,,,,,,20.03617021276596,28.087234042553188,,,,,,,,,,18.325078113375987
2018-07-03,,,,,16.985106382978724,,,,,,,,,,,,,,,19.604255319148937,27.487234042553194,,,,,,,,,,18.29468085106383
2018-07-04,,,,,18.657638888888886,,,,,,,,,,,,,,,19.93404255319149,26.570212765957447,,,,,,,,,,19.295840721040186
2018-07-05,,,,,18.367132867132867,,,,,,,,,,,,,,,20.347916666666666,25.71666666666667,,,,,,,,,,19.357524766899765
2018-07-06,,,,,19.51736111111111,,,,,,,,,,,,,,,20.412499999999998,24.804166666666664,,,,,,,,,,19.964930555555554
2018-07-07,,,,,20.316666666666666,,,,,,,,,,,,,,,20.587500000000002,24.152083333333334,,,,,,,,,,20.452083333333334
2018-07-08,,,,,21.146527777777777,,,,,,,,,,,,,,,20.693749999999998,24.79375,,,,,,,,,,20.920138888888886
2018-07-09,,,,,21.574305555555554,,,,,,,,,,,,,,,20.92340425531915,24.636170212765958,,,,,,,,,,21.24885490543735
2018-07-10,,,,,21.586805555555557,,,,,,,,,,,,,,,21.163829787234043,25.359574468085107,,,,,,,,,,21.3753176713948
2018-07-11,,,,,21.356944444444444,,,,,,,,,,,,,,,21.3125,26.577083333333334,,,,,,,,,,21.334722222222222
2018-07-12,,,,,20.589583333333334,,,,,,,,,,,,,,,21.414583333333336,26.87708333333333,,,,,,,,,,21.002083333333335
2018-07-13,,,,,18.789583333333333,,,,,,,,,,,,,,,21.395744680851063,27.76595744680851,,,,,,,,,,20.092664007092196
2018-07-14,,,,,17.5625,,,,,,,,,,,,,,,21.34468085106383,28.508510638297874,,,,,,,,,,19.453590425531914
2018-07-15,,,,,17.331944444444446,,,,,,,,,,,,,,,21.370212765957447,28.587234042553188,,,,,,,,,,19.351078605200946
2018-07-16,,,,,16.927777777777777,,,,,,,,,,,,,,,21.293617021276596,28.180851063829788,,,,,,,,,,19.110697399527186
2018-07-17,,,,,16.65874125874126,,,,,,,,,,,,,,,21.29787234042553,28.185106382978724,,,,,,,,,,18.978306799583393
2018-07-18,,,,,17.0,,,,,,,,,,,,,,,20.9,28.7,,,,,,,,,,18.95
2018-07-19,,,,,17.12394366197183,,,,,,,,,,,,,,,22.119148936170212,28.129787234042553,,,,,,,,,,19.62154629907102
2018-07-20,,,,,17.164935064935065,,,,,,,,,,,,,,,22.52916666666667,27.354166666666668,,,,,,,,,,19.847050865800867
2018-07-21,,,,,,,,,,,,,,,,,,,,22.670833333333334,26.849999999999998,,,,,,,,,,22.670833333333334
2018-07-22,,,,,19.95,,,,,,,,,,,,,,,23.583333333333332,27.068749999999998,,,,,,,,,,21.766666666666666
2018-07-23,,,,,19.8,,,,,,,,,,,,,,,24.37708333333333,26.2375,,,,,,,,,,22.088541666666664
2018-07-24,,,,,,,,,,,,,,,,,,,,24.055319148936167,26.112765957446808,,,,,,,,,,24.055319148936167
2018-07-25,,,,,19.62181818181818,,,,,,,,,,,,,,,24.097916666666666,25.572916666666668,,,,,,,,,,21.859867424242424
2018-07-26,,,,,18.900694444444444,,,,,,,,,,,,,,,23.5,24.44255319148936,,,,,,,,,,21.20034722222222
2018-07-27,,,,,18.988194444444446,,,,,,,,,,,,,,,22.98125,27.118750000000002,,,,,,,,,,20.984722222222224
2018-07-28,,,,,20.37832167832168,,,,,,,,,,,,,,,22.374468085106383,25.948936170212765,,,,,,,,,,21.37639488171403
2018-07-29,,,,,21.160416666666666,,,,,,,,,,,,,,,22.18958333333333,25.289583333333336,,,,,,,,,,21.674999999999997
2018-07-30,,,,,23.124475524475525,,,,,,,,,,,,,,,22.09166666666667,25.552083333333332,,,,,,,,,,22.6080710955711
2018-07-31,,,,,24.581560283687942,,,,,,,,,,,,,,,23.352083333333336,25.59375,,,,,,,,,,23.966821808510637
2018-08-01,,,,,25.665034965034966,,,,,,,,,,,,,,,24.639583333333334,24.46875,,,,,,,,,,25.15230914918415
2018-08-02,,,,,26.319444444444443,,,,,,,,,,,,,,,25.329545454545453,29.231818181818184,,,,,,,,,,25.824494949494948
2018-08-03,,,,,26.408333333333335,,,,,,,,,,,,,,,25.943749999999998,33.014583333333334,,,,,,,,,,26.176041666666666
2018-08-04,,,,,24.509027777777778,,,,,,,,,,,,,,,26.070212765957447,32.82340425531915,,,,,,,,,,25.289620271867612
2018-08-05,,,,,22.925694444444446,,,,,,,,,,,,,,,26.43958333333333,32.983333333333334,,,,,,,,,,24.68263888888889
2018-08-06,,,,,23.34861111111111,,,,,,,,,,,,,,,26.433333333333334,32.8375,,,,,,,,,,24.890972222222224
2018-08-07,,,,,24.638686131386862,,,,,,,,,,,,,,,26.354347826086954,32.68260869565218,,,,,,,,,,25.496516978736906
2018-08-08,,,,,26.23006993006993,,,,,,,,,,,,,,,27.09130434782609,32.55,,,,,,,,,,26.66068713894801
2018-08-09,,,,,26.16111111111111,,,,,,,,,,,,,,,26.866666666666664,32.55416666666667,,,,,,,,,,26.513888888888886
2018-08-10,,,,,25.688888888888886,,,,,,,,,,,,,,,26.34166666666667,32.547916666666666,,,,,,,,,,26.015277777777776
2018-08-11,,,,,25.481944444444444,,,,,,,,,,,,,,,25.406521739130437,32.582608695652176,,,,,,,,,,25.44423309178744
2018-08-12,,,,,26.10486111111111,,,,,,,,,,,,,,,24.753191489361704,32.57021276595744,,,,,,,,,,25.42902630023641
2018-08-13,,,,,25.835664335664337,,,,,,,,,,,,,,,24.651063829787233,32.52340425531915,,,,,,,,,,25.243364082725783
2018-08-14,,,,,22.928472222222222,,,,,,,,,,,,,,,24.289361702127657,32.43191489361702,,,,,,,,,,23.608916962174938
2018-08-15,,,,,22.911805555555556,,,,,,,,,,,,,,,24.029787234042555,32.297872340425535,,,,,,,,,,23.470796394799056
2018-08-16,,,,,20.584615384615383,,,,,,,,,,,,,,,23.647916666666664,32.1375,,,,,,,,,,22.116266025641025
2018-08-17,,,,,22.117361111111112,,,,,,,,,,,,,,,22.814893617021276,32.06808510638298,,,,,,,,,,22.466127364066196
2018-08-18,,,,,24.2,,,,,,,,,,,,,,,24.0,31.8,,,,,,,,,,24.1
2018-08-19,,,,,25.47222222222222,,,,,,,,,,,,,,,25.472916666666666,31.370833333333334,,,,,,,,,,25.472569444444446
2018-08-20,,,,,25.893661971830987,,,,,,,,,,,,,,,26.055319148936167,31.217021276595744,,,,,,,,,,25.97449056038358
2018-08-21,,,,,25.706944444444446,,,,,,,,,,,,,,,26.29375,30.864583333333332,,,,,,,,,,26.000347222222224
2018-08-22,,,,,26.044055944055945,,,,,,,,,,,,,,,26.172916666666666,30.333333333333332,,,,,,,,,,26.108486305361303
2018-08-23,,,,,26.29861111111111,,,,,,,,,,,,,,,25.887234042553192,29.763829787234044,,,,,,,,,,26.09292257683215
2018-08-24,,,,,23.04397163120567,,,,,,,,,,,,,,,25.806250000000002,29.412499999999998,,,,,,,,,,24.425110815602835
2018-08-25,,,,,16.956338028169014,,,,,,,,,,,,,,,25.770833333333332,28.24791666666667,,,,,,,,,,21.36358568075117
2018-08-26,,,,,17.65347222222222,,,,,,,,,,,,,,,25.53125,27.152083333333334,,,,,,,,,,21.59236111111111
2018-08-27,,,,,19.31118881118881,,,,,,,,,,,,,,,25.174468085106383,26.34468085106383,,,,,,,,,,22.2428284481476
2018-08-28,,,,,18.830555555555556,,,,,,,,,,,,,,,25.06382978723404,25.059574468085106,,,,,,,,,,21.9471926713948
2018-08-29,,,,,19.327083333333334,,,,,,,,,,,,,,,24.746808510638296,23.272340425531915,,,,,,,,,,22.036945921985815
2018-08-30,,,,,19.772222222222222,,,,,,,,,,,,,,,24.704166666666666,22.20625,,,,,,,,,,22.238194444444446
2018-08-31,,,,,18.30909090909091,,,,,,,,,,,,,,,24.469565217391303,21.247826086956522,,,,,,,,,,21.389328063241106
2018-09-01,,,,,18.425694444444446,,,,,,,,,,,,,,,23.110416666666666,19.995833333333334,,,,,,,,,,20.768055555555556
2018-09-02,,,,,20.779861111111114,,,,,,,,,,,,,,,23.264583333333334,18.804166666666667,,,,,,,,,,22.022222222222226
2018-09-03,,,,,21.7986013986014,,,,,,,,,,,,,,,24.054166666666664,17.7625,,,,,,,,,,22.926384032634033
2018-09-04,,,,,20.675694444444446,,,,,,,,,,,,,,,24.320833333333336,16.777083333333334,,,,,,,,,,22.498263888888893
2018-09-05,,,,,20.765972222222224,,,,,,,,,,,,,,,24.085416666666664,15.845833333333333,,,,,,,,,,22.425694444444446
2018-09-06,,,,,18.12777777777778,,,,,,,,,,,,,,,23.72608695652174,14.941304347826087,,,,,,,,,,20.92693236714976
2018-09-07,,,,,18.172222222222224,,,,,,,,,,,,,,,23.18958333333333,14.285416666666668,,,,,,,,,,20.680902777777778
2018-09-08,,,,,18.857342657342656,,,,,,,,,,,,,,,22.03333333333333,13.972916666666668,,,,,,,,,,20.445337995337994
2018-09-09,,,,,19.268055555555556,,,,,,,,,,,,,,,20.474999999999998,13.916666666666666,,,,,,,,,,19.87152777777778
2018-09-10,,,,,20.583802816901407,,,,,,,,,,,,,,,19.541666666666668,13.847916666666668,,,,,,,,,,20.062734741784038
2018-09-11,,,,,21.742857142857144,,,,,,,,,,,,,,,19.23617021276596,13.725531914893617,,,,,,,,,,20.48951367781155
2018-09-12,,,,,21.816666666666666,,,,,,,,,,,,,,,19.625531914893617,13.706382978723402,,,,,,,,,,20.721099290780142
2018-09-13,,,,,21.81736111111111,,,,,,,,,,,,,,,19.87708333333333,13.924999999999999,,,,,,,,,,20.84722222222222
2018-09-14,,,,,21.72222222222222,,,,,,,,,,,,,,,20.04042553191489,14.348936170212765,,,,,,,,,,20.881323877068557
2018-09-15,,,,,21.554861111111112,,,,,,,,,,,,,,,20.304255319148936,14.702127659574469,,,,,,,,,,20.929558215130022
2018-09-16,,,,,21.44125874125874,,,,,,,,,,,,,,,20.939583333333335,14.864583333333334,,,,,,,,,,21.190421037296037
2018-09-17,,,,,21.369444444444444,,,,,,,,,,,,,,,21.566666666666666,14.866666666666667,,,,,,,,,,21.468055555555555
2018-09-18,,,,,21.3,,,,,,,,,,,,,,,21.7,14.9,,,,,,,,,,21.5
2018-09-19,,,,,21.605555555555554,,,,,,,,,,,,,,,21.645833333333332,15.554166666666667,,,,,,,,,,21.62569444444444
2018-09-20,,,,,21.232867132867135,,,,,,,,,,,,,,,21.55744680851064,15.74468085106383,,,,,,,,,,21.395156970688888
2018-09-21,,,,,21.679166666666667,,,,,,,,,,,,,,,21.34583333333333,16.122916666666665,,,,,,,,,,21.5125
2018-09-22,,,,,21.819014084507042,,,,,,,,,,,,,,,21.41875,16.9,,,,,,,,,,21.61888204225352
2018-09-23,,,,,22.08888888888889,,,,,,,,,,,,,,,21.261702127659575,17.582978723404256,,,,,,,,,,21.675295508274232
2018-09-24,,,,,22.207971014492752,,,,,,,,,,,,,,,20.775000000000002,17.991666666666667,,,,,,,,,,21.491485507246377
2018-09-25,,,,,21.92340425531915,,,,,,,,,,,,,,,20.235416666666666,18.308333333333334,,,,,,,,,,21.079410460992907
2018-09-26,,,,,22.047222222222224,,,,,,,,,,,,,,,19.8,18.65625,,,,,,,,,,20.923611111111114
2018-09-27,,,,,21.964335664335664,,,,,,,,,,,,,,,19.67872340425532,18.836170212765957,,,,,,,,,,20.821529534295493
2018-09-28,,,,,22.12777777777778,,,,,,,,,,,,,,,19.754166666666666,18.941666666666666,,,,,,,,,,20.94097222222222
2018-09-29,,,,,22.288194444444443,,,,,,,,,,,,,,,19.829166666666666,18.760416666666668,,,,,,,,,,21.058680555555554
2018-09-30,,,,,22.106250000000003,,,,,,,,,,,,,,,19.914583333333333,18.870833333333334,,,,,,,,,,21.010416666666668
2018-10-01,,,4.083333333333333,194.07638888888889,21.992361111111112,,0.3,,0.4,,,,,,,,,,,,,,,,,,,,,,21.992361111111112
2018-10-02,,,3.6690140845070425,203.38028169014083,21.890140845070423,,0.1,,0.2,,,,,,,,,,,,,,,,,,,,,,21.890140845070423
2018-10-03,,,3.4125874125874125,193.5734265734266,21.521678321678323,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,21.521678321678323
2018-10-04,,,4.572916666666667,168.88888888888889,21.279861111111114,,0.4,,0.6,,,,,,,,,,,,,,,,,,,,,,21.279861111111114
2018-10-05,,,6.035416666666666,136.35416666666666,21.45138888888889,,0.4,,0.6,,,,,,,,,,,,,,,,,,,,,,21.45138888888889
2018-10-06,,,7.0156716417910445,148.1492537313433,21.59328358208955,,2.3,,3.2,,,,,,,,,,,,,,,,,,,,,,21.59328358208955
2018-10-07,,,3.5277777777777777,163.47222222222223,20.928472222222222,,0.3,,0.4,,,,,,,,,,,,,,,,,,,,,,20.928472222222222
2018-10-08,,,4.889583333333333,188.5625,20.774305555555557,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,20.774305555555557
2018-10-09,,,5.869230769230769,143.65734265734267,21.018181818181816,,0.3,,0.4,,,,,,,,,,,,,,,,,,,,,,21.018181818181816
2018-10-10,,,6.172916666666667,192.53472222222223,20.79861111111111,,0.3,,0.4,,,,,,,,,,,,,,,,,,,,,,20.79861111111111
2018-10-11,,,5.384027777777778,195.83333333333334,19.793055555555554,,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,19.793055555555554
2018-10-12,,,4.780555555555555,171.04166666666666,19.245833333333334,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,19.245833333333334
2018-10-13,,,5.604195804195804,169.96503496503496,19.07062937062937,,0.3,,0.4,,,,,,,,,,,,,,,,,,,,,,19.07062937062937
2018-10-14,,,5.652482269503546,171.24113475177305,19.543262411347516,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,19.543262411347516
2018-10-15,,,3.818055555555555,175.51388888888889,19.329166666666666,,0.1,,0.2,,,,,,,,,,,,,,,,,,,,,,19.329166666666666
2018-10-16,,,4.390845070422535,226.59154929577466,19.00281690140845,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,19.00281690140845
2018-10-17,,,2.841666666666667,198.45138888888889,18.99791666666667,,0.1,,0.2,,,,,,,,,,,,,,,,,,,,,,18.99791666666667
2018-10-18,,,3.6868055555555554,193.98611111111111,19.356944444444444,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,19.356944444444444
2018-10-19,,,7.8,172.0,19.4,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,19.4
2018-10-20,,,2.8256944444444443,140.24305555555554,19.627083333333335,,0.3,,0.4,,,,,,,,,,,,,,,,,,,,,,19.627083333333335
2018-10-21,,,2.5145833333333334,167.125,19.764583333333334,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,19.764583333333334
2018-10-22,,,3.2173611111111113,167.18055555555554,19.893749999999997,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,19.893749999999997
2018-10-23,,,5.708333333333333,144.22222222222223,20.125,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,20.125
2018-10-24,,,4.741258741258742,189.0979020979021,19.75034965034965,,0.1,,0.2,,,,,,,,,,,,,,,,,,,,,,19.75034965034965
2018-10-25,,,4.004895104895105,190.78321678321677,19.253846153846155,,0.1,,0.2,,,,,,,,,,,,,,,,,,,,,,19.253846153846155
2018-10-26,,,4.229370629370629,163.36363636363637,18.916083916083917,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,18.916083916083917
2018-10-27,,,3.904861111111111,184.40972222222223,18.259027777777778,,0.3,,0.4,,,,,,,,,,,,,,,,,,,,,,18.259027777777778
2018-10-28,,,4.543055555555556,192.94444444444446,17.625694444444445,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,17.625694444444445
2018-10-29,,,4.261805555555556,197.5,17.061805555555555,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,17.061805555555555
2018-10-30,,,4.029166666666667,198.0,16.37777777777778,,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,16.37777777777778
2018-10-31,,,3.5244755244755246,187.28671328671328,16.26083916083916,,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,16.26083916083916
2018-11-01,,,3.7255813953488373,200.3953488372093,16.433333333333334,,0.4,,0.6,,,,,,,,,,,,,,,,,,,,,,16.433333333333334
2018-11-02,,,3.5555555555555554,156.06944444444446,16.81736111111111,,0.1,,0.2,,,,,,,,,,,,,,,,,,,,,,16.81736111111111
2018-11-03,,,3.96875,127.04861111111111,16.714583333333334,,0.1,,0.2,,,,,,,,,,,,,,,,,,,,,,16.714583333333334
2018-11-04,,,3.6979166666666665,162.57638888888889,16.695833333333333,,0.1,,0.2,,,,,,,,,,,,,,,,,,,,,,16.695833333333333
2018-11-05,,,4.281818181818181,152.32167832167832,16.815384615384616,,0.1,,0.2,,,,,,,,,,,,,,,,,,,,,,16.815384615384616
2018-11-06,,,3.738194444444444,146.5,16.95486111111111,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,16.95486111111111
2018-11-07,,,5.007638888888889,145.875,17.135416666666668,,0.3,,0.5,,,,,,,,,,,,,,,,,,,,,,17.135416666666668
2018-11-08,,,5.586111111111111,168.26388888888889,17.386805555555554,,0.6,,0.8,,,,,,,,,,,,,,,,,,,,,,17.386805555555554
2018-11-09,,,5.723611111111111,179.97916666666666,16.663888888888888,,0.5,,0.7,,,,,,,,,,,,,,,,,,,,,,16.663888888888888
2018-11-10,,,4.03125,192.04166666666666,16.047916666666666,,0.1,,0.2,,,,,,,,,,,,,,,,,,,,,,16.047916666666666
2018-11-11,,,4.715277777777778,140.01388888888889,16.09652777777778,,0.1,,0.2,,,,,,,,,,,,,,,,,,,,,,16.09652777777778
2018-11-12,,,4.595138888888889,161.57638888888889,16.17013888888889,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,16.17013888888889
2018-11-13,,,3.7180555555555554,133.00694444444446,16.36388888888889,,0.3,,0.5,,,,,,,,,,,,,,,,,,,,,,16.36388888888889
2018-11-14,,,3.3645833333333335,118.29166666666667,16.640972222222224,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,16.640972222222224
2018-11-15,,,4.413888888888889,151.63194444444446,16.752083333333335,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,16.752083333333335
2018-11-16,,,4.455555555555556,194.54166666666666,16.89236111111111,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,16.89236111111111
2018-11-17,,,4.626388888888889,162.15972222222223,16.713194444444444,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,16.713194444444444
2018-11-18,,,5.17112676056338,170.19014084507043,16.5443661971831,,0.2,,0.4,,,,,,,,,,,,,,,,,,,,,,16.5443661971831
2018-11-19,,,2.7,9.0,16.4,,0.1,,0.2,,,,,,,,,,,,,,,,,,,,,,16.4
2018-11-20,,,4.199999999999999,127.29166666666667,16.146527777777777,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,16.146527777777777
2018-11-21,,,4.401388888888889,171.20833333333334,16.110416666666666,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,16.110416666666666
2018-11-22,,,5.771527777777778,203.40277777777777,15.949305555555558,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,15.949305555555558
2018-11-23,,,5.131944444444445,202.01388888888889,15.715972222222222,,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,15.715972222222222
2018-11-24,,,5.7756944444444445,137.59027777777777,15.779166666666665,,0.3,,0.4,,,,,,,,,,,,,,,,,,,,,,15.779166666666665
2018-11-25,,,4.126388888888889,171.00694444444446,15.808333333333334,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,15.808333333333334
2018-11-26,,,4.895138888888889,193.56944444444446,15.674305555555556,,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,15.674305555555556
2018-11-27,,,3.6791666666666663,184.81944444444446,15.67847222222222,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,15.67847222222222
2018-11-28,,,3.904861111111111,155.14583333333334,15.663888888888888,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,15.663888888888888
2018-11-29,,,3.697222222222222,179.28472222222223,15.56736111111111,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,15.56736111111111
2018-11-30,,,3.280555555555556,165.02777777777777,15.604861111111111,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,15.604861111111111
2018-12-01,,,3.1576388888888887,189.99305555555554,15.656944444444443,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,15.656944444444443
2018-12-02,,,3.873426573426573,119.6013986013986,15.59020979020979,,0.2,,0.4,,,,,,,,,,,,,,,,,,,,,,15.59020979020979
2018-12-03,,,5.291608391608392,179.53846153846155,15.671328671328672,,0.5,,0.7,,,,,,,,,,,,,,,,,,,,,,15.671328671328672
2018-12-04,,,6.216666666666667,202.65277777777777,15.910416666666666,,0.2,,0.4,,,,,,,,,,,,,,,,,,,,,,15.910416666666666
2018-12-05,,,5.297916666666667,203.29166666666666,15.92013888888889,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,15.92013888888889
2018-12-06,,,5.6618055555555555,184.61111111111111,15.67361111111111,,0.3,,0.4,,,,,,,,,,,,,,,,,,,,,,15.67361111111111
2018-12-07,,,5.127083333333333,185.98611111111111,15.302083333333334,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,15.302083333333334
2018-12-08,,,4.963309352517985,177.98561151079136,14.753956834532376,,0.2,,0.4,,,,,,,,,,,,,,,,,,,,,,14.753956834532376
2018-12-09,,,4.353146853146853,199.13286713286712,14.399999999999999,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,14.399999999999999
2018-12-10,,,4.632167832167832,181.53846153846155,14.046853146853147,,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,14.046853146853147
2018-12-11,,,5.269444444444444,174.59722222222223,14.101388888888888,,0.3,,0.4,,,,,,,,,,,,,,,,,,,,,,14.101388888888888
2018-12-12,,,4.229166666666667,200.92361111111111,13.870138888888889,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,13.870138888888889
2018-12-13,,,4.320833333333334,186.46527777777777,13.507638888888888,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,13.507638888888888
2018-12-14,,,3.4930555555555554,203.30555555555554,13.338194444444445,,0.1,,0.2,,,,,,,,,,,,,,,,,,,,,,13.338194444444445
2018-12-15,,,3.2465277777777777,185.92361111111111,13.01736111111111,,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,13.01736111111111
2018-12-16,,,3.855555555555556,194.09027777777777,13.17986111111111,,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,13.17986111111111
2018-12-17,,,3.439583333333333,163.68055555555554,12.943055555555555,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,12.943055555555555
2018-12-18,,,3.3895833333333334,175.77083333333334,12.919444444444444,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,12.919444444444444
2018-12-19,,,3.459027777777778,176.54861111111111,13.037500000000001,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,13.037500000000001
2018-12-20,,,3.6,143.0,13.1,,0.1,,0.1,,,,,,,,,,,,,,,,,,,,,,13.1
