ctprvnNm,gugunNm,beachKoreanNm,ctprvnCode,gugunCode,stnpntCode,examinOdr,examinLcSeCode,coliDetectCn,entrcccsDetectCn,examinYear,examinDe,examinKnd,examinKndKor,stbltAt,examinLcDetail,la,lo,tempbtn,examinReExamCnt
부산,기장군,일광,04,01,001,4,A,200,32,2016,2016-08-09,2,개장중,적합,,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,4,B,160,5,2016,2016-08-09,2,개장중,적합,,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,4,C,210,21,2016,2016-08-09,2,개장중,적합,,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,3,A,10,<1,2016,2016-07-26,2,개장중,적합,,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,3,B,41,<1,2016,2016-07-26,2,개장중,적합,,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,3,C,41,21,2016,2016-07-26,2,개장중,적합,,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,2,A,330,85,2016,2016-07-19,2,개장중,적합,,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,2,B,410,90,2016,2016-07-19,2,개장중,적합,,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,2,C,180,66,2016,2016-07-19,2,개장중,적합,,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,1,A,11000,9900,2016,2016-07-11,2,개장중,부적합,,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,1,B,8700,5600,2016,2016-07-11,2,개장중,부적합,,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,1,C,13000,12000,2016,2016-07-11,2,개장중,부적합,,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,1,A,<1,5,2016,2016-05-12,1,개장전,적합,,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,1,B,670,233,2016,2016-05-12,1,개장전,적합,,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,1,C,10,<1,2016,2016-05-12,1,개장전,적합,,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,1,A,41,15,2017,2017-09-20,3,폐장후,적합,흰색3층건물,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,1,B,31,10,2017,2017-09-20,3,폐장후,적합,자연산횟집,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,1,C,62,21,2017,2017-09-20,3,폐장후,적합,동편화장실,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,8,A,97,21,2017,2017-08-23,2,개장중,적합,흰색3층건물,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,8,B,73,16,2017,2017-08-23,2,개장중,적합,자연산횟집,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,8,C,86,10,2017,2017-08-23,2,개장중,적합,동편화장실,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,7,A,52,26,2017,2017-08-17,2,개장중,적합,흰색3층건물,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,7,B,145,26,2017,2017-08-17,2,개장중,적합,자연산횟집,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,7,C,120,32,2017,2017-08-17,2,개장중,적합,동편화장실,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,6,A,197,10,2017,2017-08-11,2,개장중,적합,흰색3층건물,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,6,B,243,26,2017,2017-08-11,2,개장중,적합,자연산횟집,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,6,C,41,15,2017,2017-08-11,2,개장중,적합,동편화장실,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,5,A,134,26,2017,2017-08-02,2,개장중,적합,흰색3층건물,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,5,B,41,21,2017,2017-08-02,2,개장중,적합,자연산횟집,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,5,C,959,273,2017,2017-08-02,2,개장중,부적합,동편화장실,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,4,A,98,5,2017,2017-07-27,2,개장중,적합,흰색3층건물,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,4,B,109,10,2017,2017-07-27,2,개장중,적합,자연산횟집,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,4,C,97,37,2017,2017-07-27,2,개장중,적합,동편화장실,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,3,A,<1,<1,2017,2017-07-19,2,개장중,적합,흰색3층건물,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,3,B,<1,<1,2017,2017-07-19,2,개장중,적합,자연산횟집,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,3,C,<1,<1,2017,2017-07-19,2,개장중,적합,동편화장실,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,2,A,41,10,2017,2017-07-13,2,개장중,적합,흰색3층건물,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,2,B,52,21,2017,2017-07-13,2,개장중,적합,자연산횟집,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,2,C,341,93,2017,2017-07-13,2,개장중,적합,동편화장실,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,1,A,288,86,2017,2017-07-07,2,개장중,적합,흰색3층건물,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,1,B,581,171,2017,2017-07-07,2,개장중,부적합,자연산횟집,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,1,C,313,93,2017,2017-07-07,2,개장중,적합,동편화장실,35.2616260000,129.2336930000,상세보기,0
