date,examinLcDetail,ecoli_max,enterococcus_max,ecoli_exceed,enterococcus_exceed,any_exceed,precip_daily,temp_daily,wind_max,wind_dir,solar_radiation_sum,gijang_discharge_m3_day,jeonggwan_discharge_m3_day,munoseong_discharge_m3_day,임랑해수욕장_정점명,임랑해수욕장_정점코드,임랑해수욕장_유속(cm/s),임랑해수욕장_유향(deg),임랑해수욕장_수온(℃),임랑해수욕장_염분(PSU),임랑해수욕장_유의파고(m),임랑해수욕장_유의파주기(sec),임랑해수욕장_최대파고(m),임랑해수욕장_최대파주기(sec),임랑해수욕장_풍속(m/s),임랑해수욕장_풍향(deg),임랑해수욕장_기온(℃),임랑해수욕장_기압(hPa),임랑해수욕장_시정(m),year,month,is_weekend,precip_1d_lag,precip_2d_sum_lag,precip_3d_sum_lag,precip_5d_sum_lag,CSO_Flag_Rain,dry_days_count,temp_1d_lag,wind_max_1d_lag,solar_radiation_1d_lag,gijang_discharge_1d_lag,gijang_discharge_3d_mean,jeonggwan_discharge_1d_lag,jeonggwan_discharge_3d_mean,munoseong_discharge_1d_lag,munoseong_discharge_3d_mean,임랑해수욕장_정점명_1d_lag,임랑해수욕장_정점코드_1d_lag,임랑해수욕장_유속(cm/s)_1d_lag,임랑해수욕장_유향(deg)_1d_lag,임랑해수욕장_수온(℃)_1d_lag,임랑해수욕장_염분(PSU)_1d_lag,임랑해수욕장_유의파고(m)_1d_lag,임랑해수욕장_유의파주기(sec)_1d_lag,임랑해수욕장_최대파고(m)_1d_lag,임랑해수욕장_최대파주기(sec)_1d_lag,임랑해수욕장_풍속(m/s)_1d_lag,임랑해수욕장_풍향(deg)_1d_lag,임랑해수욕장_기온(℃)_1d_lag,임랑해수욕장_기압(hPa)_1d_lag,임랑해수욕장_시정(m)_1d_lag
2015-06-16,A,2300.0,420.0,True,True,1,1.2,20.8,11.4,108.0,15.25,22278.0,20941.0,468,,,,,,,,,,,,,,,,2015,6,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-16,B,2400.0,380.0,True,True,1,1.2,20.8,11.4,108.0,15.25,22278.0,20941.0,468,,,,,,,,,,,,,,,,2015,6,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-16,C,780.0,120.0,True,True,1,1.2,20.8,11.4,108.0,15.25,22278.0,20941.0,468,,,,,,,,,,,,,,,,2015,6,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-02,A,86.0,21.0,False,False,0,0.0,21.4,15.8,212.0,26.33,24178.0,20883.0,628,,,,,,,,,,,,,,,,2015,7,0,2.3,29.0,29.0,29.0,0,1,21.7,17.9,21.69,25617.0,24436.0,22248.0,21716.333333333332,633.0,606.6666666666666,,,,,,,,,,,,,,,
2015-07-02,B,98.0,5.0,False,False,0,0.0,21.4,15.8,212.0,26.33,24178.0,20883.0,628,,,,,,,,,,,,,,,,2015,7,0,2.3,29.0,29.0,29.0,0,1,21.7,17.9,21.69,25617.0,24436.0,22248.0,21716.333333333332,633.0,606.6666666666666,,,,,,,,,,,,,,,
2015-07-02,C,98.0,32.0,False,False,0,0.0,21.4,15.8,212.0,26.33,24178.0,20883.0,628,,,,,,,,,,,,,,,,2015,7,0,2.3,29.0,29.0,29.0,0,1,21.7,17.9,21.69,25617.0,24436.0,22248.0,21716.333333333332,633.0,606.6666666666666,,,,,,,,,,,,,,,
2015-07-16,A,20.0,5.0,False,False,0,0.0,20.9,33.3,21.0,13.85,21988.0,20254.0,678,,,,,,,,,,,,,,,,2015,7,0,0.0,0.0,0.9999999999999858,51.29999999999999,0,3,23.5,21.1,23.04,21787.0,23477.333333333332,23893.0,25888.0,687.0,791.6666666666666,,,,,,,,,,,,,,,
2015-07-16,B,31.0,10.0,False,False,0,0.0,20.9,33.3,21.0,13.85,21988.0,20254.0,678,,,,,,,,,,,,,,,,2015,7,0,0.0,0.0,0.9999999999999858,51.29999999999999,0,3,23.5,21.1,23.04,21787.0,23477.333333333332,23893.0,25888.0,687.0,791.6666666666666,,,,,,,,,,,,,,,
2015-07-16,C,20.0,15.0,False,False,0,0.0,20.9,33.3,21.0,13.85,21988.0,20254.0,678,,,,,,,,,,,,,,,,2015,7,0,0.0,0.0,0.9999999999999858,51.29999999999999,0,3,23.5,21.1,23.04,21787.0,23477.333333333332,23893.0,25888.0,687.0,791.6666666666666,,,,,,,,,,,,,,,
2015-07-28,A,10.0,5.0,False,False,0,0.8,27.2,11.3,237.0,20.79,27390.0,21068.0,499,,,,,,,,,,,,,,,,2015,7,0,0.7,0.6999999999999857,0.6999999999999857,5.699999999999986,0,0,26.6,16.1,23.57,26930.0,26676.0,21723.0,22550.333333333332,583.0,617.3333333333334,,,,,,,,,,,,,,,
2015-07-28,B,31.0,5.0,False,False,0,0.8,27.2,11.3,237.0,20.79,27390.0,21068.0,499,,,,,,,,,,,,,,,,2015,7,0,0.7,0.6999999999999857,0.6999999999999857,5.699999999999986,0,0,26.6,16.1,23.57,26930.0,26676.0,21723.0,22550.333333333332,583.0,617.3333333333334,,,,,,,,,,,,,,,
2015-07-28,C,41.0,21.0,False,False,0,0.8,27.2,11.3,237.0,20.79,27390.0,21068.0,499,,,,,,,,,,,,,,,,2015,7,0,0.7,0.6999999999999857,0.6999999999999857,5.699999999999986,0,0,26.6,16.1,23.57,26930.0,26676.0,21723.0,22550.333333333332,583.0,617.3333333333334,,,,,,,,,,,,,,,
2015-08-04,A,190.0,79.0,False,False,0,0.0,26.5,18.6,224.0,25.9,24182.0,20576.0,549,,,,,,,,,,,,,,,,2015,8,0,0.0,0.0,0.0,0.0,0,6,26.5,19.5,25.34,24902.0,25620.333333333332,20136.0,19321.0,680.0,664.3333333333334,,,,,,,,,,,,,,,
2015-08-04,B,20.0,150.0,False,True,1,0.0,26.5,18.6,224.0,25.9,24182.0,20576.0,549,,,,,,,,,,,,,,,,2015,8,0,0.0,0.0,0.0,0.0,0,6,26.5,19.5,25.34,24902.0,25620.333333333332,20136.0,19321.0,680.0,664.3333333333334,,,,,,,,,,,,,,,
2015-08-04,C,41.0,64.0,False,False,0,0.0,26.5,18.6,224.0,25.9,24182.0,20576.0,549,,,,,,,,,,,,,,,,2015,8,0,0.0,0.0,0.0,0.0,0,6,26.5,19.5,25.34,24902.0,25620.333333333332,20136.0,19321.0,680.0,664.3333333333334,,,,,,,,,,,,,,,
2015-09-21,A,75.0,10.0,False,False,0,0.0,20.9,13.6,55.0,19.27,26513.0,22731.0,558,,,,,,,,,,,,,,,,2015,9,0,0.0,0.0,0.5999999999999858,37.699999999999974,0,3,20.0,8.8,17.34,25875.0,24978.666666666668,24401.0,24888.666666666668,656.0,712.0,,,,,,,,,,,,,,,
2015-09-21,B,97.0,120.0,False,True,1,0.0,20.9,13.6,55.0,19.27,26513.0,22731.0,558,,,,,,,,,,,,,,,,2015,9,0,0.0,0.0,0.5999999999999858,37.699999999999974,0,3,20.0,8.8,17.34,25875.0,24978.666666666668,24401.0,24888.666666666668,656.0,712.0,,,,,,,,,,,,,,,
2015-09-21,C,1.0,1.0,False,False,0,0.0,20.9,13.6,55.0,19.27,26513.0,22731.0,558,,,,,,,,,,,,,,,,2015,9,0,0.0,0.0,0.5999999999999858,37.699999999999974,0,3,20.0,8.8,17.34,25875.0,24978.666666666668,24401.0,24888.666666666668,656.0,712.0,,,,,,,,,,,,,,,
2016-05-12,A,1.0,1.0,False,False,0,0.0,16.1,16.4,220.0,27.97,30487.0,22200.0,538,,,,,,,,,,,,,,,,2016,5,0,0.0,19.799999999999986,19.999999999999986,19.99999999999997,0,2,14.5,20.9,19.0,30342.0,28949.333333333332,22650.0,22413.0,569.0,647.6666666666666,,,,,,,,,,,,,,,
2016-05-12,B,30.0,26.0,False,False,0,0.0,16.1,16.4,220.0,27.97,30487.0,22200.0,538,,,,,,,,,,,,,,,,2016,5,0,0.0,19.799999999999986,19.999999999999986,19.99999999999997,0,2,14.5,20.9,19.0,30342.0,28949.333333333332,22650.0,22413.0,569.0,647.6666666666666,,,,,,,,,,,,,,,
2016-05-12,C,305.0,224.0,False,True,1,0.0,16.1,16.4,220.0,27.97,30487.0,22200.0,538,,,,,,,,,,,,,,,,2016,5,0,0.0,19.799999999999986,19.999999999999986,19.99999999999997,0,2,14.5,20.9,19.0,30342.0,28949.333333333332,22650.0,22413.0,569.0,647.6666666666666,,,,,,,,,,,,,,,
2016-07-11,A,570.0,330.0,True,True,1,4.0,24.6,14.6,168.0,10.13,31799.0,24131.0,892,,,,,,,,,,,,,,,,2016,7,0,0.6,0.5999999999999858,3.3999999999999857,7.899999999999971,1,0,25.1,10.1,20.64,32623.0,32775.333333333336,25302.0,24655.0,752.0,704.0,,,,,,,,,,,,,,,
2016-07-11,B,3100.0,1000.0,True,True,1,4.0,24.6,14.6,168.0,10.13,31799.0,24131.0,892,,,,,,,,,,,,,,,,2016,7,0,0.6,0.5999999999999858,3.3999999999999857,7.899999999999971,1,0,25.1,10.1,20.64,32623.0,32775.333333333336,25302.0,24655.0,752.0,704.0,,,,,,,,,,,,,,,
2016-07-11,C,52.0,43.0,False,False,0,4.0,24.6,14.6,168.0,10.13,31799.0,24131.0,892,,,,,,,,,,,,,,,,2016,7,0,0.6,0.5999999999999858,3.3999999999999857,7.899999999999971,1,0,25.1,10.1,20.64,32623.0,32775.333333333336,25302.0,24655.0,752.0,704.0,,,,,,,,,,,,,,,
2016-07-19,A,41.0,48.0,False,False,0,0.0,23.9,14.5,75.0,20.86,32355.0,24388.0,581,,,,,,,,,,,,,,,,2016,7,0,0.0,0.0,5.7999999999999865,7.399999999999972,0,3,24.3,9.2,22.82,32949.0,32508.0,24352.0,24978.0,717.0,762.0,,,,,,,,,,,,,,,
2016-07-19,B,20.0,32.0,False,False,0,0.0,23.9,14.5,75.0,20.86,32355.0,24388.0,581,,,,,,,,,,,,,,,,2016,7,0,0.0,0.0,5.7999999999999865,7.399999999999972,0,3,24.3,9.2,22.82,32949.0,32508.0,24352.0,24978.0,717.0,762.0,,,,,,,,,,,,,,,
2016-07-19,C,73.0,26.0,False,False,0,0.0,23.9,14.5,75.0,20.86,32355.0,24388.0,581,,,,,,,,,,,,,,,,2016,7,0,0.0,0.0,5.7999999999999865,7.399999999999972,0,3,24.3,9.2,22.82,32949.0,32508.0,24352.0,24978.0,717.0,762.0,,,,,,,,,,,,,,,
2016-07-26,A,170.0,170.0,False,True,1,1.5,27.0,16.3,222.0,21.32,29647.0,24414.0,593,,,,,,,,,,,,,,,,2016,7,0,17.1,17.099999999999987,17.099999999999987,17.099999999999973,0,0,26.7,8.1,16.75,29253.0,29363.333333333332,22871.0,23192.666666666668,692.0,673.0,,,,,,,,,,,,,,,
2016-07-26,B,470.0,240.0,False,True,1,1.5,27.0,16.3,222.0,21.32,29647.0,24414.0,593,,,,,,,,,,,,,,,,2016,7,0,17.1,17.099999999999987,17.099999999999987,17.099999999999973,0,0,26.7,8.1,16.75,29253.0,29363.333333333332,22871.0,23192.666666666668,692.0,673.0,,,,,,,,,,,,,,,
2016-07-26,C,62.0,10.0,False,False,0,1.5,27.0,16.3,222.0,21.32,29647.0,24414.0,593,,,,,,,,,,,,,,,,2016,7,0,17.1,17.099999999999987,17.099999999999987,17.099999999999973,0,0,26.7,8.1,16.75,29253.0,29363.333333333332,22871.0,23192.666666666668,692.0,673.0,,,,,,,,,,,,,,,
2016-08-09,A,200.0,32.0,False,False,0,1.5,27.3,17.6,37.0,19.25,26785.0,21844.0,428,,,,,,,,,,,,,,,,2016,8,0,1.1,1.0999999999999877,1.0999999999999859,1.89999999999997,0,0,28.9,11.1,23.13,27038.0,28325.0,23464.0,23386.666666666668,520.0,562.6666666666666,,,,,,,,,,,,,,,
2016-08-09,B,160.0,5.0,False,False,0,1.5,27.3,17.6,37.0,19.25,26785.0,21844.0,428,,,,,,,,,,,,,,,,2016,8,0,1.1,1.0999999999999877,1.0999999999999859,1.89999999999997,0,0,28.9,11.1,23.13,27038.0,28325.0,23464.0,23386.666666666668,520.0,562.6666666666666,,,,,,,,,,,,,,,
2016-08-09,C,210.0,21.0,False,False,0,1.5,27.3,17.6,37.0,19.25,26785.0,21844.0,428,,,,,,,,,,,,,,,,2016,8,0,1.1,1.0999999999999877,1.0999999999999859,1.89999999999997,0,0,28.9,11.1,23.13,27038.0,28325.0,23464.0,23386.666666666668,520.0,562.6666666666666,,,,,,,,,,,,,,,
2016-08-17,A,31.0,10.0,False,False,0,0.1,27.4,10.6,44.0,22.24,25033.0,22148.0,564,,,,,,,,,,,,,,,,2016,8,0,60.5,68.69999999999999,68.69999999999999,70.39999999999996,0,0,26.8,17.1,11.0,25266.0,26478.666666666668,23258.0,22869.0,560.0,657.0,,,,,,,,,,,,,,,
2016-08-17,B,320.0,480.0,False,True,1,0.1,27.4,10.6,44.0,22.24,25033.0,22148.0,564,,,,,,,,,,,,,,,,2016,8,0,60.5,68.69999999999999,68.69999999999999,70.39999999999996,0,0,26.8,17.1,11.0,25266.0,26478.666666666668,23258.0,22869.0,560.0,657.0,,,,,,,,,,,,,,,
2016-08-17,C,220.0,410.0,False,True,1,0.1,27.4,10.6,44.0,22.24,25033.0,22148.0,564,,,,,,,,,,,,,,,,2016,8,0,60.5,68.69999999999999,68.69999999999999,70.39999999999996,0,0,26.8,17.1,11.0,25266.0,26478.666666666668,23258.0,22869.0,560.0,657.0,,,,,,,,,,,,,,,
2016-08-22,A,110.0,49.0,False,False,0,0.0,27.1,15.2,30.0,21.47,25227.0,22659.0,694,,,,,,,,,,,,,,,,2016,8,0,0.0,0.0,0.0,0.09999999999997158,0,5,27.2,17.4,20.41,25790.0,25742.0,21915.0,22597.666666666668,696.0,653.0,,,,,,,,,,,,,,,
2016-08-22,B,74.0,37.0,False,False,0,0.0,27.1,15.2,30.0,21.47,25227.0,22659.0,694,,,,,,,,,,,,,,,,2016,8,0,0.0,0.0,0.0,0.09999999999997158,0,5,27.2,17.4,20.41,25790.0,25742.0,21915.0,22597.666666666668,696.0,653.0,,,,,,,,,,,,,,,
2016-08-22,C,10.0,21.0,False,False,0,0.0,27.1,15.2,30.0,21.47,25227.0,22659.0,694,,,,,,,,,,,,,,,,2016,8,0,0.0,0.0,0.0,0.09999999999997158,0,5,27.2,17.4,20.41,25790.0,25742.0,21915.0,22597.666666666668,696.0,653.0,,,,,,,,,,,,,,,
2016-10-04,A,130.0,32.0,False,False,0,0.2,22.0,24.7,36.0,14.98,30621.0,25079.0,677,,,,,,,,,,,,,,,,2016,10,0,0.3,2.499999999999986,10.599999999999985,48.89999999999997,0,0,23.8,16.9,13.54,29321.0,30989.0,24723.0,25995.333333333332,846.0,812.3333333333334,,,,,,,,,,,,,,,
2016-10-04,B,150.0,,False,False,0,0.2,22.0,24.7,36.0,14.98,30621.0,25079.0,677,,,,,,,,,,,,,,,,2016,10,0,0.3,2.499999999999986,10.599999999999985,48.89999999999997,0,0,23.8,16.9,13.54,29321.0,30989.0,24723.0,25995.333333333332,846.0,812.3333333333334,,,,,,,,,,,,,,,
2016-10-04,C,220.0,,False,False,0,0.2,22.0,24.7,36.0,14.98,30621.0,25079.0,677,,,,,,,,,,,,,,,,2016,10,0,0.3,2.499999999999986,10.599999999999985,48.89999999999997,0,0,23.8,16.9,13.54,29321.0,30989.0,24723.0,25995.333333333332,846.0,812.3333333333334,,,,,,,,,,,,,,,
2017-05-15,A,30.0,16.0,False,False,0,0.0,18.2,20.7,276.0,26.78,25048.0,24251.0,668,,,,,,,,,,,,,,,,2017,5,0,0.0,0.0,23.299999999999986,23.499999999999964,0,3,18.4,19.8,27.68,27284.0,27744.0,23393.0,23757.666666666668,747.0,744.3333333333334,,,,,,,,,,,,,,,
2017-05-15,B,109.0,66.0,False,False,0,0.0,18.2,20.7,276.0,26.78,25048.0,24251.0,668,,,,,,,,,,,,,,,,2017,5,0,0.0,0.0,23.299999999999986,23.499999999999964,0,3,18.4,19.8,27.68,27284.0,27744.0,23393.0,23757.666666666668,747.0,744.3333333333334,,,,,,,,,,,,,,,
2017-05-15,C,41.0,21.0,False,False,0,0.0,18.2,20.7,276.0,26.78,25048.0,24251.0,668,,,,,,,,,,,,,,,,2017,5,0,0.0,0.0,23.299999999999986,23.499999999999964,0,3,18.4,19.8,27.68,27284.0,27744.0,23393.0,23757.666666666668,747.0,744.3333333333334,,,,,,,,,,,,,,,
2017-07-07,A,63.0,10.0,False,False,0,2.6,25.2,22.5,226.0,11.02,23821.0,23461.0,522,,,,,,,,,,,,,,,,2017,7,0,2.1,5.39999999999999,15.099999999999985,18.899999999999963,0,0,25.0,18.9,16.41,24546.0,27946.333333333332,23832.0,25093.666666666668,628.0,758.0,,,,,,,,,,,,,,,
2017-07-07,B,275.0,26.0,False,False,0,2.6,25.2,22.5,226.0,11.02,23821.0,23461.0,522,,,,,,,,,,,,,,,,2017,7,0,2.1,5.39999999999999,15.099999999999985,18.899999999999963,0,0,25.0,18.9,16.41,24546.0,27946.333333333332,23832.0,25093.666666666668,628.0,758.0,,,,,,,,,,,,,,,
2017-07-07,C,146.0,16.0,False,False,0,2.6,25.2,22.5,226.0,11.02,23821.0,23461.0,522,,,,,,,,,,,,,,,,2017,7,0,2.1,5.39999999999999,15.099999999999985,18.899999999999963,0,0,25.0,18.9,16.41,24546.0,27946.333333333332,23832.0,25093.666666666668,628.0,758.0,,,,,,,,,,,,,,,
2017-07-13,A,195.0,85.0,False,False,0,0.0,27.2,19.0,228.0,27.54,24677.0,23788.0,644,,,,,,,,,,,,,,,,2017,7,0,0.0,1.2999999999999894,5.599999999999985,7.799999999999964,0,2,27.8,16.3,26.42,24259.0,25450.0,25175.0,23780.666666666668,593.0,587.3333333333334,,,,,,,,,,,,,,,
2017-07-13,B,31.0,10.0,False,False,0,0.0,27.2,19.0,228.0,27.54,24677.0,23788.0,644,,,,,,,,,,,,,,,,2017,7,0,0.0,1.2999999999999894,5.599999999999985,7.799999999999964,0,2,27.8,16.3,26.42,24259.0,25450.0,25175.0,23780.666666666668,593.0,587.3333333333334,,,,,,,,,,,,,,,
2017-07-13,C,20.0,5.0,False,False,0,0.0,27.2,19.0,228.0,27.54,24677.0,23788.0,644,,,,,,,,,,,,,,,,2017,7,0,0.0,1.2999999999999894,5.599999999999985,7.799999999999964,0,2,27.8,16.3,26.42,24259.0,25450.0,25175.0,23780.666666666668,593.0,587.3333333333334,,,,,,,,,,,,,,,
2017-07-19,A,74.0,10.0,False,False,0,0.1,27.6,12.9,182.0,26.33,23864.0,24117.0,603,,,,,,,,,,,,,,,,2017,7,0,8.7,9.99999999999999,10.199999999999985,12.499999999999964,0,0,27.3,15.8,18.63,26683.0,26062.0,23526.0,23583.333333333332,468.0,624.0,,,,,,,,,,,,,,,
2017-07-19,B,52.0,1.0,False,False,0,0.1,27.6,12.9,182.0,26.33,23864.0,24117.0,603,,,,,,,,,,,,,,,,2017,7,0,8.7,9.99999999999999,10.199999999999985,12.499999999999964,0,0,27.3,15.8,18.63,26683.0,26062.0,23526.0,23583.333333333332,468.0,624.0,,,,,,,,,,,,,,,
2017-07-19,C,41.0,1.0,False,False,0,0.1,27.6,12.9,182.0,26.33,23864.0,24117.0,603,,,,,,,,,,,,,,,,2017,7,0,8.7,9.99999999999999,10.199999999999985,12.499999999999964,0,0,27.3,15.8,18.63,26683.0,26062.0,23526.0,23583.333333333332,468.0,624.0,,,,,,,,,,,,,,,
2017-07-27,A,20.0,1.0,False,False,0,0.0,24.8,15.5,38.0,26.68,22681.0,23157.0,690,,,,,,,,,,,,,,,,2017,7,0,0.4,16.899999999999988,23.899999999999984,24.399999999999963,0,1,25.1,27.8,24.93,23325.0,24361.333333333332,21610.0,23038.666666666668,614.0,696.6666666666666,,,,,,,,,,,,,,,
2017-07-27,B,20.0,10.0,False,False,0,0.0,24.8,15.5,38.0,26.68,22681.0,23157.0,690,,,,,,,,,,,,,,,,2017,7,0,0.4,16.899999999999988,23.899999999999984,24.399999999999963,0,1,25.1,27.8,24.93,23325.0,24361.333333333332,21610.0,23038.666666666668,614.0,696.6666666666666,,,,,,,,,,,,,,,
2017-07-27,C,10.0,5.0,False,False,0,0.0,24.8,15.5,38.0,26.68,22681.0,23157.0,690,,,,,,,,,,,,,,,,2017,7,0,0.4,16.899999999999988,23.899999999999984,24.399999999999963,0,1,25.1,27.8,24.93,23325.0,24361.333333333332,21610.0,23038.666666666668,614.0,696.6666666666666,,,,,,,,,,,,,,,
2017-08-02,A,185.0,49.0,False,False,0,0.0,26.0,17.7,41.0,23.38,24070.0,22610.0,498,,,,,,,,,,,,,,,,2017,8,0,0.0,6.1999999999999895,6.199999999999986,6.799999999999964,0,2,26.2,15.0,21.0,22966.0,23711.333333333332,23188.0,22986.0,594.0,609.0,,,,,,,,,,,,,,,
2017-08-02,B,97.0,37.0,False,False,0,0.0,26.0,17.7,41.0,23.38,24070.0,22610.0,498,,,,,,,,,,,,,,,,2017,8,0,0.0,6.1999999999999895,6.199999999999986,6.799999999999964,0,2,26.2,15.0,21.0,22966.0,23711.333333333332,23188.0,22986.0,594.0,609.0,,,,,,,,,,,,,,,
2017-08-02,C,10.0,1.0,False,False,0,0.0,26.0,17.7,41.0,23.38,24070.0,22610.0,498,,,,,,,,,,,,,,,,2017,8,0,0.0,6.1999999999999895,6.199999999999986,6.799999999999964,0,2,26.2,15.0,21.0,22966.0,23711.333333333332,23188.0,22986.0,594.0,609.0,,,,,,,,,,,,,,,
2017-08-11,A,52.0,16.0,False,False,0,1.0,26.5,17.6,14.0,18.67,23801.0,23133.0,623,,,,,,,,,,,,,,,,2017,8,0,10.5,34.499999999999986,35.499999999999986,39.79999999999997,0,0,27.2,15.8,13.44,22891.0,24273.333333333332,23642.0,24000.0,763.0,747.6666666666666,,,,,,,,,,,,,,,
2017-08-11,B,75.0,21.0,False,False,0,1.0,26.5,17.6,14.0,18.67,23801.0,23133.0,623,,,,,,,,,,,,,,,,2017,8,0,10.5,34.499999999999986,35.499999999999986,39.79999999999997,0,0,27.2,15.8,13.44,22891.0,24273.333333333332,23642.0,24000.0,763.0,747.6666666666666,,,,,,,,,,,,,,,
2017-08-11,C,10.0,1.0,False,False,0,1.0,26.5,17.6,14.0,18.67,23801.0,23133.0,623,,,,,,,,,,,,,,,,2017,8,0,10.5,34.499999999999986,35.499999999999986,39.79999999999997,0,0,27.2,15.8,13.44,22891.0,24273.333333333332,23642.0,24000.0,763.0,747.6666666666666,,,,,,,,,,,,,,,
2017-08-17,A,20.0,10.0,False,False,0,4.6,25.6,14.3,42.0,17.43,26430.0,23391.0,624,,,,,,,,,,,,,,,,2017,8,0,5.7,12.399999999999986,111.19999999999999,112.39999999999996,1,0,25.9,20.2,14.99,27590.0,28990.0,24329.0,24446.333333333332,533.0,692.6666666666666,,,,,,,,,,,,,,,
2017-08-17,B,30.0,5.0,False,False,0,4.6,25.6,14.3,42.0,17.43,26430.0,23391.0,624,,,,,,,,,,,,,,,,2017,8,0,5.7,12.399999999999986,111.19999999999999,112.39999999999996,1,0,25.9,20.2,14.99,27590.0,28990.0,24329.0,24446.333333333332,533.0,692.6666666666666,,,,,,,,,,,,,,,
2017-08-17,C,20.0,10.0,False,False,0,4.6,25.6,14.3,42.0,17.43,26430.0,23391.0,624,,,,,,,,,,,,,,,,2017,8,0,5.7,12.399999999999986,111.19999999999999,112.39999999999996,1,0,25.9,20.2,14.99,27590.0,28990.0,24329.0,24446.333333333332,533.0,692.6666666666666,,,,,,,,,,,,,,,
2017-08-23,A,228.0,21.0,False,False,0,0.1,28.5,22.2,231.0,18.57,26814.0,25117.0,603,,,,,,,,,,,,,,,,2017,8,0,8.5,16.399999999999984,20.799999999999986,26.299999999999955,0,0,26.9,23.2,15.33,27176.0,27032.666666666668,26464.0,24784.666666666668,509.0,575.3333333333334,,,,,,,,,,,,,,,
2017-08-23,B,52.0,5.0,False,False,0,0.1,28.5,22.2,231.0,18.57,26814.0,25117.0,603,,,,,,,,,,,,,,,,2017,8,0,8.5,16.399999999999984,20.799999999999986,26.299999999999955,0,0,26.9,23.2,15.33,27176.0,27032.666666666668,26464.0,24784.666666666668,509.0,575.3333333333334,,,,,,,,,,,,,,,
2017-08-23,C,41.0,5.0,False,False,0,0.1,28.5,22.2,231.0,18.57,26814.0,25117.0,603,,,,,,,,,,,,,,,,2017,8,0,8.5,16.399999999999984,20.799999999999986,26.299999999999955,0,0,26.9,23.2,15.33,27176.0,27032.666666666668,26464.0,24784.666666666668,509.0,575.3333333333334,,,,,,,,,,,,,,,
2017-09-20,A,31.0,15.0,False,False,0,0.0,22.4,17.9,273.0,12.99,25867.0,22338.0,720,,,,,,,,,,,,,,,,2017,9,0,0.0,0.0,12.0,12.499999999999972,0,3,22.9,20.2,18.5,26426.0,27525.666666666668,23050.0,23865.666666666668,662.0,789.3333333333334,,,,,,,,,,,,,,,
2017-09-20,B,31.0,5.0,False,False,0,0.0,22.4,17.9,273.0,12.99,25867.0,22338.0,720,,,,,,,,,,,,,,,,2017,9,0,0.0,0.0,12.0,12.499999999999972,0,3,22.9,20.2,18.5,26426.0,27525.666666666668,23050.0,23865.666666666668,662.0,789.3333333333334,,,,,,,,,,,,,,,
2017-09-20,C,132.0,43.0,False,False,0,0.0,22.4,17.9,273.0,12.99,25867.0,22338.0,720,,,,,,,,,,,,,,,,2017,9,0,0.0,0.0,12.0,12.499999999999972,0,3,22.9,20.2,18.5,26426.0,27525.666666666668,23050.0,23865.666666666668,662.0,789.3333333333334,,,,,,,,,,,,,,,
2018-06-04,A,1.0,5.0,False,False,0,0.0,22.0,16.1,224.0,22.71,26335.0,23568.0,723,,,,,,,,,,,,,,,,2018,6,0,0.0,0.0,0.0,2.1999999999999718,0,5,22.2,16.6,23.17,27813.0,28051.666666666668,23388.0,23471.333333333332,872.0,802.3333333333334,,,,,,,,,,,,,,,
2018-06-04,B,1.0,1.0,False,False,0,0.0,22.0,16.1,224.0,22.71,26335.0,23568.0,723,,,,,,,,,,,,,,,,2018,6,0,0.0,0.0,0.0,2.1999999999999718,0,5,22.2,16.6,23.17,27813.0,28051.666666666668,23388.0,23471.333333333332,872.0,802.3333333333334,,,,,,,,,,,,,,,
2018-06-04,C,74.0,48.0,False,False,0,0.0,22.0,16.1,224.0,22.71,26335.0,23568.0,723,,,,,,,,,,,,,,,,2018,6,0,0.0,0.0,0.0,2.1999999999999718,0,5,22.2,16.6,23.17,27813.0,28051.666666666668,23388.0,23471.333333333332,872.0,802.3333333333334,,,,,,,,,,,,,,,
2019-06-17,A,73.0,21.0,False,False,0,1.1,20.5,16.4,214.0,21.14,26303.0,24484.0,1029,,,21.427573529411767,178.1985294117647,20.64378676470588,32.4802205882353,1.67,9.38860294117647,2.25,10.118382352941175,10.8,223.9558823529412,19.95110294117647,1011.814338235294,,2019,6,0,2.0,16.699999999999985,26.2,26.19999999999996,0,0,19.1,16.4,19.32,26868.0,26841.333333333332,26270.0,25147.0,1219.0,1072.6666666666667,,,27.901769911504427,210.7797356828194,20.69546255506608,32.34713656387665,1.16,6.08590308370044,1.74,6.02863436123348,7.9,133.1762114537445,19.27092511013216,1006.5290748898678,
2019-06-17,B,480.0,106.0,False,True,1,1.1,20.5,16.4,214.0,21.14,26303.0,24484.0,1029,,,21.427573529411767,178.1985294117647,20.64378676470588,32.4802205882353,1.67,9.38860294117647,2.25,10.118382352941175,10.8,223.9558823529412,19.95110294117647,1011.814338235294,,2019,6,0,2.0,16.699999999999985,26.2,26.19999999999996,0,0,19.1,16.4,19.32,26868.0,26841.333333333332,26270.0,25147.0,1219.0,1072.6666666666667,,,27.901769911504427,210.7797356828194,20.69546255506608,32.34713656387665,1.16,6.08590308370044,1.74,6.02863436123348,7.9,133.1762114537445,19.27092511013216,1006.5290748898678,
