date,examinLcDetail,distance_to_outfall,ecoli,any_exceed,precipitation_mm,temperature_2m,wind_speed_m_s,precip_1d_lag,precip_3d_sum_lag,precip_5d_sum_lag,temp_1d_lag,temp_daily,wind_speed_1d_lag,month,is_summer,정관사업단_vol,정관사업단_vol_1d_lag,정관사업단_vol_3d_sum_lag,log_ecoli
2016-07-11,,1.0,570.0,1,4.5,24.90416666666667,7.058333333333334,0.0,2.7,5.2,25.425,24.90416666666667,5.341666666666666,7.0,1.0,24131.0,25302.0,73965.0,6.3473892096560105
2016-07-11,,1.0,3100.0,1,4.5,24.90416666666667,7.058333333333334,0.0,2.7,5.2,25.425,24.90416666666667,5.341666666666666,7.0,1.0,24131.0,25302.0,73965.0,8.03947991910045
2016-07-11,,1.0,52.0,0,4.5,24.90416666666667,7.058333333333334,0.0,2.7,5.2,25.425,24.90416666666667,5.341666666666666,7.0,1.0,24131.0,25302.0,73965.0,3.970291913552122
2016-05-12,,1.0,1.0,0,0.0,16.508333333333333,9.904166666666667,0.0,21.2,21.2,14.879166666666668,16.508333333333333,9.083333333333334,5.0,0.0,22200.0,22650.0,67239.0,0.6931471805599453
2016-05-12,,1.0,30.0,0,0.0,16.508333333333333,9.904166666666667,0.0,21.2,21.2,14.879166666666668,16.508333333333333,9.083333333333334,5.0,0.0,22200.0,22650.0,67239.0,3.4339872044851463
2016-05-12,,1.0,305.0,0,0.0,16.508333333333333,9.904166666666667,0.0,21.2,21.2,14.879166666666668,16.508333333333333,9.083333333333334,5.0,0.0,22200.0,22650.0,67239.0,5.723585101952381
2017-09-20,서편주차장,1.0,31.0,0,0.0,22.554166666666664,11.441666666666668,0.1,8.0,8.4,22.645833333333332,22.554166666666664,11.541666666666666,9.0,0.0,22338.0,23050.0,71597.0,3.4657359027997265
2017-09-20,중앙주차장,0.5,31.0,0,0.0,22.554166666666664,11.441666666666668,0.1,8.0,8.4,22.645833333333332,22.554166666666664,11.541666666666666,9.0,0.0,22338.0,23050.0,71597.0,3.4657359027997265
2017-09-20,정훈희카페(꽃밭에서),0.0,132.0,0,0.0,22.554166666666664,11.441666666666668,0.1,8.0,8.4,22.645833333333332,22.554166666666664,11.541666666666666,9.0,0.0,22338.0,23050.0,71597.0,4.890349128221754
2017-08-23,서편주차장,1.0,228.0,0,1.1,28.116666666666664,16.125,12.7,28.6,32.0,26.6125,28.116666666666664,15.291666666666666,8.0,1.0,25117.0,26464.0,74354.0,5.43372200355424
2017-08-23,중앙주차장,0.5,52.0,0,1.1,28.116666666666664,16.125,12.7,28.6,32.0,26.6125,28.116666666666664,15.291666666666666,8.0,1.0,25117.0,26464.0,74354.0,3.970291913552122
2017-08-23,정훈희카페(꽃밭에서),0.0,41.0,0,1.1,28.116666666666664,16.125,12.7,28.6,32.0,26.6125,28.116666666666664,15.291666666666666,8.0,1.0,25117.0,26464.0,74354.0,3.7376696182833684
2017-08-17,서편주차장,1.0,20.0,0,6.7,25.704166666666666,9.225,6.8,118.7,121.7,25.791666666666668,25.704166666666666,8.575000000000001,8.0,1.0,23391.0,24329.0,73339.0,3.044522437723423
2017-08-17,중앙주차장,0.5,30.0,0,6.7,25.704166666666666,9.225,6.8,118.7,121.7,25.791666666666668,25.704166666666666,8.575000000000001,8.0,1.0,23391.0,24329.0,73339.0,3.4339872044851463
2017-08-17,정훈희카페(꽃밭에서),0.0,20.0,0,6.7,25.704166666666666,9.225,6.8,118.7,121.7,25.791666666666668,25.704166666666666,8.575000000000001,8.0,1.0,23391.0,24329.0,73339.0,3.044522437723423
2017-08-11,서편주차장,1.0,52.0,0,2.3000000000000003,26.412499999999998,12.75,5.9,31.200000000000003,37.1,27.041666666666668,26.412499999999998,6.316666666666666,8.0,1.0,23133.0,23642.0,72000.0,3.970291913552122
2017-08-11,중앙주차장,0.5,75.0,0,2.3000000000000003,26.412499999999998,12.75,5.9,31.200000000000003,37.1,27.041666666666668,26.412499999999998,6.316666666666666,8.0,1.0,23133.0,23642.0,72000.0,4.330733340286331
2017-08-11,정훈희카페(꽃밭에서),0.0,10.0,0,2.3000000000000003,26.412499999999998,12.75,5.9,31.200000000000003,37.1,27.041666666666668,26.412499999999998,6.316666666666666,8.0,1.0,23133.0,23642.0,72000.0,2.3978952727983707
2017-08-02,서편주차장,1.0,185.0,0,0.0,25.912499999999998,14.645833333333334,0.0,5.0000000000000036,5.0000000000000036,26.295833333333334,25.912499999999998,10.416666666666666,8.0,1.0,22610.0,23188.0,68958.0,5.225746673713202
2017-08-02,중앙주차장,0.5,97.0,0,0.0,25.912499999999998,14.645833333333334,0.0,5.0000000000000036,5.0000000000000036,26.295833333333334,25.912499999999998,10.416666666666666,8.0,1.0,22610.0,23188.0,68958.0,4.584967478670572
