date,examinLcDetail,distance_to_outfall,ecoli,any_exceed,precipitation_mm,temperature_2m,wind_speed_m_s,wind_direction_deg,precip_1d_lag,precip_3d_sum_lag,precip_5d_sum_lag,temp_1d_lag,temp_daily,wind_speed_1d_lag,wind_dir_1d_lag,month,is_summer,수영사업단_vol,수영사업단_vol_1d_lag,수영사업단_vol_3d_sum_lag,기장사업소_vol,기장사업소_vol_1d_lag,기장사업소_vol_3d_sum_lag,log_ecoli
2015-07-28,,0.0,52.0,0,0.8,27.287499999999998,2.7847244500000006,239.29166666666666,0.2,0.2,12.6,26.712500000000002,27.287499999999998,2.5659742750000003,256.875,7,1,379771.0,399760.0,1287750.0,27390.0,26930.0,80028.0,3.970291913552122
2015-07-28,,0.0,20.0,0,0.8,27.287499999999998,2.7847244500000006,239.29166666666666,0.2,0.2,12.6,26.712500000000002,27.287499999999998,2.5659742750000003,256.875,7,1,379771.0,399760.0,1287750.0,27390.0,26930.0,80028.0,3.044522437723423
2015-07-28,,0.0,31.0,0,0.8,27.287499999999998,2.7847244500000006,239.29166666666666,0.2,0.2,12.6,26.712500000000002,27.287499999999998,2.5659742750000003,256.875,7,1,379771.0,399760.0,1287750.0,27390.0,26930.0,80028.0,3.4657359027997265
2015-07-28,,0.0,270.0,0,0.8,27.287499999999998,2.7847244500000006,239.29166666666666,0.2,0.2,12.6,26.712500000000002,27.287499999999998,2.5659742750000003,256.875,7,1,379771.0,399760.0,1287750.0,27390.0,26930.0,80028.0,5.602118820879701
2015-07-28,,0.0,440.0,0,0.8,27.287499999999998,2.7847244500000006,239.29166666666666,0.2,0.2,12.6,26.712500000000002,27.287499999999998,2.5659742750000003,256.875,7,1,379771.0,399760.0,1287750.0,27390.0,26930.0,80028.0,6.089044875446846
2015-07-20,,0.0,120.0,0,1.2,23.245833333333334,3.690975175,42.041666666666664,1.2,6.7,6.7,22.349999999999998,23.245833333333334,2.9606505166666666,45.708333333333336,7,1,382088.0,363506.0,1095695.0,24332.0,25845.0,74236.0,4.795790545596741
2015-07-20,,0.0,20.0,0,1.2,23.245833333333334,3.690975175,42.041666666666664,1.2,6.7,6.7,22.349999999999998,23.245833333333334,2.9606505166666666,45.708333333333336,7,1,382088.0,363506.0,1095695.0,24332.0,25845.0,74236.0,3.044522437723423
2015-07-20,,0.0,96.0,0,1.2,23.245833333333334,3.690975175,42.041666666666664,1.2,6.7,6.7,22.349999999999998,23.245833333333334,2.9606505166666666,45.708333333333336,7,1,382088.0,363506.0,1095695.0,24332.0,25845.0,74236.0,4.574710978503383
2015-07-20,,0.0,41.0,0,1.2,23.245833333333334,3.690975175,42.041666666666664,1.2,6.7,6.7,22.349999999999998,23.245833333333334,2.9606505166666666,45.708333333333336,7,1,382088.0,363506.0,1095695.0,24332.0,25845.0,74236.0,3.7376696182833684
2015-07-20,,0.0,85.0,0,1.2,23.245833333333334,3.690975175,42.041666666666664,1.2,6.7,6.7,22.349999999999998,23.245833333333334,2.9606505166666666,45.708333333333336,7,1,382088.0,363506.0,1095695.0,24332.0,25845.0,74236.0,4.454347296253507
2015-07-16,,0.0,820.0,1,0.0,21.525000000000002,7.832182191666668,27.333333333333332,0.0,5.1,82.6,23.8125,21.525000000000002,2.8263911500000005,158.95833333333334,7,1,371709.0,409451.0,1360189.0,21988.0,21787.0,70432.0,6.710523109452428
2015-07-16,,0.0,920.0,1,0.0,21.525000000000002,7.832182191666668,27.333333333333332,0.0,5.1,82.6,23.8125,21.525000000000002,2.8263911500000005,158.95833333333334,7,1,371709.0,409451.0,1360189.0,21988.0,21787.0,70432.0,6.825460036255307
2015-07-16,,0.0,1400.0,1,0.0,21.525000000000002,7.832182191666668,27.333333333333332,0.0,5.1,82.6,23.8125,21.525000000000002,2.8263911500000005,158.95833333333334,7,1,371709.0,409451.0,1360189.0,21988.0,21787.0,70432.0,7.244941546337007
2015-07-16,,0.0,1100.0,1,0.0,21.525000000000002,7.832182191666668,27.333333333333332,0.0,5.1,82.6,23.8125,21.525000000000002,2.8263911500000005,158.95833333333334,7,1,371709.0,409451.0,1360189.0,21988.0,21787.0,70432.0,7.00397413672268
2015-07-16,,0.0,840.0,1,0.0,21.525000000000002,7.832182191666668,27.333333333333332,0.0,5.1,82.6,23.8125,21.525000000000002,2.8263911500000005,158.95833333333334,7,1,371709.0,409451.0,1360189.0,21988.0,21787.0,70432.0,6.734591659972948
2015-07-02,,0.0,210.0,0,0.0,21.4875,2.3032425833333336,233.25,2.4000000000000004,42.099999999999994,42.29999999999999,21.900000000000002,21.4875,3.5868084250000005,219.75,7,1,332836.0,393809.0,1084583.0,24178.0,25617.0,73308.0,5.351858133476067
2015-07-02,,0.0,20.0,0,0.0,21.4875,2.3032425833333336,233.25,2.4000000000000004,42.099999999999994,42.29999999999999,21.900000000000002,21.4875,3.5868084250000005,219.75,7,1,332836.0,393809.0,1084583.0,24178.0,25617.0,73308.0,3.044522437723423
2015-07-02,,0.0,20.0,0,0.0,21.4875,2.3032425833333336,233.25,2.4000000000000004,42.099999999999994,42.29999999999999,21.900000000000002,21.4875,3.5868084250000005,219.75,7,1,332836.0,393809.0,1084583.0,24178.0,25617.0,73308.0,3.044522437723423
2015-07-02,,0.0,41.0,0,0.0,21.4875,2.3032425833333336,233.25,2.4000000000000004,42.099999999999994,42.29999999999999,21.900000000000002,21.4875,3.5868084250000005,219.75,7,1,332836.0,393809.0,1084583.0,24178.0,25617.0,73308.0,3.7376696182833684
2015-07-02,,0.0,41.0,0,0.0,21.4875,2.3032425833333336,233.25,2.4000000000000004,42.099999999999994,42.29999999999999,21.900000000000002,21.4875,3.5868084250000005,219.75,7,1,332836.0,393809.0,1084583.0,24178.0,25617.0,73308.0,3.7376696182833684
2015-06-16,,0.0,10.0,0,1.3,20.829166666666666,1.6469920583333335,176.625,0.3,1.299999999999993,4.0999999999999925,21.204166666666666,20.829166666666666,3.2708359500000004,215.75,6,0,314823.0,314965.0,965318.0,22278.0,22968.0,68466.0,2.3978952727983707
2015-06-16,,0.0,20.0,0,1.3,20.829166666666666,1.6469920583333335,176.625,0.3,1.299999999999993,4.0999999999999925,21.204166666666666,20.829166666666666,3.2708359500000004,215.75,6,0,314823.0,314965.0,965318.0,22278.0,22968.0,68466.0,3.044522437723423
2015-06-16,,0.0,10.0,0,1.3,20.829166666666666,1.6469920583333335,176.625,0.3,1.299999999999993,4.0999999999999925,21.204166666666666,20.829166666666666,3.2708359500000004,215.75,6,0,314823.0,314965.0,965318.0,22278.0,22968.0,68466.0,2.3978952727983707
2016-10-04,,0.0,63.0,0,0.3,22.4875,4.914355783333334,103.45833333333333,0.0,8.5,55.5,24.075,22.4875,2.738428116666667,229.0,10,0,412428.0,424637.0,1332669.0,30621.0,29321.0,92967.0,4.1588830833596715
2016-10-04,,0.0,41.0,0,0.3,22.4875,4.914355783333334,103.45833333333333,0.0,8.5,55.5,24.075,22.4875,2.738428116666667,229.0,10,0,412428.0,424637.0,1332669.0,30621.0,29321.0,92967.0,3.7376696182833684
2016-10-04,,0.0,52.0,0,0.3,22.4875,4.914355783333334,103.45833333333333,0.0,8.5,55.5,24.075,22.4875,2.738428116666667,229.0,10,0,412428.0,424637.0,1332669.0,30621.0,29321.0,92967.0,3.970291913552122
2016-10-04,,0.0,74.0,0,0.3,22.4875,4.914355783333334,103.45833333333333,0.0,8.5,55.5,24.075,22.4875,2.738428116666667,229.0,10,0,412428.0,424637.0,1332669.0,30621.0,29321.0,92967.0,4.31748811353631
2016-10-04,,0.0,97.0,0,0.3,22.4875,4.914355783333334,103.45833333333333,0.0,8.5,55.5,24.075,22.4875,2.738428116666667,229.0,10,0,412428.0,424637.0,1332669.0,30621.0,29321.0,92967.0,4.584967478670572
2016-09-07,,0.0,150.0,0,0.1,25.308333333333334,1.3425936666666667,215.16666666666666,0.0,18.7,207.7,24.900000000000002,25.308333333333334,1.1134268166666668,230.25,9,0,406509.0,428678.0,1354794.0,29230.0,29124.0,86012.0,5.017279836814924
2016-09-07,,0.0,150.0,0,0.1,25.308333333333334,1.3425936666666667,215.16666666666666,0.0,18.7,207.7,24.900000000000002,25.308333333333334,1.1134268166666668,230.25,9,0,406509.0,428678.0,1354794.0,29230.0,29124.0,86012.0,5.017279836814924
2016-09-07,,0.0,160.0,0,0.1,25.308333333333334,1.3425936666666667,215.16666666666666,0.0,18.7,207.7,24.900000000000002,25.308333333333334,1.1134268166666668,230.25,9,0,406509.0,428678.0,1354794.0,29230.0,29124.0,86012.0,5.081404364984463
2016-08-22,,0.0,330.0,0,0.0,27.495833333333334,3.3402804500000003,37.375,0.0,0.0,0.0,27.587500000000002,27.495833333333334,4.13194775,41.041666666666664,8,1,341089.0,338597.0,1024904.0,25227.0,25790.0,77226.0,5.802118375377063
2016-08-22,,0.0,280.0,0,0.0,27.495833333333334,3.3402804500000003,37.375,0.0,0.0,0.0,27.587500000000002,27.495833333333334,4.13194775,41.041666666666664,8,1,341089.0,338597.0,1024904.0,25227.0,25790.0,77226.0,5.638354669333745
2016-08-22,,0.0,130.0,0,0.0,27.495833333333334,3.3402804500000003,37.375,0.0,0.0,0.0,27.587500000000002,27.495833333333334,4.13194775,41.041666666666664,8,1,341089.0,338597.0,1024904.0,25227.0,25790.0,77226.0,4.875197323201151
2016-08-22,,0.0,400.0,0,0.0,27.495833333333334,3.3402804500000003,37.375,0.0,0.0,0.0,27.587500000000002,27.495833333333334,4.13194775,41.041666666666664,8,1,341089.0,338597.0,1024904.0,25227.0,25790.0,77226.0,5.993961427306569
2016-08-22,,0.0,400.0,0,0.0,27.495833333333334,3.3402804500000003,37.375,0.0,0.0,0.0,27.587500000000002,27.495833333333334,4.13194775,41.041666666666664,8,1,341089.0,338597.0,1024904.0,25227.0,25790.0,77226.0,5.993961427306569
2016-08-17,,0.0,20.0,0,0.0,27.72083333333333,1.9143533833333335,51.75,32.5,36.300000000000004,36.9,27.145833333333332,27.72083333333333,2.2511592083333336,94.29166666666667,8,1,348125.0,359348.0,1059406.0,25033.0,25266.0,79436.0,3.044522437723423
2016-08-17,,0.0,52.0,0,0.0,27.72083333333333,1.9143533833333335,51.75,32.5,36.300000000000004,36.9,27.145833333333332,27.72083333333333,2.2511592083333336,94.29166666666667,8,1,348125.0,359348.0,1059406.0,25033.0,25266.0,79436.0,3.970291913552122
2016-08-17,,0.0,160.0,0,0.0,27.72083333333333,1.9143533833333335,51.75,32.5,36.300000000000004,36.9,27.145833333333332,27.72083333333333,2.2511592083333336,94.29166666666667,8,1,348125.0,359348.0,1059406.0,25033.0,25266.0,79436.0,5.081404364984463
2016-08-17,,0.0,20.0,0,0.0,27.72083333333333,1.9143533833333335,51.75,32.5,36.300000000000004,36.9,27.145833333333332,27.72083333333333,2.2511592083333336,94.29166666666667,8,1,348125.0,359348.0,1059406.0,25033.0,25266.0,79436.0,3.044522437723423
2016-08-17,,0.0,10.0,0,0.0,27.72083333333333,1.9143533833333335,51.75,32.5,36.300000000000004,36.9,27.145833333333332,27.72083333333333,2.2511592083333336,94.29166666666667,8,1,348125.0,359348.0,1059406.0,25033.0,25266.0,79436.0,2.3978952727983707
2016-08-09,,0.0,31.0,0,0.1,27.808333333333334,3.221067391666667,51.125,1.0,1.0000000000000036,1.4,29.03333333333333,27.808333333333334,1.2037046666666666,165.875,8,1,358034.0,353842.0,1094156.0,26785.0,27038.0,84975.0,3.4657359027997265
2016-08-09,,0.0,31.0,0,0.1,27.808333333333334,3.221067391666667,51.125,1.0,1.0000000000000036,1.4,29.03333333333333,27.808333333333334,1.2037046666666666,165.875,8,1,358034.0,353842.0,1094156.0,26785.0,27038.0,84975.0,3.4657359027997265
2016-08-09,,0.0,10.0,0,0.1,27.808333333333334,3.221067391666667,51.125,1.0,1.0000000000000036,1.4,29.03333333333333,27.808333333333334,1.2037046666666666,165.875,8,1,358034.0,353842.0,1094156.0,26785.0,27038.0,84975.0,2.3978952727983707
2016-08-09,,0.0,10.0,0,0.1,27.808333333333334,3.221067391666667,51.125,1.0,1.0000000000000036,1.4,29.03333333333333,27.808333333333334,1.2037046666666666,165.875,8,1,358034.0,353842.0,1094156.0,26785.0,27038.0,84975.0,2.3978952727983707
2016-07-26,,0.0,120.0,0,0.7,27.079166666666666,3.2604192750000003,229.0,4.2,4.900000000000001,4.9,26.787499999999998,27.079166666666666,1.9699089833333334,239.5,7,1,358456.0,363280.0,1093055.0,29647.0,29253.0,88090.0,4.795790545596741
2016-07-26,,0.0,86.0,0,0.7,27.079166666666666,3.2604192750000003,229.0,4.2,4.900000000000001,4.9,26.787499999999998,27.079166666666666,1.9699089833333334,239.5,7,1,358456.0,363280.0,1093055.0,29647.0,29253.0,88090.0,4.465908118654584
2016-07-26,,0.0,97.0,0,0.7,27.079166666666666,3.2604192750000003,229.0,4.2,4.900000000000001,4.9,26.787499999999998,27.079166666666666,1.9699089833333334,239.5,7,1,358456.0,363280.0,1093055.0,29647.0,29253.0,88090.0,4.584967478670572
2016-07-26,,0.0,97.0,0,0.7,27.079166666666666,3.2604192750000003,229.0,4.2,4.900000000000001,4.9,26.787499999999998,27.079166666666666,1.9699089833333334,239.5,7,1,358456.0,363280.0,1093055.0,29647.0,29253.0,88090.0,4.584967478670572
2016-07-26,,0.0,20.0,0,0.7,27.079166666666666,3.2604192750000003,229.0,4.2,4.900000000000001,4.9,26.787499999999998,27.079166666666666,1.9699089833333334,239.5,7,1,358456.0,363280.0,1093055.0,29647.0,29253.0,88090.0,3.044522437723423
2016-07-19,,0.0,320.0,0,0.0,24.175,2.5694465,79.875,0.0,6.000000000000001,7.300000000000001,24.462500000000002,24.175,1.4918993416666668,246.08333333333334,7,1,382855.0,399359.0,1212113.0,32355.0,32949.0,97524.0,5.771441123130016
2016-07-19,,0.0,170.0,0,0.0,24.175,2.5694465,79.875,0.0,6.000000000000001,7.300000000000001,24.462500000000002,24.175,1.4918993416666668,246.08333333333334,7,1,382855.0,399359.0,1212113.0,32355.0,32949.0,97524.0,5.14166355650266
2016-07-19,,0.0,120.0,0,0.0,24.175,2.5694465,79.875,0.0,6.000000000000001,7.300000000000001,24.462500000000002,24.175,1.4918993416666668,246.08333333333334,7,1,382855.0,399359.0,1212113.0,32355.0,32949.0,97524.0,4.795790545596741
2016-07-19,,0.0,97.0,0,0.0,24.175,2.5694465,79.875,0.0,6.000000000000001,7.300000000000001,24.462500000000002,24.175,1.4918993416666668,246.08333333333334,7,1,382855.0,399359.0,1212113.0,32355.0,32949.0,97524.0,4.584967478670572
2016-07-19,,0.0,160.0,0,0.0,24.175,2.5694465,79.875,0.0,6.000000000000001,7.300000000000001,24.462500000000002,24.175,1.4918993416666668,246.08333333333334,7,1,382855.0,399359.0,1212113.0,32355.0,32949.0,97524.0,5.081404364984463
2016-07-11,,0.0,340.0,0,4.5,24.6875,1.9606497166666668,176.95833333333334,0.0,2.7,5.2,24.983333333333334,24.6875,1.4837974833333334,225.875,7,1,387115.0,391946.0,1237765.0,31799.0,32623.0,98326.0,5.831882477283517
2016-07-11,,0.0,230.0,0,4.5,24.6875,1.9606497166666668,176.95833333333334,0.0,2.7,5.2,24.983333333333334,24.6875,1.4837974833333334,225.875,7,1,387115.0,391946.0,1237765.0,31799.0,32623.0,98326.0,5.442417710521793
2016-07-11,,0.0,420.0,0,4.5,24.6875,1.9606497166666668,176.95833333333334,0.0,2.7,5.2,24.983333333333334,24.6875,1.4837974833333334,225.875,7,1,387115.0,391946.0,1237765.0,31799.0,32623.0,98326.0,6.042632833682381
2016-07-11,,0.0,250.0,0,4.5,24.6875,1.9606497166666668,176.95833333333334,0.0,2.7,5.2,24.983333333333334,24.6875,1.4837974833333334,225.875,7,1,387115.0,391946.0,1237765.0,31799.0,32623.0,98326.0,5.5254529391317835
2016-07-11,,0.0,86.0,0,4.5,24.6875,1.9606497166666668,176.95833333333334,0.0,2.7,5.2,24.983333333333334,24.6875,1.4837974833333334,225.875,7,1,387115.0,391946.0,1237765.0,31799.0,32623.0,98326.0,4.465908118654584
2016-06-27,,0.0,20.0,0,0.8,21.191666666666666,1.7569458500000001,225.5,0.0,11.200000000000001,55.2,22.354166666666668,21.191666666666666,2.509261266666667,243.66666666666666,6,0,345022.0,361539.0,1156894.0,29198.0,28526.0,89166.0,3.044522437723423
2016-06-27,,0.0,52.0,0,0.8,21.191666666666666,1.7569458500000001,225.5,0.0,11.200000000000001,55.2,22.354166666666668,21.191666666666666,2.509261266666667,243.66666666666666,6,0,345022.0,361539.0,1156894.0,29198.0,28526.0,89166.0,3.970291913552122
2016-06-27,,0.0,1.0,0,0.8,21.191666666666666,1.7569458500000001,225.5,0.0,11.200000000000001,55.2,22.354166666666668,21.191666666666666,2.509261266666667,243.66666666666666,6,0,345022.0,361539.0,1156894.0,29198.0,28526.0,89166.0,0.6931471805599453
2016-06-27,,0.0,160.0,0,0.8,21.191666666666666,1.7569458500000001,225.5,0.0,11.200000000000001,55.2,22.354166666666668,21.191666666666666,2.509261266666667,243.66666666666666,6,0,345022.0,361539.0,1156894.0,29198.0,28526.0,89166.0,5.081404364984463
2016-06-27,,0.0,140.0,0,0.8,21.191666666666666,1.7569458500000001,225.5,0.0,11.200000000000001,55.2,22.354166666666668,21.191666666666666,2.509261266666667,243.66666666666666,6,0,345022.0,361539.0,1156894.0,29198.0,28526.0,89166.0,4.948759890378168
2016-06-07,,0.0,1.0,0,0.8,20.3,1.5601864333333335,112.04166666666667,1.1,7.5,7.5,19.400000000000002,20.3,3.5555584000000002,49.041666666666664,6,0,338334.0,356970.0,1066026.0,26291.0,27998.0,84139.0,0.6931471805599453
2016-06-07,,0.0,1.0,0,0.8,20.3,1.5601864333333335,112.04166666666667,1.1,7.5,7.5,19.400000000000002,20.3,3.5555584000000002,49.041666666666664,6,0,338334.0,356970.0,1066026.0,26291.0,27998.0,84139.0,0.6931471805599453
2016-06-07,,0.0,10.0,0,0.8,20.3,1.5601864333333335,112.04166666666667,1.1,7.5,7.5,19.400000000000002,20.3,3.5555584000000002,49.041666666666664,6,0,338334.0,356970.0,1066026.0,26291.0,27998.0,84139.0,2.3978952727983707
2016-06-07,,0.0,1.0,0,0.8,20.3,1.5601864333333335,112.04166666666667,1.1,7.5,7.5,19.400000000000002,20.3,3.5555584000000002,49.041666666666664,6,0,338334.0,356970.0,1066026.0,26291.0,27998.0,84139.0,0.6931471805599453
2016-06-07,,0.0,31.0,0,0.8,20.3,1.5601864333333335,112.04166666666667,1.1,7.5,7.5,19.400000000000002,20.3,3.5555584000000002,49.041666666666664,6,0,338334.0,356970.0,1066026.0,26291.0,27998.0,84139.0,3.4657359027997265
2016-05-12,,0.0,10.0,0,0.0,16.245833333333334,2.7511596083333334,235.25,0.0,21.2,21.2,14.75,16.245833333333334,2.523150166666667,242.08333333333334,5,0,381003.0,417060.0,1225807.0,30487.0,30342.0,86848.0,2.3978952727983707
2016-05-12,,0.0,1.0,0,0.0,16.245833333333334,2.7511596083333334,235.25,0.0,21.2,21.2,14.75,16.245833333333334,2.523150166666667,242.08333333333334,5,0,381003.0,417060.0,1225807.0,30487.0,30342.0,86848.0,0.6931471805599453
2016-05-12,,0.0,1.0,0,0.0,16.245833333333334,2.7511596083333334,235.25,0.0,21.2,21.2,14.75,16.245833333333334,2.523150166666667,242.08333333333334,5,0,381003.0,417060.0,1225807.0,30487.0,30342.0,86848.0,0.6931471805599453
2016-05-12,,0.0,1.0,0,0.0,16.245833333333334,2.7511596083333334,235.25,0.0,21.2,21.2,14.75,16.245833333333334,2.523150166666667,242.08333333333334,5,0,381003.0,417060.0,1225807.0,30487.0,30342.0,86848.0,0.6931471805599453
2016-05-12,,0.0,1.0,0,0.0,16.245833333333334,2.7511596083333334,235.25,0.0,21.2,21.2,14.75,16.245833333333334,2.523150166666667,242.08333333333334,5,0,381003.0,417060.0,1225807.0,30487.0,30342.0,86848.0,0.6931471805599453
2017-09-20,369호텔,0.0,10.0,0,0.0,22.375,3.3784749250000004,261.125,0.0,6.7,7.0,22.125,22.375,3.351854533333334,258.625,9,0,320591.0,325785.0,1090094.0,25867.0,26426.0,82577.0,2.3978952727983707
2017-09-20,KT건물,0.5,1.0,0,0.0,22.375,3.3784749250000004,261.125,0.0,6.7,7.0,22.125,22.375,3.351854533333334,258.625,9,0,320591.0,325785.0,1090094.0,25867.0,26426.0,82577.0,0.6931471805599453
2017-09-20,관광안내소,0.5,20.0,0,0.0,22.375,3.3784749250000004,261.125,0.0,6.7,7.0,22.125,22.375,3.351854533333334,258.625,9,0,320591.0,325785.0,1090094.0,25867.0,26426.0,82577.0,3.044522437723423
2017-09-20,하얀성모텔,0.5,30.0,0,0.0,22.375,3.3784749250000004,261.125,0.0,6.7,7.0,22.125,22.375,3.351854533333334,258.625,9,0,320591.0,325785.0,1090094.0,25867.0,26426.0,82577.0,3.4339872044851463
2017-09-20,이디야커피,0.5,10.0,0,0.0,22.375,3.3784749250000004,261.125,0.0,6.7,7.0,22.125,22.375,3.351854533333334,258.625,9,0,320591.0,325785.0,1090094.0,25867.0,26426.0,82577.0,2.3978952727983707
2017-08-23,369호텔,0.0,52.0,0,5.4,27.587500000000002,4.571762916666667,241.25,14.4,29.799999999999997,33.0,26.25,27.587500000000002,4.372688683333334,235.25,8,1,371667.0,350129.0,1018186.0,26814.0,27176.0,81098.0,3.970291913552122
2017-08-23,KT건물,0.5,52.0,0,5.4,27.587500000000002,4.571762916666667,241.25,14.4,29.799999999999997,33.0,26.25,27.587500000000002,4.372688683333334,235.25,8,1,371667.0,350129.0,1018186.0,26814.0,27176.0,81098.0,3.970291913552122
2017-08-23,관광안내소,0.5,98.0,0,5.4,27.587500000000002,4.571762916666667,241.25,14.4,29.799999999999997,33.0,26.25,27.587500000000002,4.372688683333334,235.25,8,1,371667.0,350129.0,1018186.0,26814.0,27176.0,81098.0,4.59511985013459
2017-08-23,하얀성모텔,0.5,85.0,0,5.4,27.587500000000002,4.571762916666667,241.25,14.4,29.799999999999997,33.0,26.25,27.587500000000002,4.372688683333334,235.25,8,1,371667.0,350129.0,1018186.0,26814.0,27176.0,81098.0,4.454347296253507
2017-08-23,이디야커피,0.5,52.0,0,5.4,27.587500000000002,4.571762916666667,241.25,14.4,29.799999999999997,33.0,26.25,27.587500000000002,4.372688683333334,235.25,8,1,371667.0,350129.0,1018186.0,26814.0,27176.0,81098.0,3.970291913552122
2017-08-17,369호텔,0.0,41.0,0,8.0,25.599999999999998,2.638891,116.45833333333333,8.3,119.60000000000001,120.10000000000001,25.77916666666667,25.599999999999998,2.3032425833333336,126.83333333333333,8,1,340069.0,345305.0,1128283.0,26430.0,27590.0,86970.0,3.7376696182833684
2017-08-17,KT건물,0.5,30.0,0,8.0,25.599999999999998,2.638891,116.45833333333333,8.3,119.60000000000001,120.10000000000001,25.77916666666667,25.599999999999998,2.3032425833333336,126.83333333333333,8,1,340069.0,345305.0,1128283.0,26430.0,27590.0,86970.0,3.4339872044851463
2017-08-17,관광안내소,0.5,41.0,0,8.0,25.599999999999998,2.638891,116.45833333333333,8.3,119.60000000000001,120.10000000000001,25.77916666666667,25.599999999999998,2.3032425833333336,126.83333333333333,8,1,340069.0,345305.0,1128283.0,26430.0,27590.0,86970.0,3.7376696182833684
2017-08-17,하얀성모텔,0.5,41.0,0,8.0,25.599999999999998,2.638891,116.45833333333333,8.3,119.60000000000001,120.10000000000001,25.77916666666667,25.599999999999998,2.3032425833333336,126.83333333333333,8,1,340069.0,345305.0,1128283.0,26430.0,27590.0,86970.0,3.7376696182833684
2017-08-17,이디야커피,0.5,41.0,0,8.0,25.599999999999998,2.638891,116.45833333333333,8.3,119.60000000000001,120.10000000000001,25.77916666666667,25.599999999999998,2.3032425833333336,126.83333333333333,8,1,340069.0,345305.0,1128283.0,26430.0,27590.0,86970.0,3.7376696182833684
2017-08-11,369호텔,0.0,97.0,0,2.0,26.120833333333334,3.0717617166666673,149.20833333333334,4.5,42.9,47.5,26.945833333333336,26.120833333333334,1.655093916666667,172.33333333333334,8,1,341051.0,339507.0,1036638.0,23801.0,22891.0,72820.0,4.584967478670572
2017-08-11,KT건물,0.5,109.0,0,2.0,26.120833333333334,3.0717617166666673,149.20833333333334,4.5,42.9,47.5,26.945833333333336,26.120833333333334,1.655093916666667,172.33333333333334,8,1,341051.0,339507.0,1036638.0,23801.0,22891.0,72820.0,4.700480365792417
2017-08-11,관광안내소,0.5,161.0,0,2.0,26.120833333333334,3.0717617166666673,149.20833333333334,4.5,42.9,47.5,26.945833333333336,26.120833333333334,1.655093916666667,172.33333333333334,8,1,341051.0,339507.0,1036638.0,23801.0,22891.0,72820.0,5.087596335232384
