date,examinLcDetail,ecoli_max,enterococcus_max,ecoli_exceed,enterococcus_exceed,any_exceed,precip_daily,temp_daily,wind_max,wind_dir,solar_radiation_sum,dongbu_discharge_m3_day,haeundae_sewage_discharge_m3_day,송정_정점명,송정_정점코드,송정_유속(cm/s),송정_유향(deg),송정_수온(℃),송정_염분(PSU),송정_유의파고(m),송정_유의파주기(sec),송정_최대파고(m),송정_최대파주기(sec),송정_풍속(m/s),송정_풍향(deg),송정_기온(℃),송정_기압(hPa),송정_시정(m),year,month,is_weekend,precip_1d_lag,precip_2d_sum_lag,precip_3d_sum_lag,precip_5d_sum_lag,CSO_Flag_Rain,dry_days_count,temp_1d_lag,wind_max_1d_lag,solar_radiation_1d_lag,dongbu_discharge_1d_lag,dongbu_discharge_3d_mean,haeundae_sewage_discharge_1d_lag,haeundae_sewage_discharge_3d_mean,송정_유속(cm/s)_1d_lag,송정_수온(℃)_1d_lag,송정_유의파고(m)_1d_lag,송정_유의파주기(sec)_1d_lag,송정_최대파고(m)_1d_lag,송정_최대파주기(sec)_1d_lag,송정_풍속(m/s)_1d_lag,송정_풍향(deg)_1d_lag
2017-06-09,B,20.0,5.0,False,False,0,0.0,21.6,20.6,243,26.06,,33874,,,,,,,,,,,,,,,,2017,6,0,0.0,16.500000000000014,19.3,19.3,0,2,20.1,17.5,29.25,,,35041.0,35376.0,,,,,,,,
2017-06-09,C,1.0,1.0,False,False,0,0.0,21.6,20.6,243,26.06,,33874,,,,,,,,,,,,,,,,2017,6,0,0.0,16.500000000000014,19.3,19.3,0,2,20.1,17.5,29.25,,,35041.0,35376.0,,,,,,,,
2017-06-09,D,10.0,5.0,False,False,0,0.0,21.6,20.6,243,26.06,,33874,,,,,,,,,,,,,,,,2017,6,0,0.0,16.500000000000014,19.3,19.3,0,2,20.1,17.5,29.25,,,35041.0,35376.0,,,,,,,,
2017-06-09,E,1.0,21.0,False,False,0,0.0,21.6,20.6,243,26.06,,33874,,,,,,,,,,,,,,,,2017,6,0,0.0,16.500000000000014,19.3,19.3,0,2,20.1,17.5,29.25,,,35041.0,35376.0,,,,,,,,
2017-06-22,A,1.0,5.0,False,False,0,0.0,22.7,18.1,213,27.15,,35628,,,,,,,,,,,,,,,,2017,6,0,4.7,10.700000000000014,10.7,10.7,0,1,21.5,21.3,23.55,,,35967.0,36062.333333333336,,,,,,,,
2017-06-22,B,1.0,1.0,False,False,0,0.0,22.7,18.1,213,27.15,,35628,,,,,,,,,,,,,,,,2017,6,0,4.7,10.700000000000014,10.7,10.7,0,1,21.5,21.3,23.55,,,35967.0,36062.333333333336,,,,,,,,
2017-06-22,C,10.0,1.0,False,False,0,0.0,22.7,18.1,213,27.15,,35628,,,,,,,,,,,,,,,,2017,6,0,4.7,10.700000000000014,10.7,10.7,0,1,21.5,21.3,23.55,,,35967.0,36062.333333333336,,,,,,,,
2017-06-22,D,1.0,10.0,False,False,0,0.0,22.7,18.1,213,27.15,,35628,,,,,,,,,,,,,,,,2017,6,0,4.7,10.700000000000014,10.7,10.7,0,1,21.5,21.3,23.55,,,35967.0,36062.333333333336,,,,,,,,
2017-06-22,E,1.0,1.0,False,False,0,0.0,22.7,18.1,213,27.15,,35628,,,,,,,,,,,,,,,,2017,6,0,4.7,10.700000000000014,10.7,10.7,0,1,21.5,21.3,23.55,,,35967.0,36062.333333333336,,,,,,,,
2017-07-07,A,259.0,37.0,False,False,0,5.5,24.3,22.5,230,10.5,,36470,,,,,,,,,,,,,,,,2017,7,0,2.3,9.400000000000013,18.3,31.099999999999998,1,0,24.1,19.5,15.98,,,37251.0,47747.0,,,,,,,,
2017-07-07,B,288.0,26.0,False,False,0,5.5,24.3,22.5,230,10.5,,36470,,,,,,,,,,,,,,,,2017,7,0,2.3,9.400000000000013,18.3,31.099999999999998,1,0,24.1,19.5,15.98,,,37251.0,47747.0,,,,,,,,
2017-07-07,C,228.0,16.0,False,False,0,5.5,24.3,22.5,230,10.5,,36470,,,,,,,,,,,,,,,,2017,7,0,2.3,9.400000000000013,18.3,31.099999999999998,1,0,24.1,19.5,15.98,,,37251.0,47747.0,,,,,,,,
2017-07-07,D,41.0,16.0,False,False,0,5.5,24.3,22.5,230,10.5,,36470,,,,,,,,,,,,,,,,2017,7,0,2.3,9.400000000000013,18.3,31.099999999999998,1,0,24.1,19.5,15.98,,,37251.0,47747.0,,,,,,,,
2017-07-07,E,20.0,5.0,False,False,0,5.5,24.3,22.5,230,10.5,,36470,,,,,,,,,,,,,,,,2017,7,0,2.3,9.400000000000013,18.3,31.099999999999998,1,0,24.1,19.5,15.98,,,37251.0,47747.0,,,,,,,,
2017-07-13,A,10.0,1.0,False,False,0,0.0,25.5,20.2,229,27.44,,36589,,,,,,,,,,,,,,,,2017,7,0,0.0,3.1000000000000143,28.8,30.999999999999996,0,2,26.7,18.6,26.68,,,37728.0,36580.333333333336,,,,,,,,
2017-07-13,B,41.0,5.0,False,False,0,0.0,25.5,20.2,229,27.44,,36589,,,,,,,,,,,,,,,,2017,7,0,0.0,3.1000000000000143,28.8,30.999999999999996,0,2,26.7,18.6,26.68,,,37728.0,36580.333333333336,,,,,,,,
2017-07-13,C,1.0,1.0,False,False,0,0.0,25.5,20.2,229,27.44,,36589,,,,,,,,,,,,,,,,2017,7,0,0.0,3.1000000000000143,28.8,30.999999999999996,0,2,26.7,18.6,26.68,,,37728.0,36580.333333333336,,,,,,,,
2017-07-13,D,1.0,1.0,False,False,0,0.0,25.5,20.2,229,27.44,,36589,,,,,,,,,,,,,,,,2017,7,0,0.0,3.1000000000000143,28.8,30.999999999999996,0,2,26.7,18.6,26.68,,,37728.0,36580.333333333336,,,,,,,,
2017-07-13,E,10.0,1.0,False,False,0,0.0,25.5,20.2,229,27.44,,36589,,,,,,,,,,,,,,,,2017,7,0,0.0,3.1000000000000143,28.8,30.999999999999996,0,2,26.7,18.6,26.68,,,37728.0,36580.333333333336,,,,,,,,
2017-07-19,A,1.0,5.0,False,False,0,0.1,27.1,18.2,200,26.13,,39043,,,,,,,,,,,,,,,,2017,7,0,7.7,9.000000000000014,9.3,10.499999999999996,0,0,26.2,16.5,16.28,,,42269.0,40420.666666666664,,,,,,,,
2017-07-19,B,10.0,1.0,False,False,0,0.1,27.1,18.2,200,26.13,,39043,,,,,,,,,,,,,,,,2017,7,0,7.7,9.000000000000014,9.3,10.499999999999996,0,0,26.2,16.5,16.28,,,42269.0,40420.666666666664,,,,,,,,
2017-07-19,C,1.0,1.0,False,False,0,0.1,27.1,18.2,200,26.13,,39043,,,,,,,,,,,,,,,,2017,7,0,7.7,9.000000000000014,9.3,10.499999999999996,0,0,26.2,16.5,16.28,,,42269.0,40420.666666666664,,,,,,,,
2017-07-19,D,1.0,1.0,False,False,0,0.1,27.1,18.2,200,26.13,,39043,,,,,,,,,,,,,,,,2017,7,0,7.7,9.000000000000014,9.3,10.499999999999996,0,0,26.2,16.5,16.28,,,42269.0,40420.666666666664,,,,,,,,
2017-07-19,E,10.0,1.0,False,False,0,0.1,27.1,18.2,200,26.13,,39043,,,,,,,,,,,,,,,,2017,7,0,7.7,9.000000000000014,9.3,10.499999999999996,0,0,26.2,16.5,16.28,,,42269.0,40420.666666666664,,,,,,,,
2017-07-27,A,1.0,1.0,False,False,0,0.0,24.6,19.1,49,26.77,,36061,,,,,,,,,,,,,,,,2017,7,0,0.0,27.700000000000014,30.4,30.599999999999998,0,2,24.8,30.0,24.98,,,36611.0,37118.0,,,,,,,,
2017-07-27,B,1.0,1.0,False,False,0,0.0,24.6,19.1,49,26.77,,36061,,,,,,,,,,,,,,,,2017,7,0,0.0,27.700000000000014,30.4,30.599999999999998,0,2,24.8,30.0,24.98,,,36611.0,37118.0,,,,,,,,
2017-07-27,C,20.0,1.0,False,False,0,0.0,24.6,19.1,49,26.77,,36061,,,,,,,,,,,,,,,,2017,7,0,0.0,27.700000000000014,30.4,30.599999999999998,0,2,24.8,30.0,24.98,,,36611.0,37118.0,,,,,,,,
2017-07-27,D,1.0,1.0,False,False,0,0.0,24.6,19.1,49,26.77,,36061,,,,,,,,,,,,,,,,2017,7,0,0.0,27.700000000000014,30.4,30.599999999999998,0,2,24.8,30.0,24.98,,,36611.0,37118.0,,,,,,,,
2017-07-27,E,20.0,1.0,False,False,0,0.0,24.6,19.1,49,26.77,,36061,,,,,,,,,,,,,,,,2017,7,0,0.0,27.700000000000014,30.4,30.599999999999998,0,2,24.8,30.0,24.98,,,36611.0,37118.0,,,,,,,,
2017-08-02,A,85.0,21.0,False,False,0,0.0,25.7,22.0,52,23.99,,36350,,,,,,,,,,,,,,,,2017,8,0,0.0,3.7000000000000144,3.7,3.8000000000000003,0,2,26.1,17.4,21.81,,,37020.0,37233.333333333336,,,,,,,,
2017-08-02,B,96.0,16.0,False,False,0,0.0,25.7,22.0,52,23.99,,36350,,,,,,,,,,,,,,,,2017,8,0,0.0,3.7000000000000144,3.7,3.8000000000000003,0,2,26.1,17.4,21.81,,,37020.0,37233.333333333336,,,,,,,,
2017-08-02,C,63.0,15.0,False,False,0,0.0,25.7,22.0,52,23.99,,36350,,,,,,,,,,,,,,,,2017,8,0,0.0,3.7000000000000144,3.7,3.8000000000000003,0,2,26.1,17.4,21.81,,,37020.0,37233.333333333336,,,,,,,,
2017-08-02,D,63.0,21.0,False,False,0,0.0,25.7,22.0,52,23.99,,36350,,,,,,,,,,,,,,,,2017,8,0,0.0,3.7000000000000144,3.7,3.8000000000000003,0,2,26.1,17.4,21.81,,,37020.0,37233.333333333336,,,,,,,,
2017-08-02,E,73.0,16.0,False,False,0,0.0,25.7,22.0,52,23.99,,36350,,,,,,,,,,,,,,,,2017,8,0,0.0,3.7000000000000144,3.7,3.8000000000000003,0,2,26.1,17.4,21.81,,,37020.0,37233.333333333336,,,,,,,,
2017-08-11,A,97.0,43.0,False,False,0,2.0,26.1,15.9,27,19.28,,36074,,,,,,,,,,,,,,,,2017,8,0,4.5,42.70000000000002,42.9,47.5,0,0,26.9,18.0,13.74,,,36936.0,37705.0,,,,,,,,
2017-08-11,B,109.0,37.0,False,False,0,2.0,26.1,15.9,27,19.28,,36074,,,,,,,,,,,,,,,,2017,8,0,4.5,42.70000000000002,42.9,47.5,0,0,26.9,18.0,13.74,,,36936.0,37705.0,,,,,,,,
2017-08-11,C,161.0,54.0,False,False,0,2.0,26.1,15.9,27,19.28,,36074,,,,,,,,,,,,,,,,2017,8,0,4.5,42.70000000000002,42.9,47.5,0,0,26.9,18.0,13.74,,,36936.0,37705.0,,,,,,,,
2017-08-11,D,52.0,21.0,False,False,0,2.0,26.1,15.9,27,19.28,,36074,,,,,,,,,,,,,,,,2017,8,0,4.5,42.70000000000002,42.9,47.5,0,0,26.9,18.0,13.74,,,36936.0,37705.0,,,,,,,,
2017-08-11,E,109.0,43.0,False,False,0,2.0,26.1,15.9,27,19.28,,36074,,,,,,,,,,,,,,,,2017,8,0,4.5,42.70000000000002,42.9,47.5,0,0,26.9,18.0,13.74,,,36936.0,37705.0,,,,,,,,
2017-08-17,A,41.0,10.0,False,False,0,8.0,25.6,12.5,77,17.24,,35774,,,,,,,,,,,,,,,,2017,8,0,8.3,23.400000000000013,119.60000000000001,120.10000000000001,1,0,25.8,16.1,14.73,,,36927.0,40917.0,,,,,,,,
2017-08-17,B,30.0,5.0,False,False,0,8.0,25.6,12.5,77,17.24,,35774,,,,,,,,,,,,,,,,2017,8,0,8.3,23.400000000000013,119.60000000000001,120.10000000000001,1,0,25.8,16.1,14.73,,,36927.0,40917.0,,,,,,,,
2017-08-17,C,41.0,10.0,False,False,0,8.0,25.6,12.5,77,17.24,,35774,,,,,,,,,,,,,,,,2017,8,0,8.3,23.400000000000013,119.60000000000001,120.10000000000001,1,0,25.8,16.1,14.73,,,36927.0,40917.0,,,,,,,,
2017-08-17,D,41.0,10.0,False,False,0,8.0,25.6,12.5,77,17.24,,35774,,,,,,,,,,,,,,,,2017,8,0,8.3,23.400000000000013,119.60000000000001,120.10000000000001,1,0,25.8,16.1,14.73,,,36927.0,40917.0,,,,,,,,
2017-08-17,E,41.0,5.0,False,False,0,8.0,25.6,12.5,77,17.24,,35774,,,,,,,,,,,,,,,,2017,8,0,8.3,23.400000000000013,119.60000000000001,120.10000000000001,1,0,25.8,16.1,14.73,,,36927.0,40917.0,,,,,,,,
2017-08-23,A,52.0,1.0,False,False,0,5.4,27.6,25.5,236,18.02,,36549,,,,,,,,,,,,,,,,2017,8,0,14.4,25.100000000000016,29.799999999999997,33.0,1,0,26.2,24.2,15.35,,,37268.0,36061.666666666664,,,,,,,,
2017-08-23,B,52.0,5.0,False,False,0,5.4,27.6,25.5,236,18.02,,36549,,,,,,,,,,,,,,,,2017,8,0,14.4,25.100000000000016,29.799999999999997,33.0,1,0,26.2,24.2,15.35,,,37268.0,36061.666666666664,,,,,,,,
2017-08-23,C,98.0,26.0,False,False,0,5.4,27.6,25.5,236,18.02,,36549,,,,,,,,,,,,,,,,2017,8,0,14.4,25.100000000000016,29.799999999999997,33.0,1,0,26.2,24.2,15.35,,,37268.0,36061.666666666664,,,,,,,,
2017-08-23,D,85.0,21.0,False,False,0,5.4,27.6,25.5,236,18.02,,36549,,,,,,,,,,,,,,,,2017,8,0,14.4,25.100000000000016,29.799999999999997,33.0,1,0,26.2,24.2,15.35,,,37268.0,36061.666666666664,,,,,,,,
2017-08-23,E,52.0,16.0,False,False,0,5.4,27.6,25.5,236,18.02,,36549,,,,,,,,,,,,,,,,2017,8,0,14.4,25.100000000000016,29.799999999999997,33.0,1,0,26.2,24.2,15.35,,,37268.0,36061.666666666664,,,,,,,,
2017-09-20,A,10.0,1.0,False,False,0,0.0,22.4,17.1,280,11.88,,36642,,,,,,,,,,,,,,,,2017,9,0,0.0,0.0,6.7,7.0,0,3,22.1,21.1,17.84,,,37485.0,40959.0,,,,,,,,
2017-09-20,B,1.0,1.0,False,False,0,0.0,22.4,17.1,280,11.88,,36642,,,,,,,,,,,,,,,,2017,9,0,0.0,0.0,6.7,7.0,0,3,22.1,21.1,17.84,,,37485.0,40959.0,,,,,,,,
2017-09-20,C,20.0,5.0,False,False,0,0.0,22.4,17.1,280,11.88,,36642,,,,,,,,,,,,,,,,2017,9,0,0.0,0.0,6.7,7.0,0,3,22.1,21.1,17.84,,,37485.0,40959.0,,,,,,,,
2017-09-20,D,30.0,5.0,False,False,0,0.0,22.4,17.1,280,11.88,,36642,,,,,,,,,,,,,,,,2017,9,0,0.0,0.0,6.7,7.0,0,3,22.1,21.1,17.84,,,37485.0,40959.0,,,,,,,,
2017-09-20,E,10.0,1.0,False,False,0,0.0,22.4,17.1,280,11.88,,36642,,,,,,,,,,,,,,,,2017,9,0,0.0,0.0,6.7,7.0,0,3,22.1,21.1,17.84,,,37485.0,40959.0,,,,,,,,
2018-05-16,A,21.0,20.0,False,False,0,0.1,19.6,23.5,222,8.97,,33141,,,,,,,,,,,,,,,,2018,5,0,0.0,0.0,19.6,22.200000000000003,0,0,19.5,17.3,23.9,,,36449.0,38037.666666666664,,,,,,,,
2018-05-16,B,1.0,10.0,False,False,0,0.1,19.6,23.5,222,8.97,,33141,,,,,,,,,,,,,,,,2018,5,0,0.0,0.0,19.6,22.200000000000003,0,0,19.5,17.3,23.9,,,36449.0,38037.666666666664,,,,,,,,
2018-05-16,C,16.0,1.0,False,False,0,0.1,19.6,23.5,222,8.97,,33141,,,,,,,,,,,,,,,,2018,5,0,0.0,0.0,19.6,22.200000000000003,0,0,19.5,17.3,23.9,,,36449.0,38037.666666666664,,,,,,,,
2018-05-16,D,5.0,10.0,False,False,0,0.1,19.6,23.5,222,8.97,,33141,,,,,,,,,,,,,,,,2018,5,0,0.0,0.0,19.6,22.200000000000003,0,0,19.5,17.3,23.9,,,36449.0,38037.666666666664,,,,,,,,
2018-05-16,E,5.0,1.0,False,False,0,0.1,19.6,23.5,222,8.97,,33141,,,,,,,,,,,,,,,,2018,5,0,0.0,0.0,19.6,22.200000000000003,0,0,19.5,17.3,23.9,,,36449.0,38037.666666666664,,,,,,,,
2018-06-18,A,1.0,15.0,False,False,0,0.0,20.8,9.7,76,20.82,,35090,,,,,,,,,,,,,,,,2018,6,0,0.0,0.0,0.0,0.0,0,6,19.2,15.6,22.83,,,35473.0,34814.0,,,,,,,,
2018-06-18,B,1.0,1.0,False,False,0,0.0,20.8,9.7,76,20.82,,35090,,,,,,,,,,,,,,,,2018,6,0,0.0,0.0,0.0,0.0,0,6,19.2,15.6,22.83,,,35473.0,34814.0,,,,,,,,
2018-06-18,C,10.0,1.0,False,False,0,0.0,20.8,9.7,76,20.82,,35090,,,,,,,,,,,,,,,,2018,6,0,0.0,0.0,0.0,0.0,0,6,19.2,15.6,22.83,,,35473.0,34814.0,,,,,,,,
2018-06-18,D,10.0,1.0,False,False,0,0.0,20.8,9.7,76,20.82,,35090,,,,,,,,,,,,,,,,2018,6,0,0.0,0.0,0.0,0.0,0,6,19.2,15.6,22.83,,,35473.0,34814.0,,,,,,,,
2018-06-18,E,1.0,1.0,False,False,0,0.0,20.8,9.7,76,20.82,,35090,,,,,,,,,,,,,,,,2018,6,0,0.0,0.0,0.0,0.0,0,6,19.2,15.6,22.83,,,35473.0,34814.0,,,,,,,,
2019-05-14,A,1.0,1.0,False,False,0,2.0,18.8,11.6,184,21.42,,31558,,,,,,,,,,,,,,,,2019,5,0,0.0,0.0,0.0,0.0,0,0,16.4,20.1,22.87,,,29265.0,30037.333333333332,,,,,,,,
2019-05-14,B,1.0,1.0,False,False,0,2.0,18.8,11.6,184,21.42,,31558,,,,,,,,,,,,,,,,2019,5,0,0.0,0.0,0.0,0.0,0,0,16.4,20.1,22.87,,,29265.0,30037.333333333332,,,,,,,,
2019-05-14,C,1.0,1.0,False,False,0,2.0,18.8,11.6,184,21.42,,31558,,,,,,,,,,,,,,,,2019,5,0,0.0,0.0,0.0,0.0,0,0,16.4,20.1,22.87,,,29265.0,30037.333333333332,,,,,,,,
2019-05-14,D,1.0,1.0,False,False,0,2.0,18.8,11.6,184,21.42,,31558,,,,,,,,,,,,,,,,2019,5,0,0.0,0.0,0.0,0.0,0,0,16.4,20.1,22.87,,,29265.0,30037.333333333332,,,,,,,,
2019-05-14,E,1.0,1.0,False,False,0,2.0,18.8,11.6,184,21.42,,31558,,,,,,,,,,,,,,,,2019,5,0,0.0,0.0,0.0,0.0,0,0,16.4,20.1,22.87,,,29265.0,30037.333333333332,,,,,,,,
2019-06-04,A,1.0,1.0,False,False,0,0.0,22.0,13.3,215,27.04,,32144,,,,,,,,,,,,,,,,2019,6,0,0.0,0.0,0.0,3.2000000000000073,0,4,20.5,15.3,27.36,,,32497.0,32550.666666666668,,,,,,,,
2019-06-04,B,1.0,1.0,False,False,0,0.0,22.0,13.3,215,27.04,,32144,,,,,,,,,,,,,,,,2019,6,0,0.0,0.0,0.0,3.2000000000000073,0,4,20.5,15.3,27.36,,,32497.0,32550.666666666668,,,,,,,,
2019-06-04,C,1.0,1.0,False,False,0,0.0,22.0,13.3,215,27.04,,32144,,,,,,,,,,,,,,,,2019,6,0,0.0,0.0,0.0,3.2000000000000073,0,4,20.5,15.3,27.36,,,32497.0,32550.666666666668,,,,,,,,
2019-06-04,D,1.0,10.0,False,False,0,0.0,22.0,13.3,215,27.04,,32144,,,,,,,,,,,,,,,,2019,6,0,0.0,0.0,0.0,3.2000000000000073,0,4,20.5,15.3,27.36,,,32497.0,32550.666666666668,,,,,,,,
2019-06-04,E,1.0,1.0,False,False,0,0.0,22.0,13.3,215,27.04,,32144,,,,,,,,,,,,,,,,2019,6,0,0.0,0.0,0.0,3.2000000000000073,0,4,20.5,15.3,27.36,,,32497.0,32550.666666666668,,,,,,,,
2019-06-18,A,10.0,1.0,False,False,0,0.2,20.8,18.6,240,17.66,,31916,,,,,,,,,,,,,,,,2019,6,0,1.2,2.4,12.9,22.900000000000006,0,0,19.8,19.0,20.89,,,33210.0,33804.666666666664,,,,,,,,
2019-06-18,B,10.0,1.0,False,False,0,0.2,20.8,18.6,240,17.66,,31916,,,,,,,,,,,,,,,,2019,6,0,1.2,2.4,12.9,22.900000000000006,0,0,19.8,19.0,20.89,,,33210.0,33804.666666666664,,,,,,,,
2019-06-18,C,1.0,5.0,False,False,0,0.2,20.8,18.6,240,17.66,,31916,,,,,,,,,,,,,,,,2019,6,0,1.2,2.4,12.9,22.900000000000006,0,0,19.8,19.0,20.89,,,33210.0,33804.666666666664,,,,,,,,
2019-06-18,D,10.0,5.0,False,False,0,0.2,20.8,18.6,240,17.66,,31916,,,,,,,,,,,,,,,,2019,6,0,1.2,2.4,12.9,22.900000000000006,0,0,19.8,19.0,20.89,,,33210.0,33804.666666666664,,,,,,,,
2019-06-18,E,10.0,1.0,False,False,0,0.2,20.8,18.6,240,17.66,,31916,,,,,,,,,,,,,,,,2019,6,0,1.2,2.4,12.9,22.900000000000006,0,0,19.8,19.0,20.89,,,33210.0,33804.666666666664,,,,,,,,
2019-07-04,A,171.0,67.0,False,False,0,0.0,23.5,12.5,271,25.1,,35697,,,,,,,,,,,,,,,,2019,7,0,0.0,0.0,0.8000000000000143,90.9,0,3,21.8,11.1,16.6,,,35905.0,37550.333333333336,,,,,,,,
2019-07-04,B,211.0,84.0,False,False,0,0.0,23.5,12.5,271,25.1,,35697,,,,,,,,,,,,,,,,2019,7,0,0.0,0.0,0.8000000000000143,90.9,0,3,21.8,11.1,16.6,,,35905.0,37550.333333333336,,,,,,,,
2019-07-04,C,309.0,88.0,False,False,0,0.0,23.5,12.5,271,25.1,,35697,,,,,,,,,,,,,,,,2019,7,0,0.0,0.0,0.8000000000000143,90.9,0,3,21.8,11.1,16.6,,,35905.0,37550.333333333336,,,,,,,,
2019-07-04,D,780.0,197.0,True,True,1,0.0,23.5,12.5,271,25.1,,35697,,,,,,,,,,,,,,,,2019,7,0,0.0,0.0,0.8000000000000143,90.9,0,3,21.8,11.1,16.6,,,35905.0,37550.333333333336,,,,,,,,
2019-07-04,E,218.0,60.0,False,False,0,0.0,23.5,12.5,271,25.1,,35697,,,,,,,,,,,,,,,,2019,7,0,0.0,0.0,0.8000000000000143,90.9,0,3,21.8,11.1,16.6,,,35905.0,37550.333333333336,,,,,,,,
2019-07-16,A,1.0,21.0,False,False,0,0.0,22.6,16.7,59,25.02,,35203,,,,,,,,,,,,,,,,2019,7,0,0.3,0.3000000000000284,2.600000000000014,7.800000000000014,0,1,22.5,13.1,22.12,,,35817.0,36231.0,,,,,,,,
2019-07-16,B,1.0,1.0,False,False,0,0.0,22.6,16.7,59,25.02,,35203,,,,,,,,,,,,,,,,2019,7,0,0.3,0.3000000000000284,2.600000000000014,7.800000000000014,0,1,22.5,13.1,22.12,,,35817.0,36231.0,,,,,,,,
2019-07-16,C,1.0,5.0,False,False,0,0.0,22.6,16.7,59,25.02,,35203,,,,,,,,,,,,,,,,2019,7,0,0.3,0.3000000000000284,2.600000000000014,7.800000000000014,0,1,22.5,13.1,22.12,,,35817.0,36231.0,,,,,,,,
2019-07-16,D,1.0,1.0,False,False,0,0.0,22.6,16.7,59,25.02,,35203,,,,,,,,,,,,,,,,2019,7,0,0.3,0.3000000000000284,2.600000000000014,7.800000000000014,0,1,22.5,13.1,22.12,,,35817.0,36231.0,,,,,,,,
2019-07-16,E,1.0,5.0,False,False,0,0.0,22.6,16.7,59,25.02,,35203,,,,,,,,,,,,,,,,2019,7,0,0.3,0.3000000000000284,2.600000000000014,7.800000000000014,0,1,22.5,13.1,22.12,,,35817.0,36231.0,,,,,,,,
2019-07-30,A,73.0,130.0,False,True,1,1.0,26.3,26.3,226,20.86,,38799,,,,,,,,,,,,,,,,2019,7,0,1.5,5.100000000000028,23.70000000000003,26.200000000000003,0,0,25.9,18.3,16.22,,,38995.0,39238.0,,,,,,,,
2019-07-30,B,41.0,88.0,False,False,0,1.0,26.3,26.3,226,20.86,,38799,,,,,,,,,,,,,,,,2019,7,0,1.5,5.100000000000028,23.70000000000003,26.200000000000003,0,0,25.9,18.3,16.22,,,38995.0,39238.0,,,,,,,,
2019-07-30,C,41.0,67.0,False,False,0,1.0,26.3,26.3,226,20.86,,38799,,,,,,,,,,,,,,,,2019,7,0,1.5,5.100000000000028,23.70000000000003,26.200000000000003,0,0,25.9,18.3,16.22,,,38995.0,39238.0,,,,,,,,
2019-07-30,D,41.0,128.0,False,True,1,1.0,26.3,26.3,226,20.86,,38799,,,,,,,,,,,,,,,,2019,7,0,1.5,5.100000000000028,23.70000000000003,26.200000000000003,0,0,25.9,18.3,16.22,,,38995.0,39238.0,,,,,,,,
2019-07-30,E,63.0,93.0,False,False,0,1.0,26.3,26.3,226,20.86,,38799,,,,,,,,,,,,,,,,2019,7,0,1.5,5.100000000000028,23.70000000000003,26.200000000000003,0,0,25.9,18.3,16.22,,,38995.0,39238.0,,,,,,,,
2019-08-13,A,10.0,1.0,False,False,0,0.0,28.3,23.0,38,24.31,,36811,,,,,,,,,,,,,,,,2019,8,0,0.0,0.10000000000002843,0.10000000000002843,0.6,0,2,27.9,15.5,24.24,,,37712.0,38126.333333333336,,,,,,,,
2019-08-13,B,10.0,1.0,False,False,0,0.0,28.3,23.0,38,24.31,,36811,,,,,,,,,,,,,,,,2019,8,0,0.0,0.10000000000002843,0.10000000000002843,0.6,0,2,27.9,15.5,24.24,,,37712.0,38126.333333333336,,,,,,,,
2019-08-13,C,10.0,1.0,False,False,0,0.0,28.3,23.0,38,24.31,,36811,,,,,,,,,,,,,,,,2019,8,0,0.0,0.10000000000002843,0.10000000000002843,0.6,0,2,27.9,15.5,24.24,,,37712.0,38126.333333333336,,,,,,,,
2019-08-13,D,1.0,1.0,False,False,0,0.0,28.3,23.0,38,24.31,,36811,,,,,,,,,,,,,,,,2019,8,0,0.0,0.10000000000002843,0.10000000000002843,0.6,0,2,27.9,15.5,24.24,,,37712.0,38126.333333333336,,,,,,,,
2019-08-13,E,10.0,1.0,False,False,0,0.0,28.3,23.0,38,24.31,,36811,,,,,,,,,,,,,,,,2019,8,0,0.0,0.10000000000002843,0.10000000000002843,0.6,0,2,27.9,15.5,24.24,,,37712.0,38126.333333333336,,,,,,,,
2019-08-20,A,31.0,1.0,False,False,0,2.1,25.3,27.7,47,18.67,,34350,,,,,,,,,,,,,,,,2019,8,0,2.7,3.0000000000000284,3.0000000000000284,10.2,0,0,25.8,18.1,16.32,,,35847.0,36247.0,,,,,,,,
2019-08-20,B,10.0,1.0,False,False,0,2.1,25.3,27.7,47,18.67,,34350,,,,,,,,,,,,,,,,2019,8,0,2.7,3.0000000000000284,3.0000000000000284,10.2,0,0,25.8,18.1,16.32,,,35847.0,36247.0,,,,,,,,
2019-08-20,C,10.0,1.0,False,False,0,2.1,25.3,27.7,47,18.67,,34350,,,,,,,,,,,,,,,,2019,8,0,2.7,3.0000000000000284,3.0000000000000284,10.2,0,0,25.8,18.1,16.32,,,35847.0,36247.0,,,,,,,,
2019-08-20,D,10.0,1.0,False,False,0,2.1,25.3,27.7,47,18.67,,34350,,,,,,,,,,,,,,,,2019,8,0,2.7,3.0000000000000284,3.0000000000000284,10.2,0,0,25.8,18.1,16.32,,,35847.0,36247.0,,,,,,,,
2019-08-20,E,10.0,1.0,False,False,0,2.1,25.3,27.7,47,18.67,,34350,,,,,,,,,,,,,,,,2019,8,0,2.7,3.0000000000000284,3.0000000000000284,10.2,0,0,25.8,18.1,16.32,,,35847.0,36247.0,,,,,,,,
2019-09-25,A,20.0,37.0,False,False,0,0.0,19.6,19.9,37,16.19,,37417,,,,,,,,,,,,,,,,2019,9,0,0.0,6.500000000000057,161.00000000000003,203.0,0,2,18.9,10.1,20.59,,,40188.0,45887.0,,,,,,,,
